theta,desired,actual
8495,7940,7558
8500,7509,7596
8505,7076,7625
8510,6760,7625
8515,6651,7616
8520,6778,7596
8525,7106,7567
8530,7543,7538
8535,7969,7500
8540,8263,7491
8545,8345,7500
8550,8192,7529
8555,7845,7538
8560,7402,7577
8565,6987,7616
8570,6714,7616
8575,6660,7606
8580,6839,7577
8585,7203,7538
8590,7649,7500
8595,8054,3760
8600,8304,7481
8605,8330,7491
8610,8125,7509
8615,7745,7538
8620,7298,7577
8625,6906,7606
8630,6680,7606
8635,6682,7577
8640,6912,7558
8645,7305,7538
8650,7753,7491
8655,8130,7472
8660,8331,7472
8665,8301,7481
8670,8048,7519
8675,7642,7538
8680,7196,7577
8685,6835,7596
8690,6659,7587
8695,6717,7577
8700,6993,7538
8705,7410,7519
8710,7852,7481
8715,8196,7462
8720,8346,7462
8725,8260,7481
8730,7962,7500
8735,7536,7538
8740,7099,7577
8745,6774,7577
8750,6651,7567
8755,6764,7538
8760,7082,7519
8765,7517,7481
8770,7946,7452
8775,8251,7433
8780,8347,7452
8785,8207,7481
8790,7870,7500
8795,7429,7538
8800,7008,7577
8805,6724,7567
8810,6656,7558
8815,6823,7538
8820,7178,7500
8825,7623,7472
8830,8033,7433
8835,8295,7433
8840,8335,7452
8845,8143,7481
8850,7771,7509
8855,7324,7538
8860,6925,7567
8865,6687,7567
8870,6675,7548
8875,6892,7529
8880,7279,7491
8885,7727,7462
8890,8112,7433
8895,8326,7433
8900,8310,7452
8905,8068,7481
8910,7668,7519
8915,7221,7548
8920,6852,7567
8925,6663,7567
8930,6707,7548
8935,6972,7529
8940,7384,7491
8945,7828,7462
8950,8180,7433
8955,8344,7443
8960,8272,7462
8965,7985,7491
8970,7563,7529
8975,7123,7558
8980,6788,7567
8985,6651,7567
8990,6751,7538
8995,7059,7519
9000,7490,7481
9005,7923,7452
9010,8239,7443
9015,8348,7452
9020,8221,7481
9025,7894,7500
9030,7456,7538
9035,7030,7567
9040,6736,7577
9045,6654,7567
9050,6807,7538
9055,7153,7509
9060,7596,7481
9065,8012,7452
9070,8285,7443
9075,8339,7462
9080,8160,7481
9085,7796,7519
9090,7350,7538
9095,6946,7673
9100,6695,7577
9105,6669,7567
9110,6874,7538
9115,7253,7509
9120,7701,7472
9130,8319,7538
9135,8317,7548
9140,8088,7577
9145,7694,7625
9150,7247,7664
9155,6869,7683
9160,6668,7683
9165,6698,7664
9170,6951,7625
9175,7357,7596
9180,7803,7558
9190,8340,7713
9195,8282,7722
9200,8006,7761
9205,7589,7800
9210,7147,2688
9215,6803,7819
9220,6653,7800
9225,6739,7771
9230,7036,7732
9235,7463,7693
9240,7900,7654
9250,8348,7800
9255,8235,7809
9260,7917,7848
9265,7483,7877
9275,6748,7722
9280,6652,7713
9285,6792,7674
9290,7129,7625
9295,7570,7587
9300,7990,7548
9305,8275,7538
9310,8343,7538
9315,8176,7567
9320,7821,7596
9325,7377,7625
9330,6966,7654
9335,6704,7654
9340,6664,7635
9345,6856,7616
9350,7228,7577
9355,7675,7538
9360,8073,7509
9365,8312,7500
9370,8324,7519
9375,8107,7538
9380,7720,7567
9385,7272,7606
9390,6888,7616
9395,6673,7616
9400,6689,7606
9405,6931,7577
9410,7331,7538
9415,7778,7500
9420,8147,7481
9425,8336,7481
9430,8292,7491
9435,8028,7529
9440,7616,7558
9445,7172,7587
9450,6819,7606
9455,6655,7606
9460,6727,7577
9465,7014,7548
9470,7436,7519
9475,7876,7491
9480,8211,7472
9485,8348,7481
9490,8248,7491
9495,7940,7519
9500,7510,7548
9505,7076,7577
9510,6761,7587
9515,6651,7577
9520,6777,7558
9525,7105,7529
9530,7543,7491
9535,7968,7462
9540,8263,7452
9545,8345,7462
9550,8192,7481
9555,7846,7519
9560,7403,7538
9565,6987,7577
9570,6714,7577
9575,6660,7567
9580,6839,7538
9585,7203,7519
9590,7649,7481
9595,8053,7522
9600,8304,7443
9605,8330,7462
9610,8125,7481
9615,7746,7519
9620,7298,7538
9625,6906,7577
9630,6680,7577
9635,6682,7548
9640,6911,7538
9645,7304,7500
9650,7752,7462
9655,8129,7433
9660,8331,7433
9665,8302,7452
9670,8048,7481
9675,7642,7519
9680,7197,7548
9685,6835,7577
9690,6659,7567
9695,6717,7548
9700,6992,7529
9705,7410,7491
9710,7852,7462
9715,8196,7443
9720,8346,7443
9725,8260,7472
9730,7963,7491
9735,7536,7538
9740,7100,7558
9745,6774,7577
9750,6651,7558
9755,6764,7538
9760,7082,7509
9765,7516,7472
9770,7946,7443
9775,8251,7433
9780,8347,7443
9785,8207,7472
9790,7870,7491
9795,7430,7538
9800,7009,7558
9805,6725,7567
9810,6656,7558
9815,6823,7538
9820,7178,7500
9825,7622,7472
9830,8033,7433
9835,8295,7433
9840,8335,7443
9845,8143,7472
9850,7772,7500
9855,7324,7538
9860,6926,7558
9865,6687,7558
9870,6675,7548
9875,6892,7529
9880,7279,7491
9885,7726,7452
9890,8111,7433
9895,8326,7433
9900,8310,7452
9905,8069,7481
9910,7669,7500
9915,7222,7538
9920,6852,7558
9925,6663,7558
9930,6707,7538
9935,6971,7519
9940,7383,7481
9945,7827,7452
9950,8180,7433
9955,8344,7433
9960,8272,7452
9965,7985,7481
9970,7563,7509
9975,7123,7538
9980,6788,7558
9985,6651,7548
9990,6751,7538
9995,7059,7500
10000,7489,7472
10005,7923,7433
10010,8238,7433
10015,8348,7433
10020,8222,7462
10025,7894,7491
10030,7457,7538
10035,7031,7558
10040,6736,7567
10045,6654,7558
10050,6807,7538
10055,7153,7500
10060,7596,7472
10065,8011,7433
10070,8285,7433
10075,8339,7452
10080,8160,7481
10085,7797,7500
10090,7351,7538
10095,6946,1920
10100,6695,7548
10105,6669,7538
10110,6874,7500
10115,7253,7472
10120,7700,7433
10130,8319,7577
10135,8317,7587
10140,8088,7625
10145,7695,7674
10150,7247,7703
10155,6870,7722
10160,6668,7713
10165,6697,7693
10170,6950,7664
10175,7356,7625
10180,7802,7587
10185,8164,15856
10190,8340,7558
10195,8283,7577
10200,8007,7606
10205,7590,7625
10210,7148,7664
10215,6803,7674
10220,6653,7654
10225,6738,7635
10230,7036,7606
10235,7462,7567
10240,7899,7538
10245,8225,7519
10250,8348,7519
10255,8235,7538
10260,7918,7558
10265,7483,7596
10270,7054,7625
10275,6748,7625
10280,6652,7616
10285,6792,7587
10290,7129,7558
10295,7569,7538
10300,7990,7500
10305,8274,7491
10310,8343,7500
10315,8177,7519
10320,7822,7548
10325,7377,7577
10330,6967,13248
10335,6704,7616
10340,6664,7606
10345,6856,7577
10350,7227,7538
10355,7674,7509
10360,8073,7481
10365,8312,7481
10370,8324,7491
10375,8107,7519
10380,7721,7538
10385,7273,7577
10390,6888,7606
10395,6673,7606
10400,6689,7577
10405,6930,7558
10410,7330,7529
10415,7777,7481
10420,8147,7462
10425,8336,7462
10430,8293,7481
10435,8028,7509
10440,7616,7538
10445,7172,7567
10450,6819,7577
10455,6655,7577
10460,6727,7558
10465,7014,7538
10470,7436,7500
10475,7875,7472
10480,8210,7452
10485,8348,7462
10490,8248,7481
10495,7941,7500
10500,7510,7538
10505,7077,7567
10510,6761,7577
10515,6651,7567
10520,6777,7538
10525,7105,7519
10530,7542,7481
10535,7968,7462
10540,8263,7443
10545,8346,7452
10550,8192,7481
10555,7846,7509
10560,7404,7538
10565,6988,16153
10570,6714,7577
10575,6659,7567
10580,6839,7538
10585,7202,7509
10590,7648,7481
10595,8053,15891
10600,8303,7433
10605,8330,7452
10610,8126,7481
10615,7747,7509
10620,7299,7538
10625,6907,7567
10630,6680,7567
10635,6681,7548
10640,6911,7529
10645,7304,7491
10650,7752,7462
10655,8129,7433
10660,8331,7433
10665,8302,7452
10670,8049,7481
10675,7643,7509
10680,7197,7538
10685,6835,7558
10690,6659,7567
10695,6716,7538
10700,6992,7519
10705,7409,7481
10710,7851,7452
10715,8195,7433
10720,8346,7433
10725,8261,7452
10730,7963,7481
10735,7537,7519
10740,7100,7538
10745,6774,7558
10750,6651,7538
10755,6763,7529
10760,7081,7491
10765,7515,7462
10770,7945,7433
10775,8251,7423
10780,8347,7433
10785,8208,7452
10790,7871,7481
10795,7430,7519
10800,7009,7548
10805,6725,7548
10810,6656,7538
10815,6822,7529
10820,7177,7491
10825,7622,7452
10830,8032,7433
10835,8294,7423
10840,8335,7433
10845,8143,7462
10850,7772,7491
10855,7325,7529
10860,6926,7548
10865,6687,7548
10870,6675,7538
10875,6892,7519
10880,7278,7481
10885,7726,7452
10890,8111,7423
10895,8325,7423
10900,8310,7433
10905,8069,7472
10910,7669,7491
10915,7222,7529
10920,6852,7548
10925,6663,7548
10930,6706,7538
10935,6971,7509
10940,7382,7481
10945,7827,7443
10950,8180,7423
10955,8343,7423
10960,8272,7443
10965,7986,7481
10970,7564,7500
10975,7124,7538
10980,6789,7548
10985,6651,7538
10990,6750,7529
10995,7058,7500
11000,7489,7462
11005,7922,7433
11010,8238,7423
11015,8348,7433
11020,8222,7462
11025,7895,7491
11030,7457,7529
11035,7031,7548
11040,6736,7558
11045,6653,7548
11050,6806,7538
11055,7152,7500
11060,7595,7472
11065,8011,7433
11070,8285,7433
11075,8340,7443
11080,8161,7472
11085,7797,7500
11090,7351,7538
11095,6946,7552
11100,6696,7548
11105,6669,7538
11110,6873,7500
11115,7252,7462
11120,7700,7433
11130,8319,7577
11135,8318,7596
11140,8089,7625
11145,7695,7674
11150,7248,7713
11155,6870,7722
11160,6668,7722
11165,6697,7693
11170,6950,7674
11175,7356,7635
11180,7802,7596
11185,8163,1920
11190,8340,7577
11195,8283,7606
11200,8007,7635
11205,7590,7674
11210,7148,7703
11215,6804,7703
11220,6653,7693
11225,6738,7674
11230,7035,7645
11235,7462,7606
11240,7899,7577
11245,8224,7548
11250,8348,7548
11255,8236,7567
11260,7918,7596
11265,7484,7625
11270,7054,7654
11275,6748,7664
11280,6652,7645
11285,6791,7616
11290,7128,7587
11295,7568,7558
11300,7989,7538
11305,8274,7519
11310,8343,7529
11315,8177,7538
11320,7822,7577
11325,7378,7606
11330,6967,7625
11335,6705,7625
11340,6664,7616
11345,6855,7577
11350,7227,7558
11355,7674,7529
11360,8072,7491
11365,8311,7491
11370,8324,7500
11375,8108,7529
11380,7721,7558
11385,7273,7587
11390,6888,7616
11395,6674,7616
11400,6689,7587
11405,6930,7567
11410,7330,7538
11415,7777,7500
11425,8336,7645
11430,8293,7664
11435,8029,7703
11440,7617,7751
11445,7173,3931
11450,6819,7780
11455,6656,7771
11460,6727,7751
11465,7013,7722
11470,7435,7683
11475,7875,7645
11480,8210,7625
11485,8348,7616
11490,8249,7635
11495,7941,7664
11500,7511,7683
11505,7077,7722
11510,6761,7722
11515,6651,7713
11520,6777,7683
11525,7104,7654
11530,7542,7616
11535,7967,7577
11540,8263,7567
11545,8346,7567
11550,8193,7577
11555,7847,7616
