theta,desired,actual
8815,7702,7298
8820,8074,7279
8825,8304,7288
8830,8335,7298
8835,8159,7337
8840,7820,7366
8845,7402,7414
8850,7008,7443
8855,6735,7452
8860,6652,7443
8865,6778,7423
8870,7083,7394
8875,7490,7356
8880,7900,7346
8885,8211,7317
8890,8346,7337
8895,8271,7366
8900,8006,7404
8905,7615,7433
8910,7195,7462
8915,6851,7491
8920,6667,7491
8925,6689,7472
8930,6912,7443
8935,7280,7414
8940,7702,7375
8945,8074,7356
8950,8304,7356
8955,8335,7375
8960,8159,7404
8965,7820,7433
8970,7402,7481
8975,7008,7500
8980,6735,7509
8985,6652,7500
8990,6778,7481
8995,7083,7443
9000,7490,7414
9005,7900,7375
9010,8211,7366
9015,8346,7385
9020,8271,7414
9025,8006,7433
9030,7615,7481
9035,7196,7509
9045,6667,7346
9050,6689,7337
9055,6912,7288
9060,7280,7250
9065,7702,7221
9070,8074,7202
9075,8304,7211
9080,8335,7231
9085,8159,7260
9090,7821,7298
9095,7402,7337
9100,7008,7375
9105,6735,7394
9110,6652,7385
9115,6778,7366
9120,7083,7337
9125,7490,7308
9130,7900,7279
9135,8211,7279
9140,8346,7288
9145,8271,7317
9150,8006,7356
9155,7615,7394
9160,7196,7433
9170,6667,7288
9175,6689,7269
9180,6912,7231
9185,7279,7192
9190,7702,7163
9195,8074,7154
9200,8304,7163
9205,8335,7182
9210,8159,7211
9215,7821,7250
9220,7402,7288
9225,7008,7317
9235,6652,7173
9240,6778,7154
9245,7082,7115
9250,7490,7086
9255,7900,7067
9260,8211,7076
9265,8346,7086
9270,8271,7115
9275,8006,7154
9280,7615,7192
9285,7196,7231
9290,6851,7260
9295,6667,7269
9300,6689,7260
9305,6912,7240
9310,7279,7211
9315,7702,7182
9320,8074,7182
9325,8304,7192
9330,8335,7211
9335,8159,7250
9340,7821,7279
9345,7402,7317
9350,7008,7356
9355,6735,7375
9360,6652,7366
9365,6778,7356
9370,7082,7327
9375,7490,7288
9380,7900,7269
9385,8211,7269
9390,8346,7288
9395,8272,7308
9400,8006,7346
9405,7615,7375
9410,7196,7414
9415,6851,15872
9420,6667,7433
9425,6689,7414
9430,6912,7375
9435,7279,7337
9440,7701,7308
9445,8074,7288
9450,8304,7288
9455,8335,7317
9460,8160,7346
9465,7821,7375
9470,7402,7414
9475,7008,7443
9480,6735,7462
9485,6652,7452
9490,6778,7433
9495,7082,7404
9500,7490,7366
9505,7900,7327
9510,8211,7327
9515,8346,7337
9520,8272,7366
9525,8006,7394
9530,7615,7433
9535,7196,7462
9545,6668,7317
9550,6689,7298
9555,6912,7260
9560,7279,7221
9565,7701,7192
9570,8074,7173
9575,8304,7182
9580,8335,7202
9585,8160,7231
9590,7821,7269
9595,7403,7298
9600,7008,7337
9605,6736,7366
9610,6652,7366
9615,6778,7337
9620,7082,7308
9625,7490,7288
9630,7900,16256
9635,8211,7279
9640,8346,7298
9645,8272,7327
9650,8006,7366
9655,7615,7404
9660,7196,7433
9670,6668,7288
9675,6689,7288
9680,6912,7240
9685,7279,7192
9690,7701,7173
9695,8074,7163
9700,8304,7173
9705,8335,7192
9710,8160,7221
9715,7821,7260
9720,7403,7288
9725,7008,7337
9730,6736,7356
9735,6652,7356
9740,6778,7337
9745,7082,7298
9750,7490,7279
9755,7900,7260
9760,8211,7250
9765,8346,7269
9770,8272,7288
9775,8006,7327
9780,7615,7366
9785,7196,7414
9790,6852,8448
9795,6668,7414
9800,6689,7404
9805,6911,7366
9810,7279,7337
9815,7701,7298
9820,8074,7279
9825,8304,7288
9830,8335,7308
9835,8160,7337
9840,7821,7366
9845,7403,7414
9850,7008,7433
9855,6736,7452
9860,6652,7443
9865,6778,7423
9870,7082,7394
9875,7490,7356
9880,7900,7327
9885,8211,7317
9890,8346,7337
9895,8272,7366
9900,8006,7404
9905,7615,7433
9910,7196,7472
9920,6668,7308
9925,6689,7298
9930,6911,7260
9935,7279,7221
9940,7701,7182
9945,8073,7173
9950,8304,7182
9955,8335,7202
9960,8160,7240
9965,7821,7269
9970,7403,7298
9975,7008,7337
9980,6736,7366
9985,6652,7366
9990,6778,7337
9995,7082,7308
10000,7490,7279
10005,7900,7191
10010,8211,7260
10015,8346,7269
10020,8272,7298
10025,8006,7327
10030,7616,7366
10035,7196,7414
10040,6852,15488
10045,6668,7414
10050,6689,7404
10055,6911,7366
10060,7279,7327
10065,7701,7288
10070,8073,7279
10075,8304,7279
10080,8335,7298
10085,8160,7327
10090,7821,7366
10095,7403,7414
10100,7008,7443
10105,6736,7452
10110,6652,7433
10115,6778,7414
10120,7082,7385
10125,7490,7356
10130,7900,7327
10135,8211,7317
10140,8346,7337
10145,8272,7356
10150,8006,7394
10155,7616,7433
10160,7196,7472
10170,6668,7317
10175,6689,7298
10180,6911,7260
10185,7279,7221
10190,7701,7192
10195,8073,7182
10200,8304,7192
10205,8335,7202
10210,8160,7250
10215,7821,7269
10220,7403,7308
10225,7009,7337
10230,6736,7366
10235,6652,7366
10240,6778,7346
10245,7082,7317
10250,7490,7288
10255,7900,7269
10260,8211,7260
10265,8346,7269
10270,8272,7298
10275,8006,7337
10280,7616,7366
10285,7196,7414
Timeout by 4,,
10290,6852,7424
10295,6668,7414
10300,6689,7404
10305,6911,7366
10310,7279,7327
10315,7701,7288
10320,8073,7279
10325,8304,7279
10330,8335,7298
10335,8160,7327
10340,7821,7366
10345,7403,7404
10350,7009,7433
10355,6736,7443
10360,6652,7433
10365,6778,7414
10370,7082,7385
10375,7490,7346
10380,7900,7317
10385,8211,7317
10390,8346,7327
10395,8272,7356
10400,8006,7375
10405,7616,7423
10410,7196,7462
10420,6668,7298
10425,6689,7288
10430,6911,7250
10435,7279,7202
10440,7701,7182
10445,8073,7173
10450,8304,7182
10455,8335,7192
10460,8160,7221
10465,7821,7260
10470,7403,7288
10475,7009,7337
10480,6736,7356
10485,6652,7356
10490,6778,7337
10495,7082,7298
10500,7490,7269
Timeout by 4,,
10505,7900,7168
10510,8211,7269
10515,8346,7288
10520,8272,7317
10525,8006,7356
10530,7616,7404
10535,7196,7433
Timeout by 4,,
Timeout by 4,,
Timeout by 4,,
10540,6852,0
10545,6668,7288
10550,6689,7279
10555,6911,7240
10560,7279,7192
10565,7701,7173
10570,8073,7163
10575,8304,7163
10580,8335,7192
10585,8160,7211
10590,7821,7250
10595,7403,7288
10600,7009,7327
10605,6736,7346
10610,6652,7346
10615,6777,7327
10620,7082,7298
10625,7489,7221
10630,7900,7250
10635,8211,7250
10640,8346,7260
10645,8272,7279
10650,8007,7317
10655,7616,7356
10660,7196,7394
10665,6852,16256
10670,6668,7414
10675,6689,7385
10680,6911,7356
10685,7279,7317
10690,7701,7288
10695,8073,7269
10700,8304,7269
10705,8335,7298
10710,8160,7327
10715,7821,7366
10720,7403,7404
10725,7009,7433
10730,6736,7443
10735,6652,7433
10740,6777,7414
10745,7082,7385
10750,7489,7346
10755,7900,7317
10760,8211,7317
10765,8346,7327
10770,8272,7356
10775,8007,7385
10780,7616,7423
10785,7196,7462
10795,6668,7308
10800,6689,7298
10805,6911,7260
10810,7279,7221
10815,7701,7192
10820,8073,7182
10825,8304,7182
10830,8335,7202
10835,8160,7240
10840,7821,7269
10845,7403,7308
10850,7009,7337
10855,6736,7366
10860,6652,7356
10865,6777,7337
10870,7082,7317
10875,7489,7279
10880,7899,7260
10885,8211,7260
10890,8346,7269
10895,8272,7298
10900,8007,7327
10905,7616,7366
10910,7197,7414
10915,6852,1152
10920,6668,7414
10925,6689,7404
10930,6911,7366
10935,7279,7327
10940,7701,7308
10945,8073,7279
10950,8304,7279
10955,8335,7298
10960,8160,7327
10965,7822,7366
10970,7403,7404
10975,7009,7433
10980,6736,7443
10985,6652,7433
10990,6777,7414
10995,7082,7375
11000,7489,7346
11005,7899,7421
11010,8211,7308
11015,8346,7317
11020,8272,7346
11025,8007,7375
11030,7616,7414
11035,7197,7452
11045,6668,7298
11050,6689,7288
11055,6911,7250
11060,7278,7202
11065,7701,7182
11070,8073,7163
11075,8304,7173
11080,8335,7192
11085,8160,7221
11090,7822,7260
11095,7403,7288
11100,7009,7346
11105,6736,7346
11110,6652,7346
11115,6777,7327
11120,7082,7298
11125,7489,7269
11130,7899,15442
11135,8211,7250
11140,8346,7260
11145,8272,7288
11150,8007,7317
11155,7616,7356
11160,7197,7394
11165,6852,7296
11170,6668,7414
11175,6689,7385
11180,6911,7356
11185,7278,7317
11190,7701,7288
11195,8073,7269
11200,8304,7279
11205,8335,7298
11210,8160,7327
11215,7822,7366
11220,7403,7404
11225,7009,7433
11230,6736,7443
11235,6652,7433
11240,6777,7414
11245,7082,7385
11250,7489,7356
11255,7899,15509
11260,8211,7317
11265,8346,7327
11270,8272,7356
11275,8007,7385
11280,7616,7433
11285,7197,7462
11290,6852,7481
11295,6668,7481
11300,6689,7472
11305,6911,7443
11310,7278,7414
11315,7701,7375
11320,8073,7356
11325,8304,7356
11330,8335,7366
11335,8160,7414
11340,7822,7433
11345,7403,7472
11350,7009,7500
11355,6736,7500
11360,6652,7500
11365,6777,7481
11370,7081,7443
11375,7489,7414
11380,7899,7375
11385,8211,7366
11390,8346,7375
11395,8272,7404
11400,8007,7433
11405,7616,7472
11410,7197,7500
11415,6852,7529
11420,6668,7529
11425,6689,7509
11430,6911,7481
11435,7278,7452
11440,7700,7414
11445,8073,7404
11450,8303,7404
11455,8335,7414
11460,8160,7433
11465,7822,7481
11470,7404,7519
11475,7009,7538
11480,6736,7538
11485,6652,7538
11490,6777,7519
11495,7081,7481
11500,7489,7443
11505,7899,7423
11510,8211,7414
11515,8346,7414
11520,8272,7433
11525,8007,7472
11530,7616,7500
11535,7197,7538
11540,6852,7558
11545,6668,7558
11550,6689,7538
11555,6911,7509
11560,7278,7481
11565,7700,7443
11575,8303,7587
11580,8335,7606
11585,8160,7645
11590,7822,7683
11595,7404,7722
11600,7009,7751
11605,6736,7751
11610,6652,7732
11615,6777,7703
11620,7081,7674
11625,7489,7635
11630,7899,7606
11635,8210,7577
11640,8346,7577
11645,8272,7587
11650,8007,7616
11655,7616,7654
11660,7197,7683
11665,6852,7683
11670,6668,7683
11675,6689,7654
11680,6911,7625
11685,7278,7587
11690,7700,7548
11695,8073,7538
11700,8303,7529
11705,8335,7538
11710,8160,7558
11715,7822,7577
11720,7404,7625
11725,7009,7645
11730,6736,7654
11735,6652,7635
11740,6777,7616
11745,7081,7577
11750,7489,7538
11755,7899,7509
11765,8346,7674
11770,8272,7683
11775,8007,7732
11780,7616,7771
11785,7197,7800
11790,6852,7809
11795,6668,7800
11800,6689,7771
11805,6911,7751
11810,7278,7713
11815,7700,7674
11820,8073,7645
11825,8303,7625
11830,8335,7635
11835,8160,7664
11840,7822,7683
11845,7404,7722
11850,7009,7742
11855,6736,7742
11860,6652,7722
11865,6777,7693
11870,7081,7664
11875,7489,7616
11880,7899,7577
11885,8210,7558
11890,8346,7558
11895,8272,7577
11900,8007,7616
11905,7617,7645
11910,7197,7674
11915,6852,7674
11920,6668,7674
11925,6689,7645
11930,6911,7616
11935,7278,7577
11940,7700,7538
11945,8073,7519
11950,8303,7509
11955,8335,7519
11960,8160,7538
