theta,desired,actual
9070,8347,7462
9075,8192,7481
9080,7822,7500
9085,7351,7538
9090,6926,7567
9095,6680,7567
9100,6689,7558
9105,6950,7538
9110,7383,7491
9115,7852,7462
9120,8211,7443
9125,8348,7443
9130,8222,7472
9135,7870,7491
9140,7403,7529
9145,6966,7548
9150,6695,7558
9155,6675,7538
9160,6911,7529
9165,7330,7491
9170,7802,7462
9175,8180,7433
9180,8346,7433
9185,8248,7452
9190,7917,7481
9195,7457,7519
9200,7009,7538
9205,6714,7548
9210,6664,7538
9215,6874,7529
9220,7278,7491
9225,7752,7462
9230,8147,7433
9235,8340,7433
9240,8272,7452
9245,7963,7481
9250,7510,7519
9255,7054,7538
9260,6736,7548
9265,6656,7538
9270,6839,7519
9275,7227,7491
9280,7700,7452
9285,8111,7433
9290,8331,7433
9295,8293,7443
9300,8007,7462
9305,7563,7500
9310,7100,7509
9315,6761,7538
9320,6652,7538
9325,6807,7529
9330,7177,7491
9335,7648,7462
9340,8073,7433
9345,8319,7433
9350,8310,7443
9355,8049,7472
9360,7616,7500
9365,7148,7538
9370,6788,7548
9375,6651,7538
9380,6777,7538
9385,7129,7500
9390,7595,7472
9395,8032,7443
9400,8303,7433
9405,8324,7443
9410,8088,7481
9415,7669,7500
9420,7197,7538
9425,6819,7558
9430,6653,7558
9435,6751,7538
9440,7081,7519
9445,7542,7481
9450,7990,7452
9455,8285,7443
9460,8335,7462
9465,8125,7481
9470,7721,7519
9475,7247,7548
9480,6852,7567
9485,6659,7567
9490,6727,7548
9495,7036,7529
9500,7489,7491
9505,7945,7462
9510,8263,7452
9515,8343,7462
9520,8160,7481
9525,7772,7509
9530,7299,7538
9540,6668,7404
9545,6706,7385
9550,6992,7337
9555,7436,7298
9560,7899,7269
9565,8238,7260
9570,8347,7269
9575,8192,7298
9580,7822,7327
9585,7351,7366
9590,6926,7394
9595,6680,7414
9600,6689,7404
9605,6950,7366
9620,8210,7308
9625,8348,7317
9630,8222,7346
9635,7871,7375
9640,7404,7414
9645,6967,7433
9650,6696,7452
9655,6675,7443
9660,6911,7423
9665,7330,7394
9670,7802,7366
9675,8180,7346
9680,8346,7346
9685,8248,7366
9690,7918,7404
9695,7457,7433
9700,7009,7462
9705,6714,7481
9710,6664,7472
9715,6873,7443
9720,7278,7414
9725,7752,7375
9730,8147,7366
9735,8340,7366
9740,8272,7375
9745,7963,7414
9750,7510,7433
9755,7054,7481
9760,6736,7491
9765,6656,7481
9770,6839,7462
9775,7227,7433
9780,7700,7404
9790,8331,7548
9795,8293,7567
9800,8007,7606
9805,7564,7645
9810,7100,7683
9815,6761,7683
9820,6652,7683
9825,6806,7664
9830,7177,7625
9835,7648,7587
9840,8073,7558
9845,8319,7558
9850,8310,7567
9855,8049,7587
9860,7617,7616
9865,7148,7645
9870,6789,7654
9875,6651,7645
9880,6777,7625
9885,7128,7587
9890,7595,7558
9895,8032,7529
9900,8303,7529
9905,8324,7538
9910,8088,7548
9915,7669,7577
9920,7197,7616
9925,6819,7625
9930,6653,7625
9935,6750,7606
9940,7081,7577
9945,7542,7538
9950,7990,7500
9955,8285,7500
9960,8335,7509
9965,8126,7538
9970,7721,7558
9975,7248,7596
9980,6852,7616
9985,6659,7616
9990,6727,7596
9995,7035,7567
10000,7489,7538
10005,7945,7500
10010,8263,7491
10015,8343,7491
10020,8160,7519
10025,7772,7538
10030,7299,7577
10035,6888,7606
10040,6668,7606
10045,6706,7577
10050,6992,7558
10055,7435,7529
10060,7899,7500
10065,8238,7481
10070,8347,7481
10075,8193,7500
10080,7822,7538
10085,7351,7558
10090,6926,7587
10095,6680,7587
10100,6689,7577
10105,6950,7548
10110,7382,7519
10115,7851,7481
10120,8210,7472
10125,8348,7472
10130,8222,7481
10135,7871,7519
10140,7404,7538
10145,6967,7577
10150,6696,7577
10155,6675,7558
10160,6910,7538
10165,7330,7500
10170,7802,7481
10175,8180,7452
10180,8346,7452
10185,8249,7472
10190,7918,7491
10195,7457,7538
10200,7010,7558
10205,6714,7567
10210,6664,7548
10215,6873,7538
10220,7278,7500
10225,7751,7462
10230,8146,7433
10235,8340,7433
10240,8272,7452
10245,7964,7481
10250,7511,7519
10255,7054,7538
10260,6736,7548
10265,6656,7538
10270,6838,7519
10275,7227,7491
10280,7700,7452
10285,8111,7433
10290,8331,7423
10295,8293,7433
10300,8007,7472
10305,7564,7491
10310,7100,7538
10315,6761,7538
10320,6652,7538
10325,6806,7529
10330,7177,7491
10335,7648,7462
10340,8072,7433
10345,8319,7433
10350,8310,7443
10355,8049,7472
10360,7617,7500
10365,7148,7538
10370,6789,7548
10375,6651,7548
10380,6777,7538
10385,7128,7500
10390,7595,7481
10395,8032,7452
10400,8303,7443
10405,8324,7452
10410,8089,7481
10415,7669,7509
10420,7197,7538
10425,6819,7567
10430,6653,7567
10435,6750,7538
10440,7081,7519
10445,7542,7481
10450,7989,7462
10455,8285,7452
10460,8335,7462
10465,8126,7481
10470,7721,7509
10475,7248,7538
10480,6853,7567
10485,6659,7567
10490,6727,7548
10495,7035,7529
10500,7488,7491
10505,7945,7462
10510,8263,7452
10515,8343,7462
10520,8161,7481
10525,7773,7509
10530,7299,7538
10540,6668,7481
10545,6706,7462
10550,6991,7414
10555,7435,7375
10560,7899,7366
10565,8238,7337
10570,8347,7346
10575,8193,7366
10580,7822,7404
10585,7351,7433
10590,6927,7462
10595,6680,7481
10600,6689,7462
10605,6950,7433
10610,7382,7414
10615,7851,7375
10620,8210,7366
10625,8348,7375
10630,8222,7404
10635,7871,7433
10640,7404,7462
10645,6967,7491
10650,6696,7500
10655,6675,7491
10660,6910,7472
10665,7329,7443
10670,7801,7414
10675,8179,7385
10680,8346,7394
10685,8249,7414
10690,7918,7433
10695,7458,7481
10700,7010,7500
10705,6715,7519
10710,6664,7500
10715,6873,7481
10720,7277,7452
10725,7751,7423
10730,8146,7404
10735,8340,7414
10740,8272,7423
10745,7964,7452
10750,7511,7481
10755,7054,7519
10760,6736,7529
10765,6656,7529
10770,6838,7500
10775,7226,7472
10780,7700,7433
10785,8110,7414
10790,8331,7414
10795,8293,7433
10800,8008,7462
10805,7564,7491
10810,7101,7529
10815,6761,7538
10820,6652,7538
10825,6806,7519
10830,7176,7491
10835,7647,7452
10840,8072,7433
10845,8319,7423
10850,8310,7433
10855,8049,7462
10860,7617,7491
10865,7148,7529
10870,6789,7538
10875,6651,7538
10880,6777,7529
10885,7128,7491
10890,7594,7462
10895,8032,7443
10900,8303,7433
10905,8324,7443
10910,8089,7472
10915,7670,7491
10920,7198,7538
10925,6820,7548
10930,6653,7548
10935,6750,7538
10940,7081,7500
10945,7541,7481
10950,7989,7433
10955,8284,7433
10960,8335,7443
10965,8126,7472
10970,7722,7500
10975,7248,7538
10980,6853,7558
10985,6659,7558
10990,6727,7538
10995,7035,7519
11000,7488,7481
11005,7945,7462
11010,8263,7452
11015,8343,7452
11020,8161,7481
11025,7773,7500
11030,7300,7538
11035,6889,7567
11040,6668,7567
11045,6706,7558
11050,6991,7538
11055,7435,7491
11060,7898,7472
11065,8238,7452
11070,8347,7452
11075,8193,7472
11080,7823,7491
11085,7352,7538
11090,6927,7558
11095,6680,7558
11100,6689,7538
11105,6950,7529
11110,7382,7491
11115,7850,7452
11120,8210,7433
11125,8348,7433
11130,8222,7462
11135,7871,7491
11140,7405,7519
11145,6967,7548
11150,6696,7548
11155,6674,7538
11160,6910,7519
11165,7329,7481
11170,7801,7452
11175,8179,7433
11180,8346,7433
11185,8249,7452
11190,7919,7481
11195,7458,7509
11200,7010,7538
11205,6715,7538
11210,6664,7538
11215,6873,7519
11220,7277,7481
11225,7751,7452
11230,8146,7433
11235,8340,7433
11240,8272,7443
11245,7964,7481
11250,7511,7500
11255,7055,7538
11260,6737,7538
11265,6656,7538
11270,6838,7519
11275,7226,7481
11280,7699,7452
11285,8110,7423
11290,8331,7423
11295,8293,7433
11300,8008,7462
11305,7565,7491
11310,7101,7529
11315,6761,7538
11320,6652,7538
11325,6806,7529
11330,7176,7491
11335,7647,7462
11340,8072,7433
11345,8319,7433
11350,8310,7443
11355,8050,7472
11360,7618,7500
11365,7149,7529
11370,6789,7548
11375,6651,7538
11380,6777,7529
11385,7127,7500
11390,7594,7472
11395,8031,7433
11400,8303,7433
11405,8325,7443
11410,8089,7472
11415,7670,7500
11420,7198,7538
11425,6820,7558
11430,6653,7558
11435,6750,7538
11440,7080,7519
11445,7541,7481
11450,7989,7452
11455,8284,7443
11460,8335,7462
11465,8126,7481
11470,7722,7509
11475,7248,7538
11480,6853,7567
11485,6659,7567
11490,6726,7548
11495,7035,7529
11500,7488,7491
11505,7944,7462
11510,8262,7452
11515,8343,7462
11520,8161,7481
11525,7773,7509
11530,7300,7538
11535,6889,7567
11540,6668,7567
11545,6706,7558
11550,6991,7529
11555,7434,7491
11560,7898,7462
11565,8238,7452
11570,8347,7452
11575,8193,7472
11580,7823,7500
11585,7352,7538
11590,6927,7558
11595,6680,7567
11600,6689,7548
11605,6949,7529
11610,7381,7491
11615,7850,7472
11620,8210,7443
