theta,desired,actual
1274,8100,7713
1279,7999,7751
1284,7886,7790
1289,7763,7829
1294,7633,7848
1299,7501,7848
1304,7368,7829
1309,7238,7809
1314,7115,7771
1319,7001,7732
1324,6900,7693
1329,6813,7654
1334,6744,7616
1339,6693,7577
1344,6661,7538
1349,6651,7500
1354,6661,7452
1359,6692,7414
1364,6743,7366
1369,6812,7327
1374,6898,7288
1379,7000,7250
1384,7113,7202
1389,7236,7173
1394,7366,7154
1399,7498,7154
1404,7631,7173
1409,7761,7192
1414,7884,7231
1419,7998,7269
1424,8099,7308
1429,8186,7337
1434,8255,7385
1439,8306,7423
1444,8338,7472
1449,8348,7509
1454,8338,7548
1459,8307,7587
1464,8256,7625
1469,8187,7674
1474,8101,7713
1479,7999,7751
1484,7886,7790
1489,7763,7829
1494,7633,7848
1499,7501,7848
1504,7368,7838
1509,7238,7809
1514,7115,7771
1519,7002,7742
1524,6900,7693
1529,6813,7664
1534,6744,7625
1539,6693,7577
1544,6661,7538
1549,6651,7500
1554,6661,7462
1559,6692,7414
1564,6743,7366
1569,6812,7337
1574,6898,7288
1579,7000,7250
1584,7113,7202
1589,7236,7173
1594,7365,7154
1599,7498,7154
1604,7631,7173
1609,7761,7192
1614,7884,7221
1619,7997,7260
1624,8099,7298
1629,8185,7337
1634,8255,7385
1639,8306,7423
1644,8338,7462
1649,8348,7500
1654,8338,7538
1659,8307,7577
1664,8256,7625
1669,8187,7674
1674,8101,7713
1679,8000,7751
1684,7886,7790
1689,7763,7819
1694,7634,7848
1699,7501,7848
1704,7368,7829
1709,7239,7809
1714,7115,7771
1719,7002,7742
1724,6900,7703
1729,6814,7664
1734,6744,7616
1739,6693,7577
1744,6661,7538
1749,6651,7491
1754,6661,7462
1759,6692,7414
1764,6743,7375
1769,6812,7337
1774,6898,7288
1779,6999,7250
1784,7113,7202
1789,7236,7173
1794,7365,7154
1799,7498,7154
1804,7631,7163
1809,7760,7192
1814,7884,7231
1819,7997,7260
1824,8099,7298
1829,8185,7346
1834,8255,7385
1839,8306,7423
1844,8338,7462
1849,8348,7500
1854,8338,7538
1859,8307,7587
1864,8257,7625
1869,8187,7674
1874,8101,7713
1879,8000,7751
1884,7886,7790
1889,7763,7829
1894,7634,7848
1899,7501,7848
1904,7368,7829
1909,7239,7809
1914,7116,7771
1919,7002,7742
1924,6900,7693
1929,6814,7654
1934,6744,7616
1939,6693,7577
1944,6661,7538
1949,6651,7500
1954,6661,7462
1959,6692,7414
1964,6742,7366
1969,6812,7327
1974,6898,7288
1979,6999,7250
1984,7113,7202
1989,7236,7173
1994,7365,7154
1999,7498,7144
2004,7631,7173
2009,7760,7192
2014,7883,7231
2019,7997,7269
2024,8099,7298
2029,8185,7337
2034,8255,7385
2039,8306,7423
2044,8338,7462
2049,8348,7509
2054,8338,7548
2059,8307,7577
2064,8257,7625
2070,8187,7674
2075,8101,7713
2080,8000,7751
2085,7886,7790
2090,7763,7829
2095,7634,7848
2100,7501,7848
2105,7368,7838
2110,7239,7809
2115,7116,7771
2120,7002,7742
2125,6900,7703
2130,6814,7664
2135,6744,7625
2140,6693,7577
2145,6661,7538
2150,6651,7500
2155,6661,7462
2160,6692,7414
2165,6742,7375
2170,6812,7337
2175,6898,7288
2180,6999,7250
2185,7113,7211
2190,7236,7182
2195,7365,7154
2200,7498,7154
2205,7631,7173
2210,7760,7192
2215,7883,7221
2220,7997,7260
2225,8099,7298
2230,8185,7337
2235,8255,7385
2240,8306,7423
2245,8338,7462
2250,8348,7500
2255,8338,7538
2260,8307,7577
2265,8257,7625
2270,8187,7674
2275,8101,7713
2280,8000,7751
2285,7886,7790
2290,7763,7829
2295,7634,7858
2300,7501,7848
2305,7368,7829
2310,7239,7809
2315,7116,7771
2320,7002,7742
2325,6900,7693
2330,6814,7664
2335,6744,7616
2340,6693,7577
2345,6661,7538
2350,6651,7491
2355,6661,7462
2360,6692,7414
2365,6742,7366
2370,6812,7327
2375,6898,7288
2380,6999,7250
2385,7113,7202
2390,7236,7182
2395,7365,7154
2400,7498,7154
2405,7631,7163
2410,7760,7192
2415,7883,7231
2420,7997,7269
2425,8099,7298
2430,8185,7346
2435,8255,7375
2440,8306,7423
2445,8338,7462
2450,8348,7500
2455,8338,7548
2460,8307,7587
2465,8257,7625
2470,8187,7674
2475,8101,7713
2480,8000,7751
2485,7886,7790
2490,7763,7829
2495,7634,7848
2500,7501,7848
2505,7368,7838
2510,7239,7809
2515,7116,7771
2520,7002,7742
2525,6900,7693
2530,6814,7664
2535,6744,7616
2540,6693,7577
2545,6661,7538
2550,6651,7500
2555,6661,7462
2560,6692,7414
2565,6742,7366
2570,6812,7327
2575,6898,7288
2580,6999,7250
2585,7113,7202
2590,7236,7173
2595,7365,7154
2600,7498,7154
2605,7631,7173
2610,7760,7192
2615,7883,7231
2620,7997,7260
2625,8099,7298
2630,8185,7337
2635,8255,7385
2640,8306,7423
2645,8338,7462
2650,8348,7509
2655,8338,7538
2660,8307,7577
2665,8257,7635
2670,8187,7674
2675,8101,7713
2680,8000,7751
2685,7886,7790
2690,7763,7829
2695,7634,7858
2700,7501,7829
2705,7368,7838
2710,7239,7809
2715,7116,7771
2720,7002,7751
2725,6901,7703
2730,6814,7664
2735,6744,7625
2740,6693,7577
2745,6661,7538
2750,6651,7500
2755,6661,7462
2760,6692,7414
2765,6742,7375
2770,6812,7337
2775,6898,7288
2780,6999,7250
2785,7113,7202
2790,7236,7182
2795,7365,7154
2800,7498,7154
2805,7631,7173
2810,7760,7192
2815,7883,7221
2820,7997,7260
2825,8098,7298
2830,8185,7337
2835,8255,7385
2840,8306,7423
2845,8338,7462
2850,8348,7500
2855,8338,7538
2860,8307,7577
2865,8257,7625
2870,8187,7674
2875,8101,7713
2880,8000,7751
2885,7886,7790
2890,7763,7829
2895,7634,7858
2900,7501,7848
2905,7368,7829
2910,7239,7809
2915,7116,7771
2920,7002,7742
2925,6901,7693
2930,6814,7664
2935,6744,7616
2940,6693,7577
2945,6661,7538
2950,6651,7491
2955,6661,7462
2960,6692,7414
2965,6742,7366
2970,6812,7327
2975,6898,7288
2980,6999,7250
2985,7113,7202
2990,7235,7163
2995,7365,7154
3000,7498,7154
3005,7631,7173
3010,7760,7192
3015,7883,7231
3020,7997,7269
3025,8098,7308
3030,8185,7346
3035,8255,7375
3040,8306,7423
3045,8338,7462
3050,8348,7509
3055,8338,7548
3060,8307,7587
3065,8257,7625
3070,8187,7674
3075,8101,7713
3080,8000,7751
3085,7886,7790
3090,7764,7829
3095,7634,7848
3100,7501,7858
3105,7368,7838
3110,7239,7809
3115,7116,7780
3120,7002,7742
3125,6901,7693
3130,6814,7664
3135,6744,7616
3140,6693,7577
3145,6661,7538
3150,6651,7500
3155,6661,7462
3160,6692,7414
3165,6742,7375
3170,6812,7337
3175,6898,7288
3180,6999,7260
3185,7113,7211
3190,7235,7173
3195,7365,7163
3200,7498,7154
3205,7630,7173
3210,7760,7192
3215,7883,7231
3220,7997,7269
3225,8098,7298
3230,8185,7337
3235,8255,7375
3240,8306,7423
3245,8338,7462
3250,8348,7509
3255,8338,7538
3260,8307,7577
3265,8257,7625
3270,8187,7674
3275,8101,7713
3280,8000,7751
3285,7887,7790
3290,7764,7829
3295,7634,7848
3300,7501,7848
3305,7369,7838
3310,7239,7809
3315,7116,7771
3320,7002,7742
3325,6901,7703
3330,6814,7664
3335,6744,7625
3340,6693,7577
3345,6661,7538
3350,6651,7500
3355,6661,7462
3360,6692,7414
3365,6742,7375
3370,6812,7337
3375,6898,7298
3380,6999,7250
3385,7112,7202
3390,7235,7173
3395,7365,7163
3400,7498,7154
3405,7630,7173
3410,7760,7192
3415,7883,7231
3420,7997,7260
3425,8098,7298
3430,8185,7337
3435,8255,7375
3440,8306,7423
3445,8338,7462
3450,8348,7500
3455,8338,7538
3460,8307,7577
3465,8257,7625
3470,8187,7674
3475,8101,7713
3480,8000,7751
3485,7887,7790
3490,7764,7829
3495,7634,7858
3500,7501,7848
3505,7369,7829
3510,7239,7809
3515,7116,7780
3520,7002,7751
3525,6901,7703
3530,6814,7664
3535,6744,7616
3540,6693,7577
3545,6661,7538
3550,6651,7491
3555,6661,7452
3560,6692,7414
3565,6742,7375
3570,6812,7337
3575,6898,7288
3580,6999,7250
3585,7112,7202
3590,7235,7182
3595,7365,7154
3600,7498,7154
3605,7630,7163
3610,7760,7192
3615,7883,7231
3620,7997,7260
3625,8098,7298
3630,8185,7337
3635,8255,7385
3640,8306,7423
3645,8338,7462
3650,8348,7500
3655,8338,7548
3660,8307,7577
3665,8257,7625
3670,8187,7674
3675,8101,7703
3680,8000,7751
3685,7887,7790
3690,7764,7829
3695,7634,7848
3700,7501,7858
3705,7369,7838
3710,7239,7809
3715,7116,7771
3720,7002,7742
3725,6901,7693
3730,6814,7664
3735,6744,7616
3740,6693,7577
3745,6661,7538
3750,6651,7500
3755,6661,7462
3760,6692,7414
3765,6742,7366
3770,6812,7327
3775,6898,7288
3780,6999,7250
3785,7112,7202
3790,7235,7182
3795,7365,7154
3800,7498,7182
3805,7630,7173
3810,7760,7192
3815,7883,7231
3820,7997,7269
3825,8098,7298
3830,8185,7337
3835,8255,7385
3840,8306,7423
3845,8338,7462
3850,8348,7509
3855,8338,7548
3860,8307,7587
3865,8257,7625
3870,8187,7674
3875,8101,7713
3880,8000,7751
3885,7887,7790
3890,7764,7829
3895,7634,7848
3900,7501,7848
3905,7369,7838
3910,7239,7809
3915,7116,7771
3920,7002,7742
3925,6901,7693
3930,6814,7664
3935,6744,7625
3940,6693,7577
3945,6661,7538
3950,6651,7500
3955,6661,7462
3960,6692,7414
3965,6742,7375
3970,6812,7337
3975,6898,7298
3980,6999,7250
3985,7112,7211
3990,7235,7173
3995,7365,7154
4000,7498,7154
4005,7630,7173
4010,7760,7192
4015,7883,7231
4020,7997,7260
4025,8098,7298
4030,8185,7337
4035,8255,7375
4040,8306,7423
4045,8338,7462
4050,8348,7500
4055,8338,7538
4060,8307,7577
4065,8257,7625
4070,8187,7674
4075,8101,7713
4080,8000,7751
4085,7887,7790
4090,7764,7829
4095,7634,7848
4100,7501,7848
4105,7369,7838
4110,7239,7809
4115,7116,7780
4120,7002,7751
4125,6901,7703
4130,6814,7664
4135,6744,7625
4140,6693,7577
4145,6661,7538
4150,6651,7500
4155,6661,7462
4160,6692,7423
4165,6742,7375
4170,6812,7337
4175,6898,7298
4180,6999,7260
4185,7112,7202
4190,7235,7182
4195,7365,7154
4200,7497,7154
4205,7630,7173
4210,7760,7192
4215,7883,7231
4220,7997,7260
4225,8098,7298
4230,8185,7337
4235,8255,7375
4240,8306,7423
4245,8338,7462
4250,8348,7500
4255,8338,7538
4260,8307,7577
4265,8257,7625
4270,8187,7674
4275,8101,7713
4280,8000,7751
4285,7887,7790
4290,7764,7819
4295,7634,7838
4300,7502,7848
4305,7369,7829
4310,7239,7809
4315,7116,7780
4320,7002,7742
4325,6901,7693
4330,6814,7664
4335,6744,7616
4340,6693,7577
4345,6661,7538
4350,6651,7491
4355,6661,7462
4360,6692,7423
4365,6742,7375
4370,6812,7327
4375,6898,7288
4380,6999,7250
4385,7112,7211
4390,7235,7182
4395,7365,7154
4400,7497,7154
4405,7630,7163
4410,7760,7192
4415,7883,7231
4420,7997,7260
4425,8098,7298
4430,8185,7337
4435,8255,7385
4440,8306,7423
4445,8338,7462
4450,8348,7500
4455,8338,7538
4460,8307,7587
4465,8257,7625
4470,8187,7674
4475,8101,7703
4480,8000,7751
4485,7887,7790
4490,7764,7829
4495,7634,7848
4500,7502,7848
4505,7369,7838
4510,7239,7809
4515,7116,7771
4520,7002,7742
4525,6901,7693
4530,6814,7664
4535,6744,7616
4540,6693,7577
4545,6661,7538
4550,6651,7500
4555,6661,7462
4560,6692,7414
4565,6742,7366
4570,6812,7327
4575,6898,7288
4580,6999,7250
4585,7112,7202
4590,7235,7182
4595,7365,7163
4600,7497,7144
4605,7630,7163
4610,7760,7192
4615,7883,7231
4620,7997,7269
4625,8098,7298
4630,8185,7337
4635,8255,7375
4640,8306,7423
4645,8338,7462
4650,8348,7500
4655,8338,7538
4660,8307,7577
4665,8257,7625
4670,8187,7674
4675,8101,7713
4680,8000,7751
4685,7887,7790
4690,7764,7829
4695,7634,7848
4700,7502,7848
4705,7369,7838
4710,7239,7809
4715,7116,7771
4720,7002,7742
4725,6901,7703
4730,6814,7664
4735,6744,7625
4740,6693,7577
4745,6661,7538
4750,6651,7500
4755,6661,7462
4760,6692,7414
4765,6742,7375
4770,6812,7337
4775,6898,7288
4780,6999,7250
4785,7112,7202
4790,7235,7173
4795,7365,7163
4800,7497,7154
4805,7630,7163
4810,7760,7192
4815,7883,7221
4820,7997,7260
4825,8098,7298
4830,8185,7337
4835,8255,7375
4840,8306,7423
4845,8338,7462
4850,8348,7500
4855,8338,7538
4860,8307,7577
4865,8257,7625
4870,8187,7674
4875,8101,7713
4880,8000,7751
4885,7887,7790
4890,7764,7829
4895,7634,7848
4900,7502,7848
4905,7369,7829
4910,7239,7809
4915,7116,7771
4920,7002,7742
4925,6901,7693
4930,6814,7664
4935,6744,7616
4940,6693,7577
4945,6661,7538
4950,6651,7491
4955,6661,7462
4960,6692,7414
4965,6742,7366
4970,6812,7327
4975,6898,7288
4980,6999,7250
4985,7112,7221
4990,7235,7182
4995,7365,7163
5000,7497,7154
5005,7630,7173
5010,7760,7192
5015,7883,7231
5020,7997,7269
5025,8098,7298
5030,8185,7346
5035,8255,7375
5040,8306,7423
5045,8338,7462
5050,8348,7500
5055,8338,7548
5060,8307,7587
5065,8257,7625
5070,8188,7674
5075,8101,7713
5080,8000,7751
5085,7887,7790
5090,7764,7829
5095,7634,7848
5100,7502,7848
5105,7369,7838
5110,7239,7809
5115,7116,7780
5120,7002,7742
5125,6901,7693
5130,6814,7664
5135,6744,7616
5140,6693,7577
5145,6661,7538
5150,6651,7500
5155,6661,7462
5160,6692,7414
5165,6742,7375
5170,6811,7337
5175,6898,7288
5180,6999,7250
5185,7112,7202
5190,7235,7182
5195,7365,7163
5200,7497,7154
5205,7630,7163
5210,7760,7192
5215,7883,7231
5220,7997,7269
5225,8098,7298
5230,8185,7337
5235,8255,7375
5240,8306,7423
5245,8338,7462
5250,8348,7500
5255,8338,7538
5260,8307,7577
5265,8257,7625
5270,8188,7674
5275,8101,7713
5280,8000,7751
5285,7887,7790
5290,7764,7829
5295,7634,7848
5300,7502,7848
5305,7369,7838
5310,7239,7809
5315,7116,7771
5320,7002,7751
5325,6901,7703
5330,6814,7664
5335,6744,7625
5340,6693,7577
5345,6661,7538
5350,6651,7500
5355,6661,7462
5360,6692,7423
5365,6742,7375
5370,6811,7337
5375,6898,7298
5380,6999,7250
5385,7112,7211
5390,7235,7163
5395,7365,7163
5400,7497,7154
5405,7630,7173
5410,7760,7192
5415,7883,7221
5420,7997,7260
5425,8098,7298
5430,8185,7337
5435,8255,7375
5440,8306,7423
5445,8338,7462
5450,8348,7500
5455,8338,7538
5460,8307,7577
5465,8257,7625
5470,8188,7674
5475,8101,7713
5480,8000,7751
5485,7887,7790
5490,7764,7819
5495,7634,7848
5500,7502,7848
5505,7369,7829
5510,7239,7809
5515,7116,7771
5520,7002,7742
5525,6901,7693
5530,6814,7664
5535,6744,7616
5540,6693,7577
5545,6661,7538
5550,6651,7491
5555,6661,7452
5560,6692,7414
5565,6742,7375
5570,6811,7327
5575,6898,7288
5580,6999,7260
5585,7112,7202
5590,7235,7192
5595,7364,7154
5600,7497,7154
5605,7630,7163
5610,7760,7192
5615,7883,7221
5620,7997,7260
5625,8098,7298
5630,8185,7337
5635,8255,7385
5640,8306,7414
5645,8338,7462
5650,8348,7500
5655,8338,7538
5660,8308,7577
5665,8257,7625
5670,8188,7674
5675,8101,7713
5680,8000,7751
5685,7887,7790
5690,7764,7829
5695,7635,7838
5700,7502,7848
5705,7369,7829
5710,7239,7809
5715,7116,7771
5720,7002,7742
5725,6901,7693
5730,6814,7664
5735,6744,7616
5740,6693,7577
5745,6661,7538
5750,6651,7500
5755,6661,7462
5760,6691,7414
5765,6742,7375
5770,6811,7327
5775,6898,7288
5780,6999,7250
5785,7112,7202
5790,7235,7182
5795,7364,7163
5800,7497,7154
5805,7630,7163
5810,7760,7192
5815,7883,7231
5820,7997,7260
5825,8098,7298
5830,8185,7337
5835,8255,7375
5840,8306,7423
5845,8338,7462
5850,8348,7500
5855,8338,7538
5860,8308,7577
5865,8257,7625
5870,8188,7664
5875,8101,7703
5880,8000,7751
5885,7887,7790
5890,7764,7829
5895,7635,7838
5900,7502,7848
5905,7369,7838
5910,7239,7809
5915,7116,7771
5920,7002,7742
5925,6901,7693
5930,6814,7664
5935,6744,7625
5940,6693,7577
5945,6661,7538
5950,6651,7500
5955,6661,7462
5960,6691,7414
5965,6742,7375
5970,6811,7337
5975,6898,7288
5980,6999,7250
5985,7112,7202
5990,7235,7182
5995,7364,7163
6000,7497,7154
6005,7630,7173
6010,7760,7192
6015,7883,7221
6020,7997,7260
6025,8098,7298
6030,8185,7337
6035,8255,7375
6040,8306,7423
6045,8338,7462
6050,8348,7500
6055,8338,7538
6060,8308,7577
6065,8257,7625
6070,8188,7674
6075,8101,7713
6080,8000,7751
6085,7887,7790
6090,7764,7819
6095,7635,7819
6100,7502,7848
6105,7369,7829
6110,7239,7809
6115,7116,7780
6120,7002,7742
6125,6901,7693
6130,6814,7664
6135,6744,7616
6140,6693,7577
6145,6661,7538
6150,6651,7491
6155,6661,7452
6160,6691,7414
6165,6742,7375
6170,6811,7337
6175,6898,7288
6180,6999,7250
6185,7112,7202
6190,7235,7173
6195,7364,7154
6200,7497,7154
6205,7630,7163
6210,7760,7192
6215,7883,7221
6220,7997,7260
6225,8098,7298
6230,8185,7337
6235,8255,7385
6240,8306,7414
6245,8338,7462
6250,8348,7500
6255,8338,7538
6260,8308,7577
6265,8257,7625
6270,8188,7674
6275,8101,7703
6280,8000,7751
6285,7887,7790
6290,7764,7819
6295,7635,7848
6300,7502,7848
6305,7369,7838
6310,7239,7809
6315,7116,7771
6320,7002,7742
6325,6901,7693
6330,6814,7664
6335,6744,7616
6340,6693,7577
6345,6661,7538
6350,6651,7500
6355,6661,7462
6360,6691,7414
6365,6742,7366
6370,6811,7327
6375,6898,7288
6380,6999,7250
6385,7112,7202
6390,7235,7173
6395,7364,7154
6400,7497,7154
6405,7630,7173
6410,7760,7192
6415,7883,7231
6420,7997,7269
6425,8098,7298
6430,8185,7337
6435,8255,7375
6440,8306,7423
6445,8338,7462
6450,8348,7509
6455,8338,7538
6460,8308,7577
6465,8257,7625
6470,8188,7674
6475,8101,7713
6480,8000,7751
6485,7887,7790
6490,7764,7829
6495,7635,7848
6500,7502,7848
6505,7369,7838
6510,7239,7809
6515,7116,7780
6520,7003,7742
6525,6901,7703
6530,6814,7664
6535,6744,7625
6540,6693,7577
6545,6661,7538
6550,6651,7500
6555,6661,7462
6560,6691,7423
6565,6742,7375
6570,6811,7337
6575,6898,7298
6580,6999,7250
6585,7112,7211
6590,7235,7182
6595,7364,7163
6600,7497,7154
6605,7630,7163
6610,7760,7192
6615,7883,7221
6620,7996,7260
6625,8098,7298
6630,8185,7337
6635,8255,7375
6640,8306,7423
6645,8338,7462
6650,8348,7500
6655,8338,7538
6660,8308,7577
6665,8257,7625
6670,8188,7674
6675,8101,7713
6680,8000,7751
6685,7887,7790
6690,7764,7819
6695,7635,7838
6700,7502,7848
6705,7369,7829
6710,7240,7809
6715,7116,7771
6720,7003,7742
6725,6901,7693
6730,6814,7664
6735,6744,7616
6740,6693,7577
6745,6661,7538
6750,6651,7491
6755,6661,7462
6760,6691,7414
6765,6742,7366
6770,6811,7327
6775,6898,7288
6780,6999,7250
6785,7112,7202
6790,7235,7182
6795,7364,7154
6800,7497,7154
6805,7630,7163
6810,7759,7192
6815,7883,7231
6820,7996,7260
6825,8098,7298
6830,8185,7337
6835,8255,7375
6840,8306,7423
6845,8338,7462
6850,8348,7500
6855,8338,7538
6860,8308,7587
6865,8257,7625
6870,8188,7674
6875,8101,7713
6880,8000,7751
6885,7887,7790
6890,7764,7819
6895,7635,7848
6900,7502,7848
6905,7369,7838
6910,7240,7809
6915,7116,7780
6920,7003,7751
6925,6901,7693
6930,6814,7664
6935,6744,7616
6940,6693,7577
6945,6661,7538
6950,6651,7500
6955,6661,7462
6960,6691,7414
6965,6742,7375
6970,6811,7337
6975,6898,7288
6980,6999,7260
6985,7112,7211
6990,7235,7173
6995,7364,7163
7000,7497,7154
7005,7630,7173
7010,7759,7192
7015,7883,7231
7020,7996,7260
7025,8098,7298
7030,8185,7337
7035,8255,7375
7040,8306,7423
7045,8338,7462
7050,8348,7500
7055,8338,7548
7060,8308,7577
7065,8257,7625
7070,8188,7664
7075,8102,7713
7080,8000,7751
7085,7887,7790
7090,7764,7829
7095,7635,7848
7100,7502,7858
7105,7369,7838
7110,7240,7809
7115,7116,7780
7120,7003,7742
7125,6901,7693
7130,6814,7664
7135,6744,7625
7140,6693,7577
7145,6661,7538
7150,6651,7500
7155,6661,7462
7160,6691,7414
7165,6742,7375
7170,6811,7337
7175,6897,7298
7180,6999,7250
7185,7112,7211
7190,7235,7182
7195,7364,7154
7200,7497,7154
7205,7630,7163
7210,7759,7192
7215,7883,7231
7220,7996,7260
7225,8098,7298
7230,8185,7337
7235,8255,7375
7240,8306,7423
7245,8337,7462
7250,8348,7500
7255,8338,7538
7260,8308,7577
7265,8257,7625
7270,8188,7674
7275,8102,7713
7280,8001,7751
7285,7887,7790
7290,7764,7829
7295,7635,7848
7300,7502,7848
7305,7369,7838
7310,7240,7809
7315,7116,7780
7320,7003,7742
7325,6901,7703
7330,6814,7664
7335,6744,7625
7340,6693,7577
7345,6662,7538
7350,6651,7500
7355,6661,7462
7360,6691,7414
7365,6742,7375
7370,6811,7337
7375,6897,7298
7380,6998,7250
7385,7112,7211
7390,7235,7182
7395,7364,7163
7400,7497,7154
7405,7630,7173
7410,7759,7192
7415,7883,7221
7420,7996,7260
7425,8098,7298
7430,8185,7337
7435,8255,7375
7440,8306,7423
7445,8337,7462
7450,8348,7500
7455,8338,7538
7460,8308,7577
7465,8257,7625
7470,8188,7674
7475,8102,7713
7480,8001,7751
7485,7887,7790
7490,7764,7819
7495,7635,7848
7500,7502,7848
7505,7369,7829
7510,7240,7809
7515,7116,7771
7520,7003,7742
7525,6901,7693
7530,6814,7664
7535,6744,7616
7540,6693,7577
7545,6662,7538
7550,6651,7491
7555,6661,7452
7560,6691,7414
7565,6742,7375
7570,6811,7337
7575,6897,7288
7580,6998,7250
7585,7112,7202
7590,7235,7173
7595,7364,7154
7600,7497,7154
7605,7630,7163
7610,7759,7192
7615,7883,7221
7620,7996,7260
7625,8098,7298
7630,8185,7337
7635,8255,7375
7640,8306,7414
7645,8337,7462
7650,8348,7500
7655,8338,7538
7660,8308,7577
7665,8257,7625
7670,8188,7674
7675,8102,7703
7680,8001,7751
7685,7887,7790
7690,7764,7829
7695,7635,7838
7700,7502,7848
7705,7369,7829
7710,7240,7809
7715,7116,7771
7720,7003,7742
7725,6901,7693
7730,6814,7654
7735,6744,7616
7740,6693,7577
7745,6662,7538
7750,6651,7500
7755,6661,7462
7760,6691,7414
7765,6742,7366
7770,6811,7327
7775,6897,7288
7780,6998,7250
7785,7112,7202
7790,7235,7173
7795,7364,7154
7800,7497,7144
7805,7630,7163
7810,7759,7192
7815,7883,7231
7820,7996,7260
7825,8098,7298
7830,8185,7337
7835,8255,7375
7840,8306,7423
7845,8337,7462
7850,8348,7500
7855,8338,7538
7860,8308,7587
7865,8257,7625
7870,8188,7664
