theta,desired,actual
12055,8318,7472
12060,8274,7481
12065,7874,7491
12070,7303,7519
12075,6822,7538
12080,6652,7538
12085,6871,7538
12090,7378,7500
12095,7942,7481
12100,8302,7462
12105,8294,7462
12110,7921,7481
12115,7355,7500
12120,6855,7538
12125,6651,7538
12130,6836,7519
12135,7326,7491
12140,7895,7472
12145,8283,7443
12150,8311,7443
12155,7967,7462
12160,7408,7491
12165,6891,7519
12170,6653,7519
12175,6804,7509
12180,7274,7481
12185,7847,7462
12190,8261,7433
12195,8325,7433
12200,8011,7452
12205,7461,7481
12210,6929,7500
12215,6659,7519
12220,6775,7500
12225,7223,7481
12230,7798,7452
12235,8236,7433
12240,8336,7433
12245,8052,7452
12250,7515,7481
12255,6970,7500
12260,6669,7519
12265,6748,7519
12270,7173,7491
12275,7747,7462
12280,8208,7433
12285,8343,7433
12290,8092,7452
12295,7568,7481
12300,7013,7519
12305,6681,7529
12310,6725,7529
12315,7124,7500
12320,7696,7481
12325,8177,7462
12330,8347,7462
12335,8129,7481
12340,7621,7500
12345,7058,7529
12350,6697,7538
12355,6705,7538
12360,7077,7529
12365,7644,7500
12370,8144,7481
12375,8348,7472
12380,8163,7481
12385,7674,7509
12390,7104,7538
12395,6716,7558
12400,6688,7558
12405,7032,7538
12410,7591,7509
12415,8108,7491
12420,8346,7481
12425,8195,7491
12430,7725,7519
12435,7152,7538
12440,6738,7558
12445,6674,7558
12450,6988,7538
12455,7538,7519
12460,8069,7481
12465,8340,7481
12470,8224,7491
12475,7776,7519
12480,7201,7538
12485,6763,7567
12490,6663,7567
12495,6947,7548
12500,7484,7529
12505,8029,7500
12510,8330,7481
12515,8251,7481
12520,7826,7509
12525,7252,7538
12530,6791,7558
12535,6656,7558
12540,6907,7538
12545,7431,7519
12550,7986,7481
12555,8318,7472
12560,8274,7481
12565,7875,7491
12570,7303,7519
12575,6822,7538
12580,6651,7538
12585,6870,7538
12590,7378,7500
12595,7941,7481
12600,8302,7452
12605,8294,7462
12610,7922,7481
12615,7356,7500
12620,6855,7538
12625,6651,7538
12630,6836,7519
12635,7325,7491
12640,7895,7462
12645,8283,7443
12650,8311,7443
12655,7967,7462
12660,7408,7491
12665,6891,7519
12670,6653,7519
