theta,desired,actual
8935,6696,7548
8940,6689,7538
8945,6991,7519
8950,7488,7491
8955,7989,7462
8960,8303,7452
8965,8310,7462
8970,8008,7481
8975,7511,7519
8980,7010,7538
8985,6696,7548
8990,6689,7538
8995,6991,7519
9000,7488,7491
9005,7989,7462
9010,8303,7443
9015,8310,7462
9020,8008,7481
9025,7511,7519
9030,7010,7538
9035,6696,7538
9040,6689,7538
9045,6991,7519
9050,7488,7481
9055,7989,7452
9060,8303,7443
9065,8310,7452
9070,8008,7481
9075,7511,7509
9080,7010,7538
9085,6696,7538
9090,6689,7538
9095,6991,7519
9100,7488,7481
9105,7989,7462
9110,8303,7443
9115,8310,7452
9120,8008,7481
9125,7511,7509
9130,7010,7538
9135,6696,7538
9140,6689,7538
9145,6991,7519
9150,7488,7491
9155,7989,7462
9160,8303,7452
9165,8310,7462
9170,8008,7481
9175,7511,7519
9180,7010,7538
9185,6696,7538
9190,6689,7538
9195,6991,7519
9200,7488,7481
9205,7989,7452
9210,8303,7443
9215,8310,7462
9220,8008,7481
9225,7511,7509
9230,7010,7538
9235,6696,7538
9240,6689,7538
9245,6991,7519
9250,7488,7481
9255,7989,7462
9260,8303,7452
9265,8310,7462
9270,8008,7481
9275,7511,7519
9280,7010,7548
9285,6696,7548
9290,6689,7538
9295,6991,7529
9300,7488,7491
9305,7989,7462
9310,8303,7452
9315,8310,7462
9320,8008,7481
9325,7511,7509
9330,7010,7548
9335,6696,7538
9340,6689,7538
9345,6991,7519
9350,7488,7481
9355,7989,7462
9360,8303,7443
9365,8310,7452
9370,8008,7481
9375,7511,7509
9380,7010,7538
9385,6696,7538
9390,6689,7538
9395,6991,7519
9400,7488,7481
9405,7989,7452
9410,8303,7443
9415,8310,7462
9420,8008,7481
9425,7511,7500
9430,7010,7538
9435,6696,7538
9440,6689,7538
9445,6991,7519
9450,7488,7481
9455,7989,7452
9460,8303,7443
9465,8310,7452
9470,8008,7481
9475,7511,7509
9480,7010,7538
9485,6696,7538
9490,6689,7538
9495,6991,7519
9500,7488,7481
9505,7989,7462
9510,8303,7443
9515,8310,7462
9520,8008,7481
9525,7511,7500
9530,7010,7538
9535,6696,7538
9540,6689,7538
9545,6991,7519
9550,7488,7491
9555,7989,7462
9560,8303,7452
9565,8310,7462
9570,8008,7481
9575,7511,7519
9580,7010,7538
9585,6696,7548
9590,6689,7538
9595,6991,7519
9600,7488,7481
9605,7989,7462
9610,8303,7452
9615,8310,7462
9620,8008,7481
9625,7511,7509
9630,7010,7538
9635,6696,7538
9640,6689,7538
9645,6991,7519
9650,7488,7481
9655,7989,7452
9660,8303,7452
9665,8310,7462
9670,8008,7481
9675,7511,7519
9680,7010,7538
9685,6696,7548
9690,6689,7538
9695,6991,7519
9700,7488,7491
9705,7989,7462
9710,8303,7443
9715,8310,7462
9720,8008,7481
9725,7511,7519
9730,7010,7538
9735,6696,7538
9740,6689,7538
9745,6991,7519
9750,7488,7481
9755,7989,7452
9760,8303,7443
9765,8310,7462
9770,8008,7481
9775,7511,7519
9780,7010,7538
9785,6696,7548
9790,6689,7538
9795,6991,7519
9800,7488,7491
9805,7989,7462
9810,8303,7452
9815,8310,7462
9820,8008,7481
9825,7511,7509
9830,7010,7538
9835,6696,7538
9840,6689,7538
9845,6991,7519
9850,7487,7481
9855,7989,7462
9860,8303,7452
9865,8310,7462
9870,8008,7481
9875,7512,7519
9880,7010,7538
9885,6696,7548
9890,6689,7538
9895,6991,7519
9900,7487,7481
9905,7989,7462
9910,8303,7452
9915,8310,7462
9920,8008,7481
9925,7512,7519
9930,7010,7538
9935,6696,7538
9940,6689,7538
9945,6991,7519
9950,7487,7481
9955,7989,7452
9960,8303,7443
9965,8310,7452
9970,8008,7481
9975,7512,7509
9980,7010,7538
9985,6696,7548
9990,6689,7538
9995,6991,7519
10000,7487,7481
10005,7989,7452
10010,8303,7443
10015,8310,7452
10020,8008,7481
10025,7512,7509
10030,7010,7538
10035,6696,7538
10040,6689,7538
10045,6991,7519
10050,7487,7481
10055,7989,7452
10060,8303,7443
10065,8310,7452
10070,8008,7481
10075,7512,7509
10080,7010,7538
10085,6696,7538
10090,6689,7538
10095,6991,7519
10100,7487,7481
10105,7989,7462
10110,8303,7443
10115,8310,7452
10120,8008,7481
10125,7512,7509
10130,7010,7538
10135,6696,7538
10140,6689,7538
10145,6991,7519
10150,7487,7481
10155,7989,7462
10160,8303,7443
10165,8310,7452
10170,8008,7481
10175,7512,7509
10180,7011,7538
10185,6696,7538
10190,6689,7538
10195,6991,7519
10200,7487,7481
10205,7988,7462
10210,8303,7443
10215,8310,7452
10220,8008,7481
10225,7512,7509
10230,7011,7538
10235,6696,7538
10240,6688,7538
10245,6991,7519
10250,7487,7481
10255,7988,7452
10260,8303,7443
10265,8311,7462
10270,8008,7481
10275,7512,7509
10280,7011,7538
10285,6696,7538
10290,6688,7538
10295,6991,7519
10300,7487,7481
10305,7988,7462
10310,8303,7443
10315,8311,7462
10320,8008,7481
10325,7512,7509
10330,7011,7538
10335,6696,7538
10340,6688,7538
10345,6991,7519
10350,7487,7481
10355,7988,7452
10360,8303,7452
10365,8311,7462
10370,8008,7481
10375,7512,7519
10380,7011,7538
10385,6696,7538
10390,6688,7538
10395,6991,7519
10400,7487,7491
10405,7988,7462
10410,8303,7452
10415,8311,7462
10420,8008,7481
10425,7512,7509
10430,7011,7538
10435,6696,7538
10440,6688,7538
10445,6991,7519
10450,7487,7481
10455,7988,7481
10460,8303,7452
10465,8311,7462
10470,8008,7481
10475,7512,7519
10480,7011,7538
10485,6696,7548
10490,6688,7538
10495,6991,7519
10500,7487,7481
10505,7988,7462
10510,8303,7452
10515,8311,7462
10520,8008,7481
10525,7512,7500
10530,7011,7538
10535,6696,7538
10540,6688,7538
10545,6991,7519
10550,7487,7481
10555,7988,7462
10560,8303,7452
10565,8311,7462
10570,8009,7491
10575,7512,7509
10580,7011,7538
10585,6696,7538
10590,6688,7538
10595,6990,7519
10600,7487,7481
10605,7988,7462
10610,8303,7452
10615,8311,7462
10620,8009,7481
10625,7512,7519
10630,7011,7538
10635,6696,7538
10640,6688,7538
10645,6990,7519
10650,7487,7491
10655,7988,7462
10660,8303,7452
10665,8311,7462
10670,8009,7481
10675,7512,7500
10680,7011,7548
10685,6696,7538
10690,6688,7538
10695,6990,7519
10700,7487,7481
10705,7988,7462
10710,8303,7452
10715,8311,7462
10720,8009,7481
10725,7512,7519
10730,7011,7538
10735,6696,7538
10740,6688,7538
10745,6990,7519
10750,7487,7491
10755,7988,7462
10760,8303,7443
10765,8311,7462
10770,8009,7481
10775,7512,7500
10780,7011,7538
10785,6696,7538
10790,6688,7538
10795,6990,7519
10800,7487,7481
10805,7988,7462
10810,8303,7443
10815,8311,7452
10820,8009,7481
10825,7512,7509
10830,7011,7538
10835,6696,7538
10840,6688,7538
10845,6990,7519
10850,7487,7481
10855,7988,7462
10860,8303,7443
10865,8311,7452
10870,8009,7481
10875,7512,7509
10880,7011,7538
10885,6696,7538
10890,6688,7538
10895,6990,7519
10900,7487,7481
10905,7988,7462
10910,8303,7443
10915,8311,7462
10920,8009,7481
10925,7512,7500
10930,7011,7538
10935,6696,7538
10940,6688,7538
10945,6990,7519
10950,7487,7481
10955,7988,7462
10960,8303,7443
10965,8311,7452
10970,8009,7481
10975,7512,7509
10980,7011,7538
10985,6696,7538
10990,6688,7538
10995,6990,7519
11000,7487,7481
11005,7988,7462
11010,8303,7443
11015,8311,7462
11020,8009,7481
11025,7512,7500
11030,7011,7538
11035,6696,7538
11040,6688,7538
11045,6990,7519
11050,7487,7481
11055,7988,7452
11060,8303,7443
11065,8311,7452
11070,8009,7481
11075,7512,7509
11080,7011,7538
11085,6696,7538
11090,6688,7538
11095,6990,7519
11100,7487,7481
11105,7988,7462
11110,8303,7443
11115,8311,7452
11120,8009,7481
11125,7512,7500
11130,7011,7538
11135,6696,7538
11140,6688,7538
11145,6990,7519
11150,7487,7481
11155,7988,7452
11160,8303,7443
11165,8311,7452
11170,8009,7481
11175,7512,7509
11180,7011,7538
11185,6696,7538
11190,6688,7538
11195,6990,7519
11200,7487,7491
11205,7988,7462
11210,8303,7452
11215,8311,7462
11220,8009,7481
11225,7512,7509
11230,7011,7538
11235,6696,7538
11240,6688,7538
11245,6990,7519
11250,7487,7481
11255,7988,7462
11260,8303,7443
11265,8311,7452
11270,8009,7481
11275,7512,7509
11280,7011,7538
11285,6696,7538
11290,6688,7538
11295,6990,7519
11300,7486,7481
11305,7988,7462
11310,8303,7452
11315,8311,7462
11320,8009,7481
11325,7513,7509
11330,7011,7538
11335,6696,7538
11340,6688,7538
11345,6990,7519
11350,7486,7481
11355,7988,7462
11360,8303,7452
11365,8311,7462
11370,8009,7481
11375,7513,7509
11380,7011,7538
11385,6696,7538
11390,6688,7538
11395,6990,7519
11400,7486,7481
11405,7988,7462
11410,8303,7452
11415,8311,7462
11420,8009,7481
11425,7513,7519
11430,7011,7538
11435,6696,7538
11440,6688,7538
11445,6990,7519
11450,7486,7491
11455,7988,7462
11460,8303,7452
11465,8311,7462
11470,8009,7481
11475,7513,7500
11480,7011,7538
11485,6696,7538
11490,6688,7529
11495,6990,7519
11500,7486,7481
11505,7988,7462
11510,8303,7452
11515,8311,7462
11520,8009,7481
11525,7513,7509
11530,7011,7538
11535,6696,7538
11540,6688,7538
11545,6990,7519
11550,7486,7481
11555,7988,7462
11560,8303,7452
11565,8311,7462
11570,8009,7481
11575,7513,7500
11580,7011,7538
11585,6696,7538
11590,6688,7538
11595,6990,7519
11600,7486,7481
11605,7988,7462
11610,8303,7452
11615,8311,7462
11620,8009,7481
11625,7513,7509
11630,7011,7538
11635,6696,7538
11640,6688,7538
11645,6990,7519
11650,7486,7491
11655,7988,7462
11660,8303,7452
11665,8311,7462
11670,8009,7481
11675,7513,7500
11680,7011,7538
11685,6696,7538
11690,6688,7538
11695,6990,7519
11700,7486,7481
11705,7988,7462
11710,8303,7452
11715,8311,7462
11720,8009,7481
11725,7513,7519
11730,7011,7538
11735,6696,7538
11740,6688,7538
11745,6990,7519
11750,7486,7481
11755,7988,7462
11760,8303,7452
11765,8311,7462
11770,8009,7481
11775,7513,7500
11780,7011,7538
11785,6696,7538
11790,6688,7538
11795,6990,7519
11800,7486,7481
11805,7988,7462
11810,8303,7443
11815,8311,7452
11820,8009,7481
11825,7513,7509
11830,7011,7538
11835,6696,7538
11840,6688,7538
11845,6990,7519
11850,7486,7481
11855,7988,7462
11860,8303,7443
11865,8311,7462
11870,8009,7481
11875,7513,7500
11880,7011,7538
11885,6696,7538
11890,6688,7538
11895,6990,7519
11900,7486,7481
11905,7988,7452
11910,8303,7443
11915,8311,7452
11920,8009,7481
11925,7513,7509
11930,7011,7538
11935,6696,7538
11940,6688,7538
11945,6990,7519
11950,7486,7481
11955,7987,7462
11960,8303,7443
11965,8311,7452
11970,8009,7481
11975,7513,7500
11980,7012,7538
11985,6696,7538
11990,6688,7538
11995,6990,7519
12000,7486,7481
12005,7987,7462
12010,8303,7443
12015,8311,7452
12020,8009,7481
12025,7513,7509
12030,7012,7538
12035,6696,7538
12040,6688,7538
12045,6990,7519
12050,7486,7481
12055,7987,7462
12060,8303,7452
12065,8311,7462
12070,8009,7481
12075,7513,7509
12080,7012,7538
12085,6696,7538
12090,6688,7538
12095,6990,7519
12100,7486,7481
12105,7987,7462
12110,8303,7443
12115,8311,7452
12120,8009,7481
12125,7513,7509
12130,7012,7509
12135,6696,7538
12140,6688,7538
12145,6990,7519
12150,7486,7491
12155,7987,7462
12160,8302,7452
12165,8311,7462
12170,8009,7481
12175,7513,7519
12180,7012,7538
12185,6697,7538
12190,6688,7538
12195,6990,7519
12200,7486,7481
12205,7987,7462
12210,8302,7452
12215,8311,7462
12220,8009,7481
12225,7513,7519
12230,7012,7538
12235,6697,7538
12240,6688,7538
