theta,desired,actual
7960,7399,7587
7965,7096,7616
7970,6850,7616
7975,6694,7606
7980,6652,7577
7985,6729,7538
7990,6914,7500
7995,7181,7462
8000,7493,7423
8005,7806,7394
8010,8076,7375
8015,8265,7394
8020,8346,7414
8025,8309,7452
8030,8158,7481
8035,7914,7529
8040,7612,7558
8045,7295,7596
8050,7006,7616
8055,6786,7616
8060,6667,7587
8065,6665,7558
8070,6779,7529
8075,6995,7491
8080,7282,7452
8085,7599,7414
8090,7903,7385
8095,8149,7385
8100,8305,7414
8105,8347,7433
8110,8270,7472
8115,8085,7500
8120,7818,7538
8125,7506,7577
8130,7193,7606
8135,6923,7616
8140,6734,7616
8145,6653,7577
8150,6690,7548
8155,6841,7519
8160,7085,7481
8165,7387,7433
8170,7704,7404
8175,7993,7385
8180,8213,7394
8185,8332,7414
8190,8335,7433
8195,8220,7481
8200,8004,7519
8205,7717,7548
8210,7400,7587
8215,7096,13248
8220,6850,7616
8225,6694,7606
8230,6652,7577
8235,6729,7538
8240,6914,7500
8245,7181,7472
8250,7493,7423
8255,7806,7394
8260,8076,7385
8265,8265,7404
8270,8346,7423
8275,8309,7452
8280,8158,7491
8285,7914,7529
8290,7612,7567
8295,7295,7606
8300,7006,7616
8305,6786,7616
8310,6667,7587
8315,6664,7567
8320,6779,7538
8325,6995,7491
8330,7282,7452
8335,7599,7414
8340,7903,7385
8345,8149,7385
8350,8305,7414
8355,8347,7433
8360,8270,7462
8365,8085,7500
8370,7818,7538
8375,7506,7577
8380,7193,7616
8385,6923,7616
8390,6734,7616
8395,6653,7577
8400,6690,7548
8405,6841,7519
8410,7085,7481
8415,7387,7443
8420,7704,7414
8425,7993,7385
8430,8213,7394
8435,8332,7414
8440,8335,7443
8445,8220,7481
8450,8004,7519
8455,7717,7548
8460,7400,7587
8465,7096,7616
8470,6850,7616
8475,6694,7606
8480,6652,7577
8485,6729,7538
8490,6914,7500
8495,7181,7462
8500,7493,7423
8505,7806,7394
8510,8076,7375
8515,8265,7394
8520,8346,7414
8525,8309,7452
8530,8158,7481
8535,7914,7529
8540,7612,7558
8545,7295,7596
8550,7006,7616
8555,6786,7616
8560,6667,7587
8565,6664,7558
8570,6779,7529
8575,6995,7491
8580,7282,7452
8585,7599,7423
8590,7903,7385
8595,8149,7385
8600,8305,7414
8605,8347,7433
8610,8270,7472
8615,8085,7500
8620,7818,7538
8625,7506,7577
8630,7193,7616
8635,6923,7616
8640,6734,7616
8645,6653,7577
8650,6690,7548
8655,6841,7519
8660,7085,7481
8665,7386,7433
8670,7704,7404
8675,7993,7375
8680,8213,7385
8685,8332,7414
8690,8335,7433
8695,8220,7472
8700,8004,7509
8705,7717,7538
8710,7400,7577
8715,7096,7616
8720,6850,7616
8725,6694,7596
8730,6652,7577
8735,6729,7538
8740,6914,7500
8745,7181,7462
8750,7493,7423
8755,7806,7385
8760,8076,7385
8765,8265,7404
8770,8346,7423
8775,8309,7452
8780,8158,7491
8785,7914,7538
8790,7613,7567
8795,7295,7606
8800,7006,7616
8805,6786,7616
8810,6667,7587
8815,6664,7558
8820,6779,7529
8825,6995,7491
8830,7282,7452
8835,7599,7414
8840,7902,7385
8845,8149,7385
8850,8305,7404
8855,8347,7433
8860,8270,7472
8865,8085,7500
8870,7818,7538
8875,7506,7577
8880,7193,7616
8885,6923,7616
8890,6734,7616
8895,6653,7577
8900,6690,7548
8905,6841,7529
8910,7085,7481
8915,7386,7443
8920,7704,7414
8925,7993,7385
8930,8213,7394
8935,8332,7414
8940,8335,7443
8945,8220,7481
8950,8004,7519
8955,7717,7548
8960,7400,7587
8965,7097,7616
8970,6850,7616
8975,6694,7606
8980,6652,7577
8985,6729,7538
8990,6913,7500
8995,7181,7472
9000,7493,7423
9005,7806,7394
9010,8076,7385
9015,8265,7394
9020,8346,7414
9025,8309,7452
9030,8158,7481
9035,7914,7529
9040,7613,7567
9045,7295,7606
9050,7006,7616
9055,6786,7616
9060,6667,7587
9065,6664,7558
9070,6779,7538
9075,6995,7491
9080,7282,7452
9085,7599,7414
9090,7902,7385
9095,8149,7385
9100,8305,7414
9105,8347,7433
9110,8270,7472
9115,8086,7500
9120,7818,7538
9125,7506,7577
9130,7193,7616
9135,6923,7616
9140,6734,7616
9145,6653,7577
9150,6690,7548
9155,6841,7519
9160,7085,7481
9165,7386,7433
9170,7704,7414
9175,7993,7385
9180,8212,7394
9185,8332,7414
9190,8335,7443
9195,8220,7481
9200,8004,7519
9205,7717,7548
9210,7400,7587
9215,7097,7616
9220,6850,7616
9225,6694,7606
9230,6652,7577
9235,6729,7538
9240,6913,7509
9245,7181,7472
9250,7493,7433
9255,7806,7404
9260,8076,7385
9265,8265,7404
9270,8346,7423
9275,8309,7462
9280,8158,7491
9285,7915,7529
9290,7613,7567
9295,7295,7606
9300,7006,7616
9305,6787,7616
9310,6667,7596
9315,6664,7567
9320,6779,7538
9325,6995,7491
9330,7282,7452
9335,7599,7414
9340,7902,7385
9345,8149,7385
9350,8305,7414
9355,8347,7433
9360,8271,7462
9365,8086,7500
9370,7818,7538
9375,7507,7577
9380,7194,7616
9385,6924,7616
9390,6734,7616
9395,6653,7577
9400,6690,7548
9405,6841,7519
9410,7084,7481
9415,7386,7443
9420,7704,7414
9425,7993,7385
9430,8212,7394
9435,8332,7414
9440,8335,7443
9445,8220,7481
9450,8004,7519
9455,7717,7548
9460,7400,7587
9465,7097,7616
9470,6850,7616
9475,6694,7606
9480,6652,7577
9485,6728,7538
9490,6913,7500
9495,7180,7462
9500,7492,7423
9505,7805,7394
9510,8075,7375
9515,8265,7394
9520,8346,7414
9525,8309,7443
9530,8158,7481
9535,7915,7529
9540,7613,7558
9545,7295,7596
9550,7006,7616
9555,6787,7616
9560,6667,7587
9565,6664,7558
9570,6779,7529
9575,6995,7481
9580,7282,7452
9585,7599,7423
9590,7902,7385
9595,8149,7385
9600,8305,7414
9605,8347,7433
9610,8271,7462
9615,8086,7500
9620,7819,7538
9625,7507,7577
9630,7194,7616
9635,6924,7616
9640,6734,7616
9645,6653,7577
9650,6690,7548
9655,6841,7519
9660,7084,7481
9665,7386,7433
9670,7704,7414
9675,7993,7385
9680,8212,7385
9685,8332,7414
9690,8335,7433
9695,8220,7472
9700,8004,7509
9705,7717,7538
9710,7400,7587
9715,7097,7635
9720,6850,7616
9725,6694,7596
9730,6652,7567
9735,6728,7538
9740,6913,7500
9745,7180,7462
9750,7492,7423
9755,7805,7385
9760,8075,7385
9765,8264,7394
9770,8346,7423
9775,8309,7452
9780,8158,7491
9785,7915,7529
9790,7613,7567
9795,7295,7596
9800,7006,7616
9805,6787,7616
9810,6667,7577
9815,6664,7558
9820,6779,7529
9825,6995,7491
9830,7281,7452
9835,7599,7414
9840,7902,7385
9845,8149,7375
9850,8305,7404
9855,8347,7433
9860,8271,7462
9865,8086,7491
9870,7819,7548
9875,7507,7577
9880,7194,7616
9885,6924,7616
9890,6735,7606
9895,6653,7577
9900,6690,7538
9905,6841,7519
9910,7084,7481
9915,7386,7433
9920,7704,7414
9925,7993,7385
9930,8212,7394
9935,8332,7414
9940,8335,7443
9945,8220,7481
9950,8004,7519
9955,7718,7548
9960,7400,7577
9965,7097,7616
9970,6850,7616
9975,6694,7606
9980,6652,7577
9985,6728,7538
9990,6913,7500
9995,7180,7462
10000,7492,7423
10005,7805,7385
10010,8075,7375
10015,8264,7394
10020,8346,7414
10025,8309,7443
10030,8158,7481
10035,7915,7529
10040,7613,7558
10045,7295,7596
10050,7006,7616
10055,6787,7616
10060,6667,7587
10065,6664,7558
10070,6779,7529
10075,6995,7491
10080,7281,7452
10085,7599,7414
10090,7902,7385
10095,8149,7385
10100,8305,7414
10105,8347,7433
10110,8271,7472
10115,8086,7500
10120,7819,7538
10125,7507,7577
10130,7194,7616
10135,6924,7616
10140,6735,7606
10145,6653,7577
10150,6690,7548
10155,6841,7519
10160,7084,7481
10165,7386,7433
10170,7704,7404
10175,7992,7385
10180,8212,7385
10185,8332,7414
10190,8335,7433
10195,8220,7472
10200,8004,7509
10205,7718,7538
10210,7400,7587
10215,7097,7616
10220,6850,7616
10225,6694,7596
10230,6652,7567
10235,6728,7538
10240,6913,7500
10245,7180,7472
10250,7492,7423
10255,7805,7394
10260,8075,7385
10265,8264,7394
10270,8346,7423
10275,8309,7452
10280,8158,7491
10285,7915,7529
10290,7613,7558
10295,7296,7596
10300,7007,7616
10305,6787,7616
10310,6667,7587
10315,6664,7558
10320,6779,7529
10325,6995,7491
10330,7281,7452
10335,7599,7414
10340,7902,7375
10345,8149,7375
10350,8304,7404
10355,8347,7423
10360,8271,7462
10365,8086,7491
10370,7819,7538
10375,7507,7577
10380,7194,7606
10385,6924,7616
10390,6735,7606
10395,6653,7577
10400,6690,7538
10405,6841,7519
10410,7084,7481
10415,7386,7433
10420,7703,7414
10425,7992,7385
10430,8212,7385
10435,8332,7414
10440,8335,7433
10445,8220,7481
10450,8004,7519
10455,7718,7548
10460,7400,7587
10465,7097,7616
10470,6850,7616
10475,6695,7596
10480,6652,7577
10485,6728,7538
10490,6913,7500
10495,7180,7462
10500,7492,7423
10505,7805,7394
10510,8075,7375
10515,8264,7394
10520,8346,7414
10525,8309,7443
10530,8158,7481
10535,7915,7529
10540,7613,7558
10545,7296,7596
10550,7007,7616
10555,6787,7616
10560,6667,7587
10565,6664,7558
10570,6779,7529
10575,6995,7491
10580,7281,7452
10585,7598,7414
10590,7902,7385
10595,8149,7385
10600,8304,7414
10605,8347,7433
10610,8271,7472
10615,8086,7500
10620,7819,7538
10625,7507,7577
10630,7194,7616
10635,6924,7616
10640,6735,7606
10645,6653,7577
10650,6690,7548
10655,6841,7519
10660,7084,7481
10665,7386,7433
10670,7703,7414
10675,7992,7385
10680,8212,7385
10685,8332,7414
10690,8335,7433
10695,8220,7472
10700,8005,7509
10705,7718,7538
10710,7401,7577
10715,7097,7616
10720,6850,7616
10725,6695,7606
10730,6652,7567
10735,6728,7538
10740,6913,7500
10745,7180,7462
10750,7492,7423
10755,7805,7394
10760,8075,7385
10765,8264,7404
10770,8346,7423
10775,8309,7452
10780,8158,7491
10785,7915,7529
10790,7613,7567
10795,7296,7606
10800,7007,7616
10805,6787,7616
10810,6667,7587
10815,6664,7567
10820,6779,7529
10825,6994,7500
10830,7281,7462
10835,7598,7423
10840,7902,7394
10845,8149,7385
10850,8304,7414
10855,8347,7433
10860,8271,7472
10865,8086,7500
10870,7819,7538
10875,7507,7577
10880,7194,7625
10885,6924,7616
10890,6735,7616
10895,6653,7577
10900,6690,7548
10905,6841,7519
10910,7084,7481
10915,7386,7433
10920,7703,7414
10925,7992,7385
10930,8212,7385
10935,8332,7414
10940,8335,7433
10945,8220,7472
10950,8005,7509
10955,7718,7538
10960,7401,7577
10965,7097,7606
10970,6850,7616
10975,6695,7596
10980,6652,7567
10985,6728,7538
10990,6913,7500
10995,7180,7472
11000,7492,7433
11005,7805,7394
11010,8075,7385
11015,8264,7404
11020,8346,7423
11025,8309,7452
11030,8158,7491
11035,7915,7529
11040,7614,7558
11045,7296,7606
11050,7007,7616
11055,6787,7616
11060,6667,7587
11065,6664,7558
11070,6779,7529
11075,6994,7491
11080,7281,7452
11085,7598,7414
11090,7902,7385
11095,8149,7385
11100,8304,7414
11105,8347,7433
11110,8271,7462
11115,8086,7500
11120,7819,7538
11125,7507,7577
11130,7194,7616
11135,6924,7616
11140,6735,7606
11145,6653,7577
11150,6690,7548
11155,6841,7519
11160,7084,7481
11165,7385,7433
11170,7703,7414
11175,7992,7385
11180,8212,7385
11185,8332,7423
11190,8335,7433
11195,8220,7481
11200,8005,7509
11205,7718,7538
11210,7401,7577
11215,7097,7616
11220,6850,7616
11225,6695,7596
11230,6652,7567
11235,6728,7538
11240,6913,7500
11245,7180,7462
11250,7492,7433
11255,7805,7394
11260,8075,7385
11265,8264,7404
11270,8346,7423
11275,8309,7452
11280,8158,7491
11285,7915,7529
11290,7614,7567
11295,7296,7606
11300,7007,7616
11305,6787,7616
11310,6667,7587
11315,6664,7558
11320,6779,7538
11325,6994,7491
11330,7281,7452
11335,7598,7414
11340,7902,7385
11345,8149,7385
11350,8304,7404
11355,8347,7433
11360,8271,7462
11365,8086,7491
11370,7819,7538
11375,7507,7577
11380,7194,7616
11385,6924,7616
11390,6735,7606
11395,6653,7577
11400,6690,7538
11405,6840,7519
11410,7084,7481
11415,7385,7433
11420,7703,7414
11425,7992,7385
11430,8212,7385
11435,8332,7414
11440,8335,7433
11445,8220,7481
11450,8005,7519
11455,7718,7548
11460,7401,7577
11465,7097,7616
11470,6850,7616
11475,6695,7596
11480,6652,7567
11485,6728,7538
11490,6913,7500
11495,7180,7472
11500,7492,7423
11505,7805,7394
11510,8075,7385
11515,8264,7394
11520,8346,7423
11525,8309,7452
11530,8159,7481
11535,7915,7529
11540,7614,7558
11545,7296,7596
11550,7007,7616
11555,6787,7616
11560,6667,7587
11565,6664,7558
11570,6779,7529
11575,6994,7491
11580,7281,7452
11585,7598,7414
11590,7901,7296
11595,8148,7414
11600,8304,7433
11605,8347,7462
11610,8271,7500
11615,8086,7538
11620,7819,7577
11625,7507,7616
11630,7194,7645
11635,6924,7654
11640,6735,7645
11645,6653,7616
11650,6690,7577
11655,6840,7558
11660,7084,7519
11665,7385,7481
11670,7703,7443
11675,7992,7423
11680,8212,7423
11685,8332,7443
11690,8335,7472
11695,8220,7500
11700,8005,7538
11705,7718,7577
11710,7401,7616
11715,7098,7645
11720,6851,7635
11725,6695,7616
11730,6652,7587
11735,6728,7558
11740,6913,7529
11745,7180,7481
11750,7492,7443
11755,7805,7414
11760,8075,7404
11765,8264,7414
11770,8346,7433
11775,8309,7462
11780,8159,7500
11785,7915,7538
11790,7614,7577
11795,7296,7616
11800,7007,7625
11805,6787,7616
11810,6667,7606
11815,6664,7567
11820,6779,7538
11825,6994,7491
11830,7281,7462
11835,7598,7423
11840,7901,7394
11845,8148,7394
11850,8304,7414
11855,8347,7433
11860,8271,7472
11865,8086,7500
11870,7819,7538
11875,7508,7577
11880,7194,7616
11885,6924,7616
11890,6735,7616
11895,6653,7577
11900,6690,7558
11905,6840,7529
11910,7084,7481
11915,7385,7443
11920,7703,7414
11925,7992,7385
11930,8212,7394
11935,8332,7414
11940,8335,7443
11945,8221,7481
11950,8005,7509
11955,7718,7548
11960,7401,7587
11965,7098,7616
11970,6851,7616
11975,6695,7606
11980,6652,7577
11985,6728,7538
11990,6913,7500
11995,7180,7462
12000,7491,7423
12005,7804,7394
12010,8075,7385
12015,8264,7394
12020,8346,7414
12025,8309,7452
12030,8159,7491
12035,7916,7529
12040,7614,7567
12045,7296,7606
12050,7007,7616
12055,6787,7616
12060,6667,7587
12065,6664,7567
12070,6778,7538
12075,6994,7500
12080,7281,7462
12085,7598,7423
12090,7901,7394
12095,8148,7394
12100,8304,7414
12105,8347,7433
12110,8271,7472
12115,8086,7500
12120,7820,7538
12125,7508,7577
12130,7195,7616
12135,6924,7616
12140,6735,7616
12145,6653,7577
12150,6690,7548
12155,6840,7519
12160,7083,7481
12165,7385,7433
12170,7703,7414
12175,7992,7385
12180,8212,7394
12185,8332,7414
12190,8335,7443
12195,8221,7481
12200,8005,7519
12205,7718,7548
12210,7401,7587
12215,7098,7616
12220,6851,7616
12225,6695,7606
12230,6652,7577
12235,6728,7538
12240,6912,7509
12245,7179,7472
12250,7491,7433
12255,7804,7414
12260,8075,7385
12265,8264,7404
12270,8346,7423
12275,8309,7452
12280,8159,7491
12285,7916,7529
12290,7614,7567
12295,7296,7616
12300,7007,7616
12305,6787,7616
12310,6667,7587
12315,6664,7558
12320,6778,7529
12325,6994,7491
12330,7280,7452
12335,7598,7414
12340,7901,7385
12345,8148,7375
12350,8304,7404
12355,8347,7423
12360,8271,7452
12365,8087,7491
12370,7820,7538
12375,7508,7567
12380,7195,7606
12385,6924,7616
12390,6735,7606
12395,6653,7577
12400,6690,7538
12405,6840,7519
12410,7083,7481
