theta,desired,actual
15050,8308,7529
15055,8246,7567
15060,8157,7616
15065,8044,7645
15070,7913,7683
15075,7766,7732
15080,7611,7761
15085,7451,7780
15090,7293,7780
15095,7142,7751
15100,7004,7732
15105,6884,7693
15110,6785,7654
15115,6712,7616
15120,6667,7577
15125,6651,7538
15130,6665,7491
15135,6709,7452
15140,6780,7414
15145,6878,7366
15150,6997,7327
15155,7134,7288
15160,7284,7250
15165,7441,7221
15170,7601,7211
15175,7757,7231
15180,7904,7250
15185,8037,7279
15190,8151,7317
15195,8241,7356
15200,8305,7404
15205,8341,7433
15210,8347,7481
15215,8323,7519
15220,8270,7558
15225,8189,7596
15230,8084,7645
15235,7958,7683
15240,7816,7722
15245,7663,7761
15250,7504,7780
15255,7345,7780
15260,7191,7771
15265,7049,7742
15270,6922,7703
15275,6816,7674
15280,6733,7635
15285,6679,7587
15290,6653,7548
15295,6657,7519
15300,6691,7472
15305,6753,7433
15310,6842,7385
15315,6955,7337
15320,7086,7298
15325,7233,7260
15330,7388,7231
15335,7548,7221
15340,7706,7221
15345,7857,7250
15350,7995,7269
15355,8115,7298
15360,8214,7346
15365,8287,7385
15370,8332,7423
15375,8348,7472
15380,8334,7509
15385,8290,7538
15390,8219,7577
15395,8122,7625
15400,8002,7674
15405,7865,7713
15410,7715,7751
15415,7558,7780
15420,7398,7780
15425,7242,7771
15430,7095,7751
15435,6962,7713
15440,6849,7674
15445,6758,7645
15450,6694,7606
15455,6658,7567
15460,6652,7529
15465,6676,7481
15470,6729,7433
15475,6810,7404
15480,6915,7356
15485,7041,7317
15490,7183,7269
15495,7336,7240
15500,7495,7221
15505,7654,7211
15510,7808,7231
15515,7950,7260
15520,8077,7288
15525,8183,7327
15530,8266,7366
15535,8320,7414
15540,8346,7452
15545,8342,7491
15550,8308,7538
15555,8246,7577
15560,8157,7616
15565,8044,7664
15570,7913,7693
15575,7766,7742
15580,7611,7771
15585,7451,7790
15590,7293,7780
15595,7142,7751
15600,7004,7732
15605,6884,7683
15610,6785,7654
15615,6712,7616
15620,6667,7577
15625,6651,7538
15630,6665,7491
15635,6708,7452
15640,6780,7414
15645,6877,7366
15650,6997,7327
15655,7134,7288
15660,7284,7250
15665,7441,7221
15670,7601,7211
15675,7757,7231
15680,7904,7250
15685,8037,7279
15690,8150,7308
15695,8241,7356
15700,8305,7394
15705,8341,7433
15710,8347,7481
15715,8323,7519
15720,8270,7558
15725,8189,7596
15730,8084,7645
15735,7958,7683
15740,7816,7732
15745,7663,7761
15750,7504,7780
15755,7345,7780
15760,7192,7771
15765,7049,7742
15770,6922,7703
15775,6816,7674
15780,6734,7635
15785,6679,7587
15790,6653,7548
15795,6657,7519
15800,6691,7472
15805,6753,7433
15810,6842,7385
15815,6955,7346
15820,7086,7298
15825,7233,7260
15830,7388,7231
15835,7548,7221
15840,7706,7221
15845,7857,7250
15850,7995,7269
15855,8115,7308
15860,8214,7337
15865,8287,7375
15870,8332,7423
15875,8348,7472
15880,8334,7509
15885,8291,7538
15890,8219,7587
15895,8122,7625
15900,8002,7674
15905,7865,7713
15910,7715,7751
15915,7558,7780
15920,7398,7790
15925,7242,7771
15930,7095,7751
15935,6962,7713
15940,6849,7674
15945,6758,7645
15950,6694,7606
15955,6658,7558
15960,6652,7529
15965,6676,7481
15970,6729,7433
15975,6810,7404
15980,6915,7356
15985,7041,7308
15990,7182,7269
15995,7336,7240
16000,7495,7221
16005,7654,7211
16010,7807,7231
16015,7950,7260
16020,8077,7288
16025,8183,7327
16030,8265,7366
16035,8320,7414
16040,8346,7443
16045,8342,7491
16050,8308,7538
16055,8246,7577
16060,8157,7616
16065,8045,7654
16070,7913,7693
16075,7767,7742
16080,7611,7771
16085,7452,7780
16090,7294,7780
16095,7143,7751
16100,7005,7722
16105,6885,7683
16110,6786,7654
16115,6712,7616
16120,6667,7577
16125,6651,7538
16130,6665,7491
16135,6708,7452
16140,6780,7414
16145,6877,7366
16150,6996,7327
16155,7133,7288
16160,7283,7250
16165,7440,7221
16170,7600,7221
16175,7756,7231
16180,7903,7250
16185,8036,7279
16190,8150,7317
16195,8240,7356
16200,8305,7404
16205,8341,7433
16210,8347,7481
16215,8323,7519
16220,8270,7558
16225,8190,7606
16230,8085,7645
16235,7960,7683
16240,7818,7732
16245,7665,7761
16250,7506,7790
16255,7347,7780
16260,7193,7761
16265,7050,7742
16270,6923,7713
16275,6817,7674
16280,6734,7625
16285,6679,7587
16290,6653,7548
16295,6657,7509
16300,6690,7472
16305,6752,7423
16310,6841,7385
16315,6953,7346
16320,7085,7298
16325,7231,7260
16330,7386,7231
16335,7546,7211
16340,7704,7221
16345,7855,7250
16350,7993,7269
16355,8113,7298
16360,8212,7337
16365,8286,7375
16370,8332,7423
16375,8348,7462
16380,8335,7500
16385,8291,7538
16390,8220,7577
16395,8123,7625
16400,8004,7674
16405,7868,7713
16410,7718,7751
16415,7560,7771
16420,7401,7780
16425,7244,7771
16430,7097,7751
16435,6964,7713
16440,6850,7674
16445,6759,7645
16450,6695,7606
16455,6658,7567
16460,6652,7529
16465,6675,7481
16470,6728,7433
16475,6808,7404
16480,6913,7356
16485,7038,7317
16490,7180,7279
16495,7333,7240
16500,7491,7221
16505,7651,7211
16510,7804,7231
16515,7947,7260
16520,8075,7288
16525,8181,7327
16530,8264,7366
16535,8320,7414
16540,8346,7452
16545,8343,7491
16550,8309,7538
16555,8247,7577
16560,8159,7616
16565,8047,7654
16570,7916,7693
16575,7770,7742
16580,7614,7771
16585,7455,7790
16590,7297,7780
16595,7146,7751
16600,7008,7732
16605,6887,7693
16610,6788,7654
16615,6714,7616
16620,6667,7577
16625,6651,7538
16630,6664,7491
16635,6707,7462
16640,6778,7414
16645,6875,7366
16650,6993,7327
16655,7130,7288
16660,7280,7250
16665,7437,7221
16670,7597,7221
16675,7753,7231
16680,7900,7250
16685,8033,7279
16690,8148,7317
16695,8239,7356
16700,8304,7404
16705,8340,7433
16710,8347,7481
16715,8324,7519
16720,8272,7558
16725,8192,7606
16730,8087,7645
16735,7962,7683
16740,7821,7732
16745,7668,7761
16750,7509,7780
16755,7350,7780
16760,7196,7761
16765,7053,7751
16770,6926,7713
16775,6819,7674
16780,6736,7625
16785,6680,7587
16790,6653,7548
16795,6656,7509
16800,6689,7472
16805,6751,7433
16810,6839,7385
16815,6951,7346
16820,7082,7298
16825,7228,7260
16830,7383,7231
16835,7543,7211
16840,7701,7221
16845,7852,7250
16850,7990,7269
16855,8111,7298
16860,8211,7337
16865,8285,7375
16870,8331,7423
16875,8348,7462
16880,8335,7500
16885,8293,7538
16890,8222,7577
16895,8125,7616
16900,8007,7664
16905,7870,7703
16910,7721,7751
16915,7563,7780
16920,7404,7780
16925,7247,7771
16930,7100,7751
16935,6967,7713
16940,6852,7683
16945,6761,7645
16950,6696,7606
16955,6659,7567
16960,6652,7529
16965,6675,7481
16970,6727,7433
16975,6806,7404
16980,6910,7356
16985,7035,7308
16990,7177,7269
16995,7329,7240
17000,7488,7211
17005,7648,7211
17010,7802,7231
17015,7945,7260
17020,8072,7288
17025,8180,7327
17030,8263,7366
17035,8319,7414
17040,8346,7443
17045,8343,7491
17050,8310,7538
17055,8249,7577
17060,8161,7616
17065,8049,7654
17070,7919,7693
17075,7773,7732
17080,7618,7771
17085,7458,7780
17090,7300,7780
17095,7149,7761
17100,7010,7732
17105,6889,7693
17110,6789,7664
17115,6715,7616
17120,6668,7577
17125,6651,7538
17130,6664,7491
17135,6706,7462
17140,6776,7414
17145,6872,7375
17150,6991,7337
17155,7127,7288
17160,7277,7260
17165,7434,7231
17170,7594,7221
17175,7750,7231
17180,7898,7260
17185,8031,7279
17190,8146,7317
17195,8237,7356
17200,8303,7404
17205,8340,7433
17210,8347,7481
17215,8325,7519
17220,8273,7558
17225,8194,7596
17230,8090,7645
17235,7965,7683
17240,7824,7722
17245,7671,7761
17250,7512,7790
17255,7353,7790
17260,7199,7771
17265,7056,7751
17270,6928,7703
17275,6820,7674
17280,6737,7635
17285,6681,7596
17290,6653,7558
17295,6656,7519
17300,6688,7481
17305,6749,7433
17310,6837,7385
17315,6948,7346
17320,7079,7308
17325,7225,7269
17330,7380,7231
17335,7540,7221
17340,7698,7221
17345,7849,7240
17350,7988,7269
17355,8109,7298
17360,8209,7337
17365,8284,7375
17370,8331,7414
17375,8348,7462
17380,8336,7500
17385,8294,7538
17390,8223,7577
17395,8128,7625
17400,8009,7674
17405,7873,7703
17410,7724,7751
17415,7567,7771
17420,7407,7780
17425,7250,7771
17430,7103,7751
17435,6969,7713
17440,6854,7674
17445,6762,7645
17450,6697,7606
17455,6659,7558
17460,6652,7519
17465,6674,7481
17470,6726,7433
17475,6805,7404
17480,6908,7356
17485,7033,7308
17490,7174,7269
17495,7326,7231
17500,7485,7211
17505,7644,7202
17510,7799,7231
17515,7942,7260
17520,8070,7288
17525,8178,7317
17530,8261,7366
17535,8318,7414
17540,8346,7443
17545,8343,7481
17550,8311,7529
17555,8250,7567
17560,8163,7616
17565,8052,7654
17570,7921,7683
17575,7776,7732
17580,7621,7771
17585,7461,7780
17590,7303,7780
17595,7152,7761
17600,7013,7732
17605,6891,7693
17610,6791,7664
17615,6716,7616
17620,6669,7577
17625,6651,7538
17630,6663,7500
17635,6705,7462
17640,6775,7414
17645,6870,7375
17650,6988,7337
17655,7124,7288
17660,7274,7260
17665,7431,7231
17670,7591,7221
17675,7747,7231
17680,7895,7260
17685,8029,7288
17690,8144,7317
17695,8236,7356
17700,8302,7404
17705,8340,7433
17710,8348,7481
17715,8325,7529
17720,8274,7558
17725,8195,7606
17730,8092,7645
17735,7968,7683
17740,7827,7722
17745,7674,7761
17750,7515,7790
17755,7356,7780
17760,7202,7771
17765,7058,7751
17770,6930,7713
17775,6822,7674
17780,6738,7635
17785,6681,7587
17790,6653,7548
17795,6655,7519
17800,6687,7481
17805,6748,7433
17810,6835,7385
17815,6946,7346
17820,7076,7298
17825,7222,7269
17830,7377,7231
17835,7536,7221
17840,7695,7221
17845,7846,7240
17850,7985,7269
17855,8107,7298
17860,8207,7337
17865,8282,7375
17870,8330,7414
17875,8348,7462
17880,8336,7491
17885,8295,7538
17890,8225,7577
17895,8130,7625
17900,8012,7674
17904,7876,7713
17909,7727,7751
17914,7570,7771
17919,7410,7780
17924,7253,7771
17929,7106,7751
17934,6972,7722
17939,6857,7683
17944,6764,7645
17949,6698,7606
17954,6660,7567
17959,6651,7529
17964,6673,7481
17969,6724,7433
17974,6803,7414
17979,6906,7366
17984,7030,7317
17989,7171,7269
17994,7323,7240
17999,7482,7221
18004,7641,7211
18009,7796,7231
18014,7939,7260
18019,8068,7288
18024,8176,7317
18029,8260,7366
18034,8317,7404
18039,8345,7443
18044,8344,7481
18049,8312,7529
18054,8252,7567
18059,8165,7606
18064,8054,7645
18069,7924,7683
18074,7779,7732
18079,7624,7771
18084,7464,7780
18089,7306,7780
18094,7155,7761
18099,7015,7732
18104,6893,7693
18109,6793,7664
18114,6717,7616
18119,6669,7577
18124,6651,7538
18129,6662,7500
18134,6704,7462
18139,6773,7414
18144,6868,7375
18149,6986,7337
18154,7121,7288
18159,7271,7260
18164,7428,7231
18169,7587,7221
18174,7744,7231
18179,7892,7260
18184,8026,7279
18189,8141,7308
18194,8234,7356
18199,8301,7394
18204,8339,7433
18209,8348,7481
18214,8326,7519
18219,8275,7558
18224,8197,7596
18229,8094,7645
18234,7970,7683
18239,7830,7722
18244,7677,7761
18249,7519,7790
18254,7359,7790
18259,7205,7771
18264,7061,7742
18269,6933,7713
18274,6824,7674
18279,6740,7635
18284,6682,7587
18289,6654,7548
18294,6655,7519
18299,6686,7481
18304,6746,7433
18309,6833,7385
18314,6944,7346
18319,7074,7308
18324,7219,7269
18329,7374,7231
18334,7533,7221
18339,7691,7221
18344,7843,7240
18349,7982,7269
18354,8105,7298
18359,8205,7337
18364,8281,7375
18369,8329,7414
18374,8348,7462
18379,8337,7500
18384,8296,7538
18389,8227,7577
18394,8132,7625
18399,8014,7664
18404,7879,7713
18409,7730,7751
18414,7573,7771
18419,7413,7780
18424,7256,7771
18429,7108,7751
18434,6974,7722
18439,6859,7683
18444,6766,7645
18449,6699,7606
18454,6660,7567
18459,6651,7529
18464,6672,7481
18469,6723,7443
18474,6801,7404
18479,6904,7356
18484,7027,7317
18489,7168,7269
18494,7320,7240
18499,7479,7211
18504,7638,7202
18509,7793,7231
18514,7937,7250
18519,8065,7279
18524,8174,7317
18529,8258,7366
18534,8316,7404
18539,8345,7443
18544,8344,7481
18549,8313,7529
18554,8253,7558
18559,8167,7606
18564,8057,7645
18569,7927,7683
18574,7782,7732
18579,7627,7771
18584,7467,7780
18589,7309,7780
18594,7157,7761
18599,7018,7732
18604,6896,7693
18609,6794,7664
18614,6718,7625
18619,6670,7577
18624,6651,7538
18629,6662,7500
18634,6703,7462
18639,6771,7423
18644,6866,7375
18649,6983,7337
18654,7119,7288
18659,7267,7260
18664,7425,7231
18669,7584,7250
18674,7741,7231
18679,7889,7260
18684,8024,7288
18689,8139,7317
18694,8233,7356
18699,8300,7404
18704,8339,7433
18709,8348,7481
18714,8327,7519
18719,8277,7558
18724,8199,7606
18729,8097,7645
18734,7973,7683
18739,7833,7722
18744,7680,7761
18749,7522,7780
18754,7362,7790
18759,7208,7771
18764,7064,7742
18769,6935,7713
18774,6826,7674
18779,6741,7635
18784,6683,7587
18789,6654,7548
18794,6655,7519
18799,6686,7472
18804,6745,7433
18809,6831,7394
18814,6941,7346
18819,7071,7308
18824,7216,7269
18829,7371,7231
18834,7530,7211
18839,7688,7211
18844,7840,7240
18849,7980,7260
18854,8102,7288
18859,8204,7327
18864,8280,7366
18869,8329,7414
18874,8348,7452
18879,8337,7491
18884,8297,7538
18889,8228,7577
18894,8134,7616
18899,8017,7664
18904,7882,7703
18909,7733,7742
18914,7576,7771
18919,7416,7780
18924,7260,7771
18929,7111,7751
18934,6977,7713
18939,6861,7683
18944,6767,7645
18949,6700,7606
18954,6661,7567
18959,6651,7529
18964,6672,7481
18969,6722,7443
18974,6799,7404
18979,6901,7356
18984,7025,7317
18989,7165,7279
18994,7317,7240
18999,7476,7211
19004,7635,7211
19009,7790,7231
19014,7934,7260
19019,8063,7288
19024,8172,7327
19029,8257,7366
19034,8315,7404
19039,8345,7443
19044,8344,7481
19049,8314,7529
19054,8255,7567
19059,8169,7616
19064,8059,7654
19069,7930,7683
19074,7785,7732
19079,7630,7771
19084,7471,7780
19089,7312,7780
19094,7160,7761
19099,7021,7732
19104,6898,7693
19109,6796,7664
19114,6720,7616
19119,6671,7577
19124,6651,7538
19129,6661,7500
19134,6702,7462
19139,6770,7423
19144,6864,7375
19149,6981,7337
19154,7116,7298
19159,7264,7250
19164,7421,7231
19169,7581,7221
19174,7738,7231
19179,7886,7250
19184,8021,7279
19189,8137,7317
19194,8231,7356
19199,8299,7404
19204,8338,7433
19209,8348,7481
19214,8328,7519
19219,8278,7558
19224,8201,7606
19229,8099,7645
19234,7975,7683
19239,7835,7722
19244,7683,7761
19249,7525,7790
19254,7365,7790
19259,7211,7771
19264,7066,7751
19269,6937,7713
19274,6828,7674
19279,6743,7635
19284,6684,7596
19289,6654,7558
19294,6655,7519
19299,6685,7481
19304,6744,7433
19309,6829,7394
19314,6939,7346
19319,7068,7308
19324,7213,7269
19329,7367,7231
19334,7527,7221
19339,7685,7221
19344,7837,7240
19349,7977,7260
19354,8100,7288
19359,8202,7327
19364,8279,7366
19369,8328,7414
19374,8348,7452
19379,8338,7491
19384,8298,7538
19389,8230,7577
19394,8136,7616
19399,8020,7664
19404,7885,7693
19409,7736,7751
19414,7579,7771
19419,7419,7780
19424,7263,7771
19429,7114,7751
19434,6979,7713
19439,6863,7683
19444,6769,7645
19449,6701,7606
19454,6661,7567
19459,6651,7529
19464,6671,7481
19469,6720,7433
19474,6797,7404
19479,6899,7356
19484,7022,7308
19489,7162,7279
19494,7314,7250
19499,7473,7211
19504,7632,7211
19509,7787,7231
19514,7931,7260
19519,8061,7288
19524,8170,7317
19529,8256,7366
19534,8314,7414
19539,8345,7443
19544,8345,7481
19549,8315,7529
19554,8256,7567
19559,8171,7616
19564,8061,7654
19569,7932,7693
19574,7788,7732
19579,7633,7761
19584,7474,7780
19589,7315,7780
19594,7163,7761
19599,7023,7742
19604,6900,7703
19609,6798,7664
19614,6721,7625
19619,6671,7577
19624,6651,7538
19629,6661,7500
19634,6700,7462
19639,6768,7423
19644,6862,7375
19649,6978,7337
19654,7113,7288
19659,7261,7260
19664,7418,7231
19669,7578,7221
19674,7735,7231
19679,7884,7250
19684,8019,7279
19689,8135,7308
19694,8229,7346
19699,8298,7394
19704,8338,7433
19709,8348,7481
19714,8328,7519
19719,8279,7558
19724,8203,7596
19729,8101,7635
19734,7978,7674
19739,7838,7722
19744,7686,7761
19749,7528,7790
19754,7369,7790
19759,7214,7771
19764,7069,7751
19769,6940,7713
19774,6830,7674
19779,6744,7635
19784,6685,7587
19789,6655,7548
19794,6654,7519
19799,6684,7481
19804,6742,7433
19809,6827,7385
19814,6936,7346
19819,7065,7298
19824,7210,7269
19829,7364,7231
19834,7524,7211
19839,7682,7221
19844,7834,7240
19849,7975,7260
19854,8098,7288
19859,8200,7337
19864,8277,7375
19869,8327,7414
19874,8348,7452
19879,8338,7491
19884,8299,7538
19889,8232,7577
19894,8138,7616
19899,8022,7664
19904,7887,7703
19909,7739,7751
19914,7582,7771
19919,7423,7780
19924,7266,7771
19929,7117,7751
19934,6982,7722
19939,6865,7683
19944,6770,7645
19949,6702,7616
19954,6662,7567
19959,6651,7529
19964,6670,7481
19969,6719,7443
19974,6796,7414
19979,6897,7366
19984,7020,7317
19989,7159,7279
19994,7311,7240
19999,7469,7211
20004,7629,7211
20009,7784,7231
20014,7929,7260
20019,8058,7288
20024,8168,7317
20029,8254,7356
20034,8314,7404
20039,8344,7443
20044,8345,7481
20049,8316,7529
20054,8258,7567
20059,8173,7606
20064,8064,7645
20069,7935,7683
20074,7791,7732
20079,7636,7771
20084,7477,7771
20089,7318,7780
20094,7166,7761
20099,7026,7732
20104,6902,7693
20109,6800,7664
20114,6722,7625
20119,6672,7577
20124,6651,7538
20129,6660,7500
20134,6699,7462
20139,6767,7423
20144,6860,7375
20149,6976,7337
20154,7110,7288
20159,7258,7260
20164,7415,7231
20169,7575,7221
20174,7732,7231
20179,7881,7250
20184,8016,7279
20189,8133,7317
20194,8228,7356
20199,8297,7394
20204,8337,7433
20209,8348,7481
20214,8329,7519
20219,8280,7558
20224,8204,7596
20229,8103,7645
20234,7981,7683
20239,7841,7722
20244,7690,7761
20249,7531,7780
20254,7372,7780
20259,7217,7771
20264,7072,7751
20269,6942,7713
20274,6832,7674
20279,6746,7635
20284,6686,7596
20289,6655,7558
20294,6654,7519
20299,6683,7481
20304,6741,7433
20309,6825,7394
20314,6934,7356
20319,7063,7308
20324,7207,7269
20329,7361,7231
20334,7521,7211
20339,7679,7211
20344,7831,7231
20349,7972,7260
20354,8096,7288
20359,8198,7327
20364,8276,7366
20369,8327,7414
20374,8348,7452
20379,8339,7491
20384,8300,7538
20389,8233,7577
20394,8140,7616
20399,8025,7664
20404,7890,7693
20409,7742,7761
20414,7585,7771
20419,7426,7780
20424,7269,7771
20429,7120,7751
20434,6984,7722
20439,6867,7683
20444,6772,7645
20449,6703,7616
20454,6662,7567
20459,6651,7529
20464,6670,7481
20469,6718,7443
20474,6794,7404
20479,6895,7356
20484,7017,7317
20489,7156,7279
20494,7308,7240
20499,7466,7211
20504,7626,7211
20509,7781,7231
20514,7926,7260
20519,8056,7288
20524,8166,7317
20529,8253,7366
20534,8313,7404
20539,8344,7433
20544,8345,7481
20549,8317,7529
20554,8259,7567
20559,8174,7616
20564,8066,7654
20569,7938,7683
20574,7794,7732
20579,7639,7761
20584,7480,7780
20589,7321,7780
20594,7169,7761
20599,7028,7732
20604,6904,7703
20609,6802,7664
20614,6723,7625
20619,6673,7577
20624,6651,7538
20629,6660,7500
20634,6698,7462
20639,6765,7423
20644,6858,7375
20649,6973,7337
20654,7107,7288
20659,7255,7260
20664,7412,7231
20669,7572,7221
20674,7729,7221
20679,7878,7250
20684,8014,7269
20689,8131,7308
20694,8226,7346
20699,8295,7385
20704,8337,7433
20709,8348,7481
20714,8330,7509
20719,8282,7548
20724,8206,7587
20729,8105,7635
20734,7983,7674
20739,7844,7722
20744,7693,7761
20749,7534,7780
20754,7375,7780
20759,7220,7771
20764,7075,7751
20769,6944,7713
20774,6834,7674
20779,6747,7645
20784,6687,7606
20789,6655,7558
20794,6654,7519
20799,6682,7481
20804,6739,7433
20809,6824,7394
20814,6932,7356
20819,7060,7308
20824,7204,7269
20829,7358,7240
20834,7517,7221
20839,7676,7221
20844,7829,7240
20849,7969,7260
20854,8093,7288
20859,8197,7337
20864,8275,7366
20869,8326,7414
20874,8348,7452
20879,8339,7491
20884,8301,7538
20889,8235,7577
20894,8142,7616
20899,8027,7664
20904,7893,7693
20909,7745,7751
20914,7589,7771
20919,7429,7780
20924,7272,7771
20929,7122,7751
20934,6987,7722
20939,6869,7683
20944,6774,7645
20949,6704,7606
20954,6663,7567
20959,6651,7529
20964,6669,7491
20969,6717,7443
20974,6792,7404
20979,6892,7366
20984,7014,7317
20989,7153,7269
20994,7305,7250
20999,7463,7211
21004,7623,7202
21009,7778,7221
21014,7923,7250
21019,8053,7279
21024,8164,7317
21029,8251,7356
21034,8312,7404
21039,8344,7433
21044,8345,7481
21049,8317,7519
21054,8260,7558
21059,8176,7606
21064,8068,7645
21069,7940,7683
21074,7797,7732
21079,7642,7761
21084,7483,7780
21089,7324,7780
21094,7172,7761
21099,7031,7742
21104,6907,7703
21109,6803,7664
21114,6725,7625
21119,6673,7577
21124,6651,7538
21129,6660,7500
21134,6697,7462
21139,6763,7423
21144,6856,7375
21149,6971,7337
21154,7105,7288
21159,7252,7250
21164,7409,7231
21169,7569,7221
21174,7726,7221
21179,7875,7250
21184,8011,7279
21189,8129,7308
21194,8224,7346
21199,8294,7385
21204,8336,7433
21209,8348,7472
21214,8330,7519
21219,8283,7548
21224,8208,7587
21229,8108,7635
21234,7986,7674
21239,7847,7722
21244,7696,7761
21249,7538,7780
21254,7378,7790
21259,7223,7771
21264,7077,7751
21269,6947,7713
21274,6836,7674
21279,6748,7635
21284,6688,7596
21289,6656,7558
21294,6653,7519
21299,6681,7481
21304,6738,7433
21309,6822,7394
21314,6929,7346
21319,7057,7308
21324,7201,7279
21329,7355,7240
21334,7514,7221
21339,7673,7211
21344,7826,7231
21349,7967,7260
21354,8091,7288
21359,8195,7337
21364,8274,7366
21369,8325,7414
21374,8347,7452
21379,8340,7491
21384,8302,7538
21389,8236,7577
21394,8144,7616
21399,8029,7664
21404,7896,7693
21409,7748,7742
21414,7592,7771
21419,7432,7780
21424,7275,7771
21429,7125,7751
21434,6989,7722
21439,6871,7683
21444,6775,7654
21449,6705,7616
21454,6663,7567
21459,6651,7529
21464,6668,7491
21469,6715,7452
21474,6790,7414
21479,6890,7366
21484,7012,7317
21489,7151,7279
21494,7302,7250
21499,7460,7221
21504,7619,7211
21509,7775,7231
21514,7920,7250
21519,8051,7279
21524,8162,7317
21529,8250,7356
21534,8311,7404
21539,8343,7433
21544,8346,7481
21549,8318,7519
21554,8262,7558
21559,8178,7606
21564,8071,7645
21569,7943,7683
21574,7800,7732
21579,7646,7751
21584,7486,7780
21589,7328,7780
21594,7175,7761
21599,7034,7742
21604,6909,7703
21609,6805,7664
21614,6726,7625
21619,6674,7587
21624,6652,7548
21629,6659,7509
21634,6696,7472
21639,6762,7423
21644,6854,7375
21649,6968,7337
21654,7102,7298
21659,7249,7260
21664,7406,7231
21669,7565,7231
21674,7723,7231
21679,7872,7250
