theta,desired,actual
7695,8312,7433
7700,8310,7452
7705,8028,7481
7710,7563,7500
7715,7076,7538
7720,6736,7548
7725,6660,7538
7730,6874,7538
7735,7305,7500
7740,7803,7472
7745,8196,7443
7750,8348,7443
7755,8207,7462
7760,7821,7491
7765,7324,7529
7770,6888,7538
7775,6663,7548
7780,6727,7538
7785,7059,7509
7790,7543,7481
7795,8012,7443
7800,8304,7433
7805,8317,7452
7810,8048,7481
7815,7589,7509
7820,7099,7538
7825,6748,7558
7830,6656,7548
7835,6856,7538
7840,7279,7500
7845,7778,7472
7850,8180,7443
7855,8348,7452
7860,8222,7472
7865,7846,7491
7870,7350,7538
7875,6906,7548
7880,6668,7558
7885,6716,7538
7890,7036,7519
7895,7516,7491
7900,7990,7462
7905,8295,7452
7910,8324,7462
7915,8068,7481
7920,7616,7509
7925,7123,7538
7930,6761,7558
7935,6654,7558
7940,6839,7538
7945,7253,7509
7950,7752,7481
7955,8164,7452
7960,8346,7452
7965,8235,7472
7970,7870,7491
7975,7377,7529
7980,6926,7548
7985,6673,7558
7990,6707,7538
7995,7014,7529
8000,7489,7491
8005,7968,7462
8010,8285,7452
8015,8330,7462
8020,8088,7481
8025,7642,7519
8030,7147,7538
8035,6774,7558
8040,6652,7558
8045,6823,7538
8050,7227,7519
8055,7726,7481
8060,8147,7452
8065,8344,7452
8070,8248,7472
8075,7894,7491
8080,7403,7529
8085,6946,7548
8090,6680,7558
8095,6697,7538
8100,6992,7519
8105,7463,7491
8110,7946,7462
8115,8274,7443
8120,8335,7452
8125,8107,7481
8130,7669,7500
8135,7172,7538
8140,6788,7558
8145,6651,7548
8150,6807,7538
8155,7202,7509
8160,7701,7481
8165,8129,7452
8170,8340,7443
8175,8260,7462
8180,7917,7491
8185,7430,7529
8190,6966,7538
8195,6687,7558
8200,6689,7538
8205,6971,7529
8210,7436,7491
8215,7923,7452
8220,8263,7443
8225,8339,7452
8230,8125,7472
8235,7695,7500
8240,7197,7538
8245,6803,7548
8250,6651,7548
8255,6792,7538
8260,7177,7509
8265,7675,7481
8270,8111,7452
8275,8336,7443
8280,8272,7462
8285,7941,7481
8290,7457,7519
8295,6987,7538
8300,6695,7548
8305,6682,7538
8310,6950,7519
8315,7409,7491
8320,7899,7452
8325,8251,7433
8330,8343,7443
8335,8143,7462
8340,7721,7491
8345,7222,7529
8350,6819,7538
8355,6651,7548
8360,6777,7538
8365,7153,7500
8370,7648,7472
8375,8092,7443
8380,8331,7433
8385,8283,7452
8390,7963,7481
8395,7483,7509
8400,7009,7538
8405,6704,7538
8410,6675,7538
8415,6930,7519
8420,7383,7481
8425,7876,7452
8430,8238,7433
8435,8346,7433
8440,8160,7452
8445,7746,7481
8450,7247,7519
8455,6835,7538
8460,6653,7538
8465,6764,7529
8470,7129,7491
8475,7622,7462
8480,8073,7433
8485,8326,7433
8490,8293,7443
8495,7985,7472
8500,7510,7500
8505,7031,7538
8510,6714,7538
8515,6669,7538
8520,6911,7519
8525,7356,7481
8530,7851,7452
8535,8225,7433
8540,8347,7433
8545,8177,7452
8550,7772,7481
8555,7273,7519
8565,6655,7366
8570,6751,7356
8575,7105,7317
8580,7595,7279
8585,8053,7250
8590,8319,7250
8595,8302,7269
8600,8007,7288
8605,7537,7317
8610,7054,7366
8615,6725,7385
8620,6664,7385
8625,6892,7366
8630,7330,7337
8635,7827,7327
8640,8210,7298
8645,8348,7308
8650,8192,7337
8655,7797,7366
8660,7299,7404
8665,6870,7423
8670,6659,7433
8675,6738,7423
8680,7081,7404
8685,7569,7366
8690,8032,7337
8695,8312,7337
8700,8310,7356
8705,8028,7375
8710,7563,7414
8715,7077,7443
8720,6736,7472
8725,6660,7462
8730,6873,7443
8735,7304,7414
8740,7802,7385
8745,8196,7366
8750,8348,7375
8755,8208,7394
8760,7822,7414
8765,7325,7452
8770,6888,7481
8775,6663,7481
8780,6727,7481
8785,7058,7452
8790,7542,7414
8795,8011,7385
8800,8303,7385
8805,8318,7404
8810,8049,7423
8815,7590,7452
8820,7100,7491
8825,6748,7500
8830,6656,7500
8835,6856,7481
8840,7278,7452
8845,7777,7423
8850,8180,7414
8855,8348,7414
8860,8222,7423
8865,7846,7452
8870,7351,7481
8875,6907,7509
8880,6668,7519
8885,6716,7500
8890,7036,7481
8895,7515,7452
8900,7990,7414
8905,8294,7414
8910,8324,7423
8915,8069,7452
8920,7617,7481
8925,7124,7519
8930,6761,7538
8935,6653,7538
8940,6839,7519
8945,7252,7481
8950,7751,7462
8955,8164,7433
8960,8346,7433
8965,8236,7452
8970,7871,7481
8975,7377,7519
8980,6926,7538
8985,6674,7538
8990,6706,7538
8995,7013,7500
9000,7489,7481
9005,7968,7443
9010,8285,7433
9015,8330,7443
9020,8088,7472
9025,7643,7491
9030,7148,7538
9035,6774,7548
9040,6652,7538
9045,6822,7538
9050,7227,7500
9055,7726,7472
9065,8343,7616
9070,8249,7625
9075,7895,7664
9080,7404,7713
9090,6680,7567
9095,6697,7558
9100,6992,7519
9105,7462,7481
9110,7945,7433
9115,8274,7433
9120,8335,7433
9125,8107,7452
9130,7669,7481
9135,7172,7519
9140,6789,7538
9145,6651,7538
9150,6806,7529
9155,7202,7491
9160,7700,7462
9170,8340,7606
9175,8261,7616
9180,7918,7664
9185,7431,7693
9195,6687,7558
9200,6689,7538
9205,6971,7500
9210,7435,7472
9215,7922,7433
9220,8263,7414
9225,8340,7414
9230,8126,7433
9235,7695,7472
9240,7197,7500
9245,6804,7529
9250,6651,7529
9255,6791,7509
9260,7177,7481
9265,7674,7452
9270,8111,16383
9275,8336,7423
9280,8272,7433
9285,7941,7462
9290,7457,7491
9295,6988,7529
9300,6696,7529
9305,6681,7519
9310,6950,7491
9315,7409,7462
9320,7899,7433
9325,8251,7414
9330,8343,7423
9335,8144,7443
9340,7721,7472
9345,7222,7500
9350,6819,7529
9355,6651,7529
9360,6777,7519
9365,7152,7481
9370,7648,7452
9375,8092,7423
9380,8331,7423
9385,8283,7433
9390,7964,7462
9395,7484,7491
9400,7010,7529
9405,6705,7538
9410,6675,7529
9415,6930,7500
9420,7382,7472
9425,7875,7433
9430,8238,7423
9435,8346,7423
9440,8161,7443
9445,7747,7481
9450,7248,7509
9455,6836,7538
9460,6653,7538
9465,6763,7529
9470,7128,7491
9475,7621,7462
9480,8072,7433
9485,8325,7433
9490,8293,7443
9495,7986,7472
9500,7511,7491
9505,7032,7538
9510,6714,7538
9515,6669,7538
9520,6910,7500
9525,7356,7481
9530,7851,7452
9535,8224,7433
9540,8347,7433
9545,8177,7443
9550,7772,7472
9555,7274,7500
9560,6853,7538
9565,6656,7538
9570,6750,7519
9575,7104,7491
9580,7595,7462
9585,8052,7433
9590,8319,7433
9595,8302,7433
9600,8008,7462
9605,7537,7491
9610,7054,7529
9615,6725,7538
9620,6664,7538
9625,6891,7519
9630,7329,7481
9635,7826,7452
9640,8210,7433
9645,8348,7433
9650,8193,7452
9655,7798,7481
9660,7299,7519
9665,6870,7538
9670,6659,7538
9675,6738,7538
9680,7081,7500
9685,7568,7472
9690,8032,7443
9695,8311,7433
9700,8310,7452
9705,8029,7472
9710,7564,7500
9715,7077,7509
9720,6736,7538
9725,6659,7538
9730,6873,7529
9735,7303,7491
9740,7801,7462
9745,8195,7433
9750,8348,7433
9755,8208,7462
9760,7823,7491
9765,7325,7519
9770,6889,7538
9775,6663,7538
9780,6727,7538
9785,7058,7500
9790,7541,7481
9795,8011,7443
9800,8303,7433
9805,8318,7452
9810,8049,7481
9815,7591,7500
9820,7101,7538
9825,6748,7548
9830,6656,7548
9835,6855,7548
9840,7277,7500
9845,7776,7472
9850,8179,7443
9855,8347,7443
9860,8222,7462
9865,7847,7491
9870,7352,7519
9875,6907,7538
9880,6668,7548
9885,6716,7538
9890,7035,7509
9895,7515,7481
9900,7989,7452
9905,8294,7443
9910,8324,7452
9915,8069,7481
9920,7617,7500
9925,7124,7529
9935,6653,7462
9940,6838,7433
9945,7252,7404
9950,7751,7366
9955,8163,7337
9960,8346,7337
9965,8236,7356
9970,7871,7385
9975,7378,7414
9980,6927,7443
9985,6674,7452
9990,6706,7443
9995,7013,7423
10000,7488,7394
10005,7967,7356
10010,8284,7366
10015,8330,7366
10020,8089,7394
10025,7644,7423
10030,7149,7452
10035,6775,7481
10040,6652,7481
10045,6822,7472
10050,7226,7433
10055,7725,7414
10060,8146,7385
10065,8343,7385
10070,8249,7414
10075,7895,7433
10080,7405,7472
10085,6947,7491
10090,6680,7500
10095,6697,7491
10100,6991,7472
10105,7461,7433
10110,7944,7433
10115,8274,7404
10120,8335,7414
10125,8108,7433
10130,7670,7462
10135,7173,7491
10140,6789,7519
10145,6651,7519
10150,6806,7500
10155,7201,7481
10160,7699,7433
10165,8128,7414
10170,8340,7414
10175,8261,7433
10180,7919,7452
10185,7431,7491
10190,6967,7519
10195,6688,7529
10200,6689,7519
10205,6970,7491
10210,7435,7462
10215,7922,7433
10220,8263,7414
10225,8340,7423
10230,8126,7443
10235,7696,7481
10240,7198,7500
10250,6651,7356
10255,6791,7337
10260,7176,7298
10265,7673,7260
10270,8110,7250
10275,8336,7240
10280,8272,7260
10285,7942,7279
10290,7458,7308
10295,6989,7346
10300,6696,7366
10305,6681,7366
10310,6949,7356
