theta,desired,actual
9855,7415,7269
9860,7602,7269
9865,7783,7260
9870,7951,7279
9875,8097,7308
9880,8214,7346
9885,8297,7385
9890,8341,7423
9895,8345,7462
9900,8308,7500
9905,8232,7538
9910,8121,7577
9915,7980,7625
9920,7816,7674
9925,7636,7703
9930,7450,7732
9935,7267,7742
9940,7094,7722
9945,6941,7693
9950,6815,7664
9955,6722,7625
9960,6666,7577
9965,6651,7538
9970,6676,7500
9975,6741,7462
9980,6843,7423
9985,6976,7375
9990,7134,7337
9995,7310,7298
10000,7495,7269
10005,7681,7260
10010,7857,7269
10015,8016,7298
10020,8151,7327
10025,8254,7366
10030,8321,7404
10035,8348,7443
10040,8334,7481
10045,8280,7529
10050,8189,7567
10055,8064,7616
10060,7912,7645
10065,7740,7683
10070,7557,7722
10075,7371,7751
10080,7191,7742
10085,7026,7713
10090,6884,7683
10095,6771,7654
10100,6694,7616
10105,6655,7577
10110,6657,7538
10115,6699,7491
10120,6781,7452
10125,6896,7414
10130,7041,7375
10135,7208,7327
10140,7389,7288
10145,7575,7269
10150,7758,7269
10155,7928,7288
10160,8077,7308
10165,8199,7346
10170,8287,7385
10175,8337,7423
10180,8347,7462
10185,8316,7500
10190,8245,7538
10195,8139,7577
10200,8002,7625
10205,7841,7674
10210,7663,7713
10215,7477,7742
10220,7293,7751
10225,7118,7732
10230,6962,7693
10235,6831,7674
10240,6733,7635
10245,6672,7596
10250,6651,7558
10255,6670,7519
10260,6730,7481
10265,6826,7433
10270,6955,7385
10275,7110,7356
10280,7284,7308
10285,7469,7279
10290,7654,7269
10295,7833,7269
10300,7995,7288
10305,8133,7317
10310,8241,7366
10315,8313,7404
10320,8346,7433
10325,8339,7481
10330,8290,7519
10335,8204,7558
10340,8084,7606
10345,7935,7645
10350,7766,7683
10355,7584,7713
10360,7397,7751
10365,7216,7751
10370,7048,7722
10375,6902,7693
10380,6785,7664
10385,6702,7635
10390,6658,7577
10395,6654,7538
10400,6691,7500
10405,6767,7462
10410,6878,7423
10415,7019,7375
10420,7183,7337
10425,7362,7298
10430,7548,7269
10435,7732,7269
10440,7905,7288
10445,8058,7308
10450,8184,7346
10455,8277,7385
10460,8332,7423
10465,8348,7462
10470,8323,7500
10475,8258,7538
10480,8156,7577
10485,8023,7625
10490,7865,7674
10495,7689,7713
10500,7504,7742
10505,7319,7751
10510,7142,7732
10515,6983,7703
10520,6848,7674
10525,6745,7645
10530,6678,7606
10535,6651,7567
10540,6665,7538
10545,6719,7481
10550,6810,7443
10555,6935,7404
10560,7087,7356
10565,7258,7317
10570,7442,7288
10575,7628,7269
10580,7808,7269
10585,7973,7288
10590,8115,7317
10595,8228,7356
10600,8305,7394
10605,8344,7433
10610,8342,7472
10615,8300,7509
10620,8219,7548
10625,8103,7587
10630,7958,7635
10635,7791,7674
10640,7610,7713
10645,7424,7742
10650,7241,7742
10655,7071,7722
10660,6922,7693
10665,6800,7664
10670,6712,7616
10675,6662,7587
10680,6652,7538
10685,6683,7509
10690,6754,7472
10695,6860,7423
10700,6997,7375
10705,7158,7337
10710,7336,7298
10715,7522,7269
10720,7706,7269
10725,7881,7279
10730,8037,7298
10735,8168,7337
10740,8266,7366
10745,8327,7414
10750,8348,7452
10755,8329,7491
10760,8269,7538
10765,8173,7567
10770,8044,7616
10775,7889,7664
10780,7715,7693
10785,7531,7732
10790,7345,7751
10795,7166,7732
10800,7004,7713
10805,6866,7683
10810,6758,7645
10815,6686,7606
10820,6653,7567
10825,6660,7538
10830,6709,7491
10835,6795,7443
10840,6915,7414
10845,7064,7366
10850,7233,7317
10855,7415,7288
10860,7601,7260
10865,7783,7260
10870,7951,7279
10875,8097,7308
10880,8214,7346
10885,8297,7375
10890,8341,7423
10895,8345,7462
10900,8308,7500
10905,8232,7538
10910,8121,7577
10915,7980,7625
10920,7816,7664
10925,7637,7703
10930,7451,7732
10935,7267,7732
10940,7095,7722
10945,6942,7693
10950,6815,7664
10955,6722,7625
10960,6667,7577
10965,6651,7548
10970,6676,7509
10975,6741,7472
10980,6843,7433
10985,6976,7375
10990,7134,7337
10995,7310,7298
11000,7495,7269
11005,7680,7260
11010,7857,7269
11015,8016,7288
11020,8151,7327
11025,8254,7366
11030,8321,7404
11035,8348,7433
11040,8334,7481
11045,8280,7519
11050,8189,7558
11055,8064,7606
11060,7912,7645
11065,7741,7683
11070,7557,7722
11075,7371,7742
11080,7191,7732
11085,7026,7722
11090,6884,7683
11095,6771,7654
11100,6694,7616
11105,6655,7577
11110,6657,7538
11115,6699,7500
11120,6780,7462
11125,6896,7414
11130,7041,7366
11135,7208,7327
11140,7389,7288
11145,7575,7269
11150,7757,7269
11155,7928,7279
11160,8077,7308
11165,8199,7346
11170,8287,7385
11175,8337,7423
11180,8347,7462
11185,8316,7500
11190,8246,7538
11195,8139,7577
11200,8002,7625
11205,7841,7664
11210,7663,7703
11215,7477,7742
11220,7293,7742
11225,7118,7732
11230,6962,7693
11235,6832,7664
11240,6733,7625
11245,6672,7587
11250,6651,7548
11255,6670,7519
11260,6730,7481
11265,6826,7433
11270,6955,7385
11275,7110,7346
11280,7284,7308
11285,7468,7269
11290,7654,7260
11295,7832,7269
11300,7995,7288
11305,8133,7317
11310,8241,7356
11315,8313,7394
11320,8346,7433
11325,8339,7481
11330,8290,7509
11335,8204,7548
11340,8084,7587
11345,7936,7635
11350,7766,7674
11355,7584,7713
11360,7398,7732
11365,7216,7742
11370,7049,7722
11375,6903,7683
11380,6785,7654
11385,6702,7616
11390,6658,7577
11395,6654,7538
11400,6691,7500
11405,6767,7462
11410,6878,7423
11415,7019,7375
11420,7183,7337
11425,7362,7298
11430,7548,7269
11435,7732,7260
11440,7904,7279
11445,8057,7308
11450,8184,7337
11455,8277,7366
11460,8332,7414
11465,8348,7452
11470,8323,7491
11475,8258,7538
11480,8156,7577
11485,8023,7616
11490,7865,7664
11495,7689,7693
11500,7504,7732
11505,7319,7742
11510,7142,7732
11515,6983,7703
11520,6848,7674
11525,6745,7635
11530,6678,7596
11535,6651,7558
11540,6665,7519
11545,6719,7481
11550,6810,7433
11555,6935,7394
11560,7087,7356
11565,7258,7308
11570,7442,7279
11575,7628,7260
11580,7808,7269
11585,7973,7279
11590,8115,7308
11595,8228,7337
11600,8305,7375
11605,8344,7423
11610,8342,7462
11615,8300,7500
11620,8219,7538
11625,8103,7577
11630,7958,7616
11635,7791,7664
11640,7611,7703
11645,7424,7732
11650,7242,7732
11655,7071,7713
11660,6922,7683
11665,6800,7654
11670,6712,7616
11675,6662,7577
11680,6652,7538
11685,6683,7491
11690,6753,7452
11695,6860,7414
11700,6997,7366
11705,7158,7327
11710,7336,7288
11715,7521,7260
11720,7706,7260
11725,7881,7269
11730,8037,7298
11735,8167,7327
11740,8266,7366
11745,8327,7414
11750,8348,7443
11755,8329,7481
11760,8270,7529
11765,8173,7567
11770,8044,7616
11775,7889,7645
11780,7715,7683
11785,7531,7722
11790,7345,7732
11795,7167,7732
11800,7004,7703
11805,6866,7674
11810,6758,7645
11815,6686,7606
11820,6653,7558
11825,6660,7529
11830,6709,7481
11835,6795,7443
11840,6915,7404
11845,7063,7356
11850,7233,7317
11855,7415,7279
11860,7601,7260
11865,7783,7260
11870,7950,7279
11875,8096,7308
11880,8214,7337
11885,8297,7375
11890,8341,7414
11895,8345,7452
11900,8308,7491
11905,8233,7538
11910,8122,7577
11915,7981,7616
11920,7816,7664
11925,7637,7693
11930,7451,7722
11935,7267,7732
11940,7095,7713
11945,6942,7683
11950,6816,7654
11955,6722,7616
11960,6667,7577
11965,6651,7538
11970,6676,7500
11975,6741,7452
11980,6842,7414
11985,6976,7375
11990,7134,7337
11995,7310,7288
12000,7495,7260
12005,7680,7260
12010,7857,7269
12015,8016,7288
12020,8151,7317
12025,8254,7366
12030,8320,7394
12035,8348,7433
12040,8334,7481
12045,8280,7519
12050,8189,7558
12055,8064,7606
12060,7913,7645
12065,7741,7683
12070,7558,7722
12075,7371,7742
12080,7191,7732
12085,7026,7713
12090,6884,7683
12095,6771,7654
12100,6694,7616
12105,6655,7577
12110,6657,7538
12115,6699,7491
12120,6780,7452
12125,6896,7414
12130,7041,7366
12135,7207,7327
12140,7388,7288
12145,7575,7269
12150,7757,7260
12155,7927,7279
12160,8077,7308
12165,8199,7337
12170,8287,7375
12175,8337,7414
12180,8347,7462
12185,8316,7491
12190,8246,7538
12195,8139,7577
12200,8002,7625
12205,7841,7664
12210,7663,7703
12215,7478,7732
12220,7293,7742
12225,7118,7722
12230,6962,7693
12235,6832,7674
12240,6733,7625
12245,6672,7587
12250,6651,7548
12255,6670,7519
12260,6729,7472
12265,6826,7433
12270,6955,7385
12275,7110,7346
12280,7284,7298
12285,7468,7269
12290,7654,7260
12295,7832,7269
12300,7995,7288
12305,8133,7317
12310,8241,7366
12315,8313,7394
12320,8346,7433
12325,8339,7481
12330,8291,7519
12335,8204,7558
12340,8084,7606
12345,7936,7645
12350,7766,7674
12355,7584,7713
12360,7398,7742
12365,7217,7742
12370,7049,7713
12375,6903,7683
12380,6785,7664
12385,6702,7616
12390,6658,7577
12395,6654,7538
12400,6691,7500
12405,6766,7462
12410,6877,7414
12415,7018,7375
12420,7182,7337
12425,7362,7298
12430,7548,7269
12435,7732,7269
12440,7904,7279
12445,8057,7308
12450,8183,7337
12455,8277,7375
12460,8332,7414
12465,8348,7452
12470,8323,7491
12475,8258,7538
12480,8157,7577
12485,8024,7616
12490,7865,7664
12495,7689,7693
12500,7504,7742
12505,7319,7742
12510,7143,7732
12515,6983,7703
12520,6849,7674
12525,6745,7635
12530,6679,7606
12535,6651,7558
12540,6665,7529
12545,6719,7481
12550,6810,7433
12555,6934,7404
12560,7086,7356
12565,7258,7308
12570,7441,7279
12575,7627,7260
12580,7807,7260
12585,7973,7288
12590,8115,7308
12595,8228,7346
12600,8305,7375
12605,8344,7423
12610,8342,7462
12615,8300,7500
12620,8219,7538
12625,8103,7577
12630,7958,7625
12635,7792,7674
12640,7611,7703
12645,7424,7732
12650,7242,7732
12655,7072,7713
12660,6922,7683
12665,6800,7664
12670,6712,7616
12675,6662,7577
12680,6652,7538
12685,6683,7500
12690,6753,7462
12695,6860,7414
12700,6997,7375
12705,7158,7337
12710,7336,7298
12715,7521,7269
12720,7706,7260
12725,7880,7269
12730,8037,7298
12735,8167,7337
12740,8265,7366
12745,8327,7414
12750,8348,7443
12755,8329,7491
12760,8270,7538
12765,8173,7567
12770,8044,7616
12775,7889,7654
12780,7715,7693
12785,7531,7722
12790,7345,7742
12795,7167,7732
12800,7005,7713
12805,6866,7683
12810,6758,7645
12815,6686,7616
12820,6653,7567
12825,6660,7529
12830,6708,7491
12835,6795,7443
12840,6915,7404
12845,7063,7366
12850,7232,7317
12855,7415,7288
12860,7601,7260
12865,7782,7260
12870,7950,7279
12875,8096,7308
12880,8214,7346
12885,8296,7375
12890,8341,7414
12895,8345,7462
12900,8308,7500
12905,8233,7538
12910,8122,7577
12915,7981,7625
12920,7817,7674
12925,7637,7703
12930,7451,7742
12935,7267,7742
12940,7095,7722
12945,6942,7693
12950,6816,7664
12955,6722,7625
12960,6667,7587
12965,6651,7548
12970,6676,7519
12975,6741,7472
12980,6842,7433
12985,6975,7385
12990,7134,7337
12995,7309,7298
13000,7495,7269
13005,7680,7269
13010,7856,7279
13015,8016,7298
13020,8150,7337
13025,8254,7366
13030,8320,7414
13035,8348,7443
13040,8334,7481
13045,8281,7529
13050,8189,7567
13055,8065,7616
13060,7913,7654
13065,7741,7693
13070,7558,7732
13075,7372,7751
13080,7192,7751
13085,7027,7722
13090,6884,7693
13095,6771,7664
13100,6694,7625
13105,6655,7577
13110,6657,7538
13115,6699,7500
13120,6780,7462
13125,6896,7423
13130,7040,7375
13135,7207,7337
13140,7388,7298
13145,7574,7279
13150,7757,7269
13155,7927,7288
13160,8077,7317
13165,8199,7356
13170,8287,7385
13175,8337,7433
13180,8347,7462
13185,8316,7500
13190,8246,7538
13195,8140,7587
13200,8003,7625
13205,7841,7674
13210,7664,7713
13215,7478,7742
13220,7293,7751
13225,7119,7732
13230,6962,7703
13235,6832,7674
13240,6734,7635
13245,6672,7606
13250,6651,7558
13255,6670,7529
13260,6729,7481
13265,6826,7433
13270,6955,7404
13275,7110,7356
13280,7283,7317
13285,7468,7288
13290,7654,7269
13295,7832,7269
13300,7994,7288
13305,8133,7317
13310,8241,7366
13315,8313,7404
13320,8346,7433
13325,8339,7481
13330,8291,7519
13335,8204,7558
13340,8084,7606
13345,7936,7645
13350,7767,7683
13355,7584,7722
13360,7398,7751
13365,7217,7742
13370,7049,7722
13375,6903,7693
13380,6786,7664
13385,6703,7616
13390,6658,7577
13395,6654,7538
13400,6691,7500
13405,6766,7462
13410,6877,7423
13415,7018,7375
13420,7182,7337
13425,7362,7298
13430,7548,7279
13435,7731,7269
13440,7904,7279
13445,8057,7308
13450,8183,7337
13455,8277,7375
13460,8332,7414
13465,8348,7462
13470,8323,7491
13475,8258,7538
13480,8157,7577
13485,8024,7616
13490,7866,7664
13495,7690,7703
13500,7505,7732
13505,7319,7742
13510,7143,7732
13515,6983,7703
13520,6849,7674
13525,6746,7645
13530,6679,7606
13535,6651,7558
13540,6665,7529
13545,6718,7481
13550,6810,7433
13555,6934,7404
13560,7086,7356
13565,7258,7308
13570,7441,7279
13575,7627,7260
13580,7807,7269
13585,7972,7279
13590,8115,7308
13595,8228,7346
13600,8305,7385
13605,8344,7423
13610,8342,7472
13615,8300,7500
13620,8219,7538
13625,8103,7577
13630,7959,7625
13635,7792,7674
13640,7611,7713
13645,7425,7732
13650,7242,7732
13655,7072,7722
13660,6922,7683
13665,6800,7664
13670,6712,7616
13675,6662,7577
13680,6652,7538
13685,6683,7500
13690,6753,7462
13695,6859,7423
13700,6996,7375
13705,7158,7337
13710,7335,7298
13715,7521,7269
13720,7706,7260
13725,7880,7269
13730,8037,7298
13735,8167,7327
13740,8265,7366
13745,8327,7414
13750,8348,7443
13755,8329,7491
13760,8270,7529
13765,8173,7567
13770,8045,7616
13775,7889,7645
13780,7716,7683
13785,7531,7722
13790,7346,7742
13795,7167,7732
13800,7005,7713
13805,6866,7683
13810,6758,7645
13815,6686,7606
13820,6653,7567
13825,6660,7529
13830,6708,7491
13835,6795,7452
13840,6915,7414
13845,7063,7366
13850,7232,7317
13855,7414,7288
13860,7601,7260
13865,7782,7260
13870,7950,7279
13875,8096,7298
13880,8213,7337
13885,8296,7375
13890,8341,7414
13895,8345,7462
13900,8308,7500
13905,8233,7538
13910,8122,7577
13915,7981,7616
13920,7817,7664
13925,7637,7693
13930,7451,7732
13935,7268,7732
13940,7095,7713
13945,6942,7683
13950,6816,7664
13955,6723,7616
13960,6667,7577
13965,6651,7538
13970,6676,7500
13975,6741,7462
13980,6842,7423
13985,6975,7375
13990,7133,7337
13995,7309,7288
14000,7494,7269
14005,7680,7260
14010,7856,7269
14015,8016,7288
14020,8150,7317
14025,8253,7356
14030,8320,7404
14035,8348,7433
14040,8334,7481
14045,8281,7519
14050,8189,7558
14055,8065,7596
14060,7913,7645
14065,7741,7683
14070,7558,7722
14075,7372,7742
14080,7192,7742
14085,7027,7713
14090,6884,7683
14095,6772,7654
14100,6694,7616
14105,6655,7577
14110,6657,7538
14115,6699,7491
14120,6780,7462
14125,6896,7414
14130,7040,7366
14135,7207,7327
14140,7388,7288
14145,7574,7269
14150,7757,7269
14155,7927,7279
14160,8077,7308
14165,8199,7337
14170,8287,7375
14175,8337,7414
14180,8347,7462
14185,8316,7500
14190,8246,7538
14195,8140,7577
14200,8003,7616
14205,7841,7664
14210,7664,7693
14215,7478,7732
14220,7294,7732
14225,7119,7722
14230,6963,7693
14235,6832,7664
14240,6734,7625
14245,6672,7587
14250,6651,7548
14255,6670,7509
14260,6729,7481
14265,6826,7433
14270,6954,7385
14275,7109,7346
14280,7283,7298
14285,7468,7269
14290,7653,7260
14295,7832,7269
14300,7994,7288
14305,8133,7317
14310,8241,7356
14315,8313,7394
14320,8346,7433
14325,8339,7472
14330,8291,7519
14335,8205,7548
14340,8084,7587
14345,7936,7635
14350,7767,7674
14355,7585,7713
14360,7398,7732
14365,7217,7742
14370,7049,7722
14375,6903,7683
14380,6786,7654
14385,6703,7616
14390,6658,7577
14395,6654,7538
14400,6691,7500
14405,6766,7462
14410,6877,7423
14415,7018,7375
14420,7182,7337
14425,7361,7288
14430,7547,7269
14435,7731,7260
14440,7904,7279
14445,8057,7308
14450,8183,7337
14455,8276,7366
14460,8332,7414
14465,8348,7452
14470,8323,7491
14475,8258,7538
14480,8157,7577
14485,8024,7616
14490,7866,7654
14495,7690,7693
14500,7505,7713
14505,7320,7742
14510,7143,7732
14515,6983,7703
14520,6849,7674
14525,6746,7645
14530,6679,7606
14535,6651,7558
14540,6665,7529
14545,6718,7481
14550,6810,7443
14555,6934,7404
14560,7086,7356
14565,7258,7317
14570,7441,7279
14575,7627,7260
14580,7807,7260
14585,7972,7279
14590,8115,7308
14595,8227,7346
14600,8305,7375
14605,8344,7423
14610,8342,7462
14615,8300,7500
14620,8219,7538
14625,8104,7577
14630,7959,7625
14635,7792,7664
14640,7611,7713
14645,7425,7722
14650,7242,7732
14655,7072,7713
14660,6922,7683
14665,6800,7654
14670,6712,7616
14675,6662,7577
14680,6652,7538
14685,6683,7491
14690,6753,7452
14695,6859,7414
14700,6996,7366
14705,7157,7327
14710,7335,7288
14715,7521,7260
14720,7705,7260
14725,7880,7269
14730,8036,7298
14735,8167,7327
14740,8265,7366
14745,8327,7404
14750,8348,7443
14755,8329,7481
14760,8270,7529
14765,8174,7567
14770,8045,7616
14775,7890,7654
14780,7716,7683
14785,7532,7722
14790,7346,7732
14795,7167,7732
14800,7005,7713
14805,6866,7683
14810,6758,7645
14815,6686,7616
14820,6653,7567
14825,6660,7529
14830,6708,7481
14835,6794,7443
14840,6914,7414
14845,7063,7366
14850,7232,7317
14855,7414,7279
14860,7600,7260
14865,7782,7260
14870,7950,7279
14875,8096,7308
14880,8213,7346
14885,8296,7375
14890,8341,7414
14895,8345,7462
14900,8308,7500
14905,8233,7538
14910,8122,7577
14915,7981,7625
14920,7817,7664
14925,7638,7703
14930,7452,7742
14935,7268,7742
14940,7095,7722
14945,6942,7693
14950,6816,7664
14955,6723,7635
14960,6667,7587
14965,6651,7548
14970,6676,7509
14975,6741,7472
14980,6842,7423
14985,6975,7385
14990,7133,7346
14995,7309,7298
15000,7494,7269
15005,7679,7260
15010,7856,7269
15015,8015,7298
15020,8150,7327
15025,8253,7366
15030,8320,7414
15035,8348,7443
15040,8334,7481
15045,8281,7529
15050,8189,7567
15055,8065,7616
15060,7913,7654
15065,7742,7693
15070,7558,7732
15075,7372,7751
15080,7192,7751
15085,7027,7722
15090,6885,7693
15095,6772,7664
15100,6694,7625
15105,6655,7577
15110,6657,7538
15115,6699,7500
15120,6780,7462
15125,6895,7423
15130,7040,7375
15135,7207,7337
15140,7388,7298
15145,7574,7269
15150,7757,7269
15155,7927,7288
15160,8077,7317
15165,8198,7346
15170,8287,7385
15175,8337,7433
15180,8347,7462
15185,8316,7500
15190,8246,7538
15195,8140,7577
15200,8003,7625
15205,7842,7674
15210,7664,7703
15215,7478,7742
15220,7294,7751
15225,7119,7732
15230,6963,7703
15235,6832,7674
15240,6734,7635
15245,6672,7606
15250,6651,7558
15255,6670,7529
15260,6729,7481
15265,6825,7433
15270,6954,7394
15275,7109,7356
15280,7283,7317
15285,7467,7279
15290,7653,7269
15295,7832,7269
15300,7994,7288
15305,8133,7317
15310,8241,7356
15315,8313,7404
15320,8346,7433
15325,8339,7481
15330,8291,7519
15335,8205,7558
15340,8085,7596
15345,7936,7645
15350,7767,7683
15355,7585,7722
15360,7399,7742
15365,7217,7742
15370,7049,7722
15375,6903,7693
15380,6786,7664
15385,6703,7616
15390,6658,7577
15395,6654,7538
15400,6690,7500
15405,6766,7462
15410,6877,7423
15415,7018,7375
15420,7182,7337
15425,7361,7298
15430,7547,7269
15435,7731,7269
15440,7904,7279
15445,8057,7308
15450,8183,7337
15455,8276,7375
15460,8332,7414
15465,8348,7462
15470,8323,7491
15475,8258,7538
15480,8157,7577
15485,8024,7616
15490,7866,7664
15495,7690,7703
15500,7505,7732
15505,7320,7751
15510,7143,7732
15515,6984,7703
15520,6849,7674
15525,6746,7635
15530,6679,7606
15535,6651,7567
15540,6665,7529
15545,6718,7481
15550,6809,7433
15555,6934,7404
15560,7086,7356
15565,7257,7317
15570,7441,7279
15575,7627,7260
15580,7807,7269
15585,7972,7288
15590,8114,7317
15595,8227,7356
15600,8305,7385
15605,8344,7423
15610,8342,7462
15615,8300,7500
15620,8219,7538
15625,8104,7587
15630,7959,7625
15635,7792,7674
15640,7611,7703
15645,7425,7732
15650,7243,7732
15655,7072,7722
15660,6923,7693
15665,6801,7664
15670,6712,7625
15675,6662,7577
15680,6652,7538
15685,6683,7500
15690,6753,7462
15695,6859,7423
15700,6996,7375
15705,7157,7337
15710,7335,7298
15715,7520,7279
15720,7705,7260
15725,7880,7279
15730,8036,7298
15735,8167,7337
15740,8265,7366
15745,8327,7414
15750,8348,7443
15755,8329,7491
15760,8270,7538
15765,8174,7577
15770,8045,7616
15775,7890,7654
15780,7716,7693
15785,7532,7732
15790,7346,7742
15795,7168,7732
15800,7005,7713
15805,6867,7683
15810,6758,7645
15815,6686,7616
15820,6653,7567
15825,6660,7538
15830,6708,7491
15835,6794,7443
15840,6914,7414
15845,7062,7366
15850,7232,7317
15855,7414,7288
15860,7600,7269
15865,7782,7260
15870,7949,7279
15875,8096,7308
15880,8213,7346
15885,8296,7375
15890,8341,7414
15895,8345,7462
15900,8309,7500
15905,8233,7538
15910,8122,7577
15915,7981,7625
15920,7817,7664
15925,7638,7703
15930,7452,7732
15935,7268,7742
15940,7096,7722
15945,6942,7693
15950,6816,7664
15955,6723,7625
15960,6667,7587
15965,6651,7548
15970,6676,7519
15975,6741,7472
15980,6842,7433
15985,6975,7385
15990,7133,7346
15995,7309,7288
16000,7494,7279
16005,7679,7269
16010,7856,7279
16015,8015,7298
16020,8150,7327
16025,8253,7366
16030,8320,7414
16035,8348,7443
16040,8334,7481
16045,8281,7529
16050,8190,7567
16055,8065,7616
16060,7914,7654
16065,7742,7683
16070,7559,7732
16075,7373,7751
16080,7193,7751
16085,7028,7722
16090,6885,7683
16095,6772,7664
16100,6694,7616
16105,6655,7577
16110,6657,7538
16115,6699,7500
16120,6779,7462
16125,6895,7414
16130,7039,7375
16135,7206,7337
16140,7386,7298
16145,7573,7279
16150,7755,7269
16155,7926,7288
16160,8076,7317
16165,8198,7346
16170,8286,7385
16175,8337,7423
16180,8347,7462
16185,8317,7500
16190,8247,7538
16195,8141,7577
16200,8004,7625
16205,7843,7674
16210,7666,7722
16215,7480,7742
16220,7296,7751
16225,7121,7732
16230,6964,7703
16235,6833,7674
16240,6735,7645
16245,6673,7606
16250,6651,7558
16255,6669,7529
16260,6728,7481
16265,6824,7433
16270,6952,7394
16275,7107,7356
16280,7281,7308
16285,7465,7279
16290,7651,7269
16295,7829,7269
16300,7992,7288
16305,8131,7317
16310,8239,7366
16315,8312,7404
16320,8346,7433
16325,8339,7481
16330,8292,7519
16335,8206,7558
16340,8087,7606
16345,7939,7645
16350,7770,7683
16355,7588,7722
16360,7401,7751
16365,7220,7751
