theta,desired,actual
8080,6736,7548
8085,6669,7538
8090,6950,7538
8095,7461,7500
8100,7989,7481
8105,8311,7462
8110,8293,7462
8115,7941,7481
8120,7404,7519
8125,6907,7538
8130,6659,7538
8135,6763,7538
8140,7176,7509
8145,7725,7481
8150,8179,7452
8155,8348,7452
8160,8161,7462
8165,7696,7491
8170,7148,7519
8175,6748,7538
8180,6664,7538
8185,6930,7529
8190,7435,7491
8195,7967,7472
8200,8303,7452
8205,8302,7462
8210,7964,7481
8215,7431,7500
8220,6927,7538
8225,6663,7538
8230,6750,7529
8235,7152,7500
8240,7699,7472
8245,8163,7443
8250,8348,7443
8255,8177,7462
8260,7722,7481
8265,7173,7519
8270,6761,7538
8275,6659,7538
8280,6910,7529
8285,7408,7491
8290,7945,7462
8295,8294,7452
8300,8310,7452
8305,7986,7472
8310,7458,7500
8315,6947,7529
8320,6668,7538
8325,6738,7529
8330,7128,7500
8335,7673,7472
8340,8146,7443
8345,8347,7443
8350,8193,7462
8355,7747,7491
8360,7198,7519
8365,6775,7538
8370,6656,7538
8375,6891,7538
8380,7382,7500
8385,7922,7472
8390,8284,7452
8395,8318,7462
8400,8008,7481
8405,7484,7500
8410,6967,7538
8415,6674,7538
8420,6727,7529
8425,7104,7500
8430,7647,7481
8435,8129,7452
8440,8346,7443
8445,8208,7462
8450,7773,7481
8455,7223,7519
8460,6789,7538
8465,6653,7538
8470,6873,7538
8475,7355,7500
8480,7898,7481
8485,8274,7452
8490,8325,7452
8495,8029,7481
8500,7511,7500
8505,6988,7529
8510,6680,7538
8515,6716,7529
8520,7080,7500
8525,7621,7481
8530,8110,7452
8535,8343,7443
8540,8222,7462
8545,7798,7491
8550,7248,7519
8555,6804,7538
8560,6652,7538
8565,6855,7538
8570,7329,7500
8575,7874,7481
8580,8262,7452
8585,8330,7452
8590,8050,7472
8595,7538,7491
8600,7010,7529
8605,6688,7538
8610,6706,7538
8615,7057,7519
8620,7594,7481
8625,8091,7452
8630,8340,7452
8635,8236,7472
8640,7823,7491
8645,7274,7529
8650,6820,7538
8655,6651,7538
8660,6838,7538
8665,7303,7500
8670,7850,7481
8675,8250,7462
8680,8335,7462
8685,8070,7481
8690,7565,7500
8695,7032,7538
8700,6696,7538
8705,6697,7538
8710,7035,7519
8715,7568,7491
8720,8072,7472
8725,8336,7462
8730,8249,7472
8735,7847,7491
8740,7300,7529
8745,6836,7548
8750,6651,7548
8755,6822,7538
8760,7277,7519
8765,7826,7481
8770,8238,7462
8775,8340,7462
8780,8089,7481
8785,7591,7500
8790,7055,7538
8795,6705,7548
8800,6689,7538
8805,7013,7538
8810,7541,7500
8815,8052,7481
8820,8331,7472
8825,8261,7481
8830,7872,7500
8835,7326,7538
8840,6853,7558
8845,6652,7558
8850,6806,7538
8855,7251,7519
8860,7801,7481
8865,8224,7462
8870,8343,7462
8875,8108,7481
8880,7618,7500
8885,7078,7538
8890,6715,7538
8895,6681,7538
8900,6991,7529
8905,7514,7491
8910,8031,7472
8915,8325,7462
8920,8273,7472
8925,7896,7491
8930,7352,7529
8935,6871,7548
8940,6653,7548
8945,6791,7538
8950,7226,7519
8955,7776,7481
8960,8210,7462
8965,8346,7462
8970,8126,7472
8975,7644,7491
8980,7101,7538
8985,6725,7538
8990,6674,7538
8995,6970,7529
9000,7487,7491
9005,8010,7472
9010,8319,7462
9015,8283,7472
9020,7919,7491
9025,7379,7529
9030,6889,7538
9035,6656,7548
9040,6776,7538
9045,7201,7519
9050,7750,7481
9055,8195,7462
9060,8347,7452
9065,8144,7472
9070,7670,7491
9075,7125,7616
9080,6737,7538
9085,6669,7538
9090,6949,7529
9095,7461,7491
9100,7989,7472
9105,8311,7452
9110,8293,7462
9115,7942,7481
9120,7405,7509
9125,6908,7538
9130,6659,7538
9135,6763,7529
9140,7176,7500
9145,7725,7481
9150,8179,7452
9155,8348,7452
9160,8161,7472
9165,7697,7491
9170,7149,7529
9175,6749,7538
9180,6663,7538
9185,6929,7538
9190,7434,7500
9195,7966,7443
9200,8303,7462
9205,8302,7462
9210,7965,7481
9215,7432,7519
9220,6927,7538
9225,6663,7538
9230,6750,7538
9235,7151,7509
9240,7699,7481
9245,8163,7452
9250,8348,7452
9255,8178,7472
9260,7722,7491
9265,7174,7529
9270,6762,7548
9275,6659,7548
9280,6910,7538
9285,7407,7500
9290,7944,7481
9295,8294,7462
9300,8311,7462
9305,7987,7481
9310,7458,7509
9315,6947,7538
9320,6668,7538
9325,6738,7538
9330,7127,7500
9335,7673,7481
9340,8146,7452
9345,8347,7452
9350,8193,7462
9355,7748,7491
9360,7198,7529
9365,6775,7538
9370,6656,7538
9375,6891,7538
9380,7381,7500
9385,7921,7481
9390,8284,7452
9395,8318,7462
9400,8008,7481
9405,7485,7500
9410,6968,7538
9415,6674,7538
9420,6726,7529
9425,7103,7500
9430,7646,7481
9435,8128,7452
9440,8346,7443
9445,8208,7462
9450,7774,7481
9455,7224,7519
9460,6790,7538
9465,6653,7538
9470,6872,7538
9475,7354,7500
9480,7898,7481
9485,8274,7452
9490,8325,7452
9495,8030,7481
9500,7512,7500
9505,6989,7529
9510,6680,7538
9515,6716,7538
9520,7080,7509
9525,7620,7481
9530,8110,7452
9535,8343,7452
9540,8223,7462
9545,7799,7491
9550,7249,7519
9555,6804,7538
9560,6652,7538
9565,6855,7538
9570,7328,7500
9575,7874,7481
9580,8262,7452
9585,8331,7452
9590,8050,7472
9595,7539,7491
9600,7011,7529
9605,6688,7538
9610,6706,7538
9615,7057,7519
9620,7593,7481
9625,8091,7462
9630,8340,7452
9635,8236,7462
9640,7824,7491
9645,7275,7519
9650,6820,7538
9655,6651,7538
9660,6838,7538
9665,7302,7500
9670,7850,7481
9675,8250,7452
9680,8336,7462
9685,8070,7481
9690,7565,7500
9695,7033,7538
9700,6696,7538
9705,6697,7538
9710,7034,7519
9715,7567,7491
9720,8071,7472
9725,8336,7462
9730,8249,7472
9735,7848,7491
9740,7301,7529
9745,6837,7548
9750,6651,7548
9755,6821,7538
9760,7276,7519
9765,7825,7481
9770,8237,7462
9775,8340,7462
9780,8090,7481
9785,7592,7500
9790,7055,7538
9795,6705,7548
9800,6688,7538
9805,7012,7538
9810,7540,7500
9815,8051,7481
9820,8331,7472
9825,8262,7481
9830,7872,7500
9835,7327,7538
9840,6854,7558
9845,6652,7558
9850,6805,7538
9855,7251,7529
9860,7800,7491
9865,8224,7472
9870,8343,7472
9875,8109,7481
9880,7618,7509
9885,7078,7538
9890,6715,7558
9895,6681,7548
9900,6990,7538
9905,7513,7500
9910,8031,7481
9915,8325,7472
9920,8273,7481
9925,7896,7500
9930,7353,7538
9935,6871,7548
9940,6653,7558
9945,6790,7538
9950,7225,7529
9955,7775,7491
9960,8209,7472
9965,8346,7472
9970,8127,7481
9975,7645,7509
9980,7102,7538
9985,6726,7558
9990,6674,7558
9995,6969,7538
10000,7487,7509
10005,8010,7481
10010,8318,7481
10015,8284,7481
10020,7920,7500
10025,7379,7538
10030,6890,7558
10035,6656,7558
10040,6776,7548
10045,7200,7529
10050,7750,7491
10055,8194,7472
10060,8347,7472
10065,8145,7481
10070,7671,7500
10075,7126,7538
10080,6737,7548
10085,6668,7548
10090,6949,7538
10095,7460,7500
10100,7988,7481
10105,8311,7462
10110,8293,7462
10115,7943,7491
10120,7406,7519
10125,6908,7538
10130,6659,7538
10135,6762,7538
10140,7175,7509
10145,7724,7481
10150,8179,7452
10155,8348,7452
10160,8162,7472
10165,7697,7491
10170,7150,7529
10175,6749,7538
10180,6663,7538
10185,6929,7529
10190,7433,7500
10195,7966,7472
10200,8303,7452
10205,8302,7462
10210,7965,7481
10215,7432,7509
10220,6928,7538
10225,6663,7538
10230,6749,7529
10235,7151,7500
10240,7698,7481
10245,8162,7452
10250,8348,7443
10255,8178,7462
10260,7723,7481
10265,7174,7519
10270,6762,7538
10275,6659,7538
10280,6909,7529
10285,7407,7491
10290,7943,7472
10295,8294,7452
10300,8311,7452
10305,7987,7481
10310,7459,7500
10315,6948,7529
10320,6668,7538
10325,6737,7529
10330,7126,7500
10335,7672,7472
10340,8145,7452
10345,8347,7443
10350,8194,7462
10355,7749,7491
10360,7199,7519
10365,6776,7538
10370,6656,7538
10375,6890,7538
10380,7380,7500
10385,7920,7481
10390,8284,7452
10395,8318,7462
10400,8009,7481
10405,7486,7500
10410,6969,7529
10415,6674,7538
10420,6726,7538
10425,7102,7509
10430,7646,7481
10435,8127,7452
10440,8346,7452
10445,8209,7462
10450,7774,7491
10455,7224,7529
10460,6790,7538
10465,6653,7538
10470,6872,7538
10475,7354,7500
10480,7897,7481
10485,8273,7462
10490,8325,7462
10495,8030,7481
10500,7513,7500
10505,6990,7538
10510,6681,7538
10515,6715,7529
10520,7079,7500
10525,7619,7481
10530,8109,7452
