theta,desired,actual
11350,6993,7509
11355,7331,7472
11360,7702,7433
11365,8033,7414
11370,8264,7414
11375,8348,7433
11380,8271,7452
11385,8048,7491
11390,7720,7529
11395,7349,7567
11400,7008,7587
11405,6760,7587
11410,6653,7577
11415,6707,7538
11420,6912,7519
11425,7228,7481
11430,7597,7433
11435,7947,7414
11440,8211,7414
11445,8340,7414
11450,8310,7433
11455,8125,7472
11460,7821,7509
11465,7455,7538
11470,7099,7577
11475,6818,7577
11480,6667,7577
11485,6675,7538
11490,6840,7519
11495,7130,7481
11500,7490,7452
11505,7853,7414
11510,8148,7414
11515,8319,7414
11520,8335,7433
11525,8192,7472
11530,7917,7500
11535,7562,7538
11540,7196,7577
11545,6887,7587
11550,6695,7577
11555,6656,7558
11560,6778,7538
11565,7037,7500
11570,7384,7462
11575,7753,7423
11580,8074,7414
11585,8285,7414
11590,8347,7433
11595,8248,7462
11600,8006,7491
11605,7668,7538
11610,7297,7558
11615,6966,7587
11620,6735,7577
11625,6651,7567
11630,6728,7538
11635,6951,7509
11640,7279,7472
11645,7649,7433
11650,7991,7414
11655,8239,7414
11660,8346,7423
11665,8292,7452
11670,8087,7481
11675,7771,7519
11680,7402,7548
11685,7053,7577
11690,6788,7587
11695,6659,7577
11700,6689,7548
11705,6874,7529
11710,7178,7481
11715,7543,7443
11720,7900,7414
11725,8181,7414
11730,8332,7414
11735,8324,7443
11740,8160,7481
11745,7869,7509
11750,7509,7538
11755,7147,7577
11760,6851,7577
11765,6680,7577
11770,6664,7548
11775,6807,7529
11780,7082,7481
11785,7437,7452
11790,7803,7423
11795,8112,7414
11800,8304,7414
11805,8343,7433
11810,8221,7462
11815,7962,7491
11820,7615,7538
11825,7246,7577
11830,6925,7587
11835,6714,7577
11840,6652,7567
11845,6751,7538
11850,6993,7500
11855,7331,7472
11860,7701,7433
11865,8033,7414
11870,8264,7414
11875,8348,7433
11880,8272,7462
11885,8048,7491
11890,7720,7538
11895,7350,7567
11900,7008,7587
11905,6760,7596
11910,6653,7577
11915,6707,7548
11920,6912,7519
11925,7228,7481
11930,7597,7443
11935,7946,7423
11940,8211,7414
11945,8340,7433
11950,8310,7452
11955,8125,7481
11960,7821,7529
11965,7456,7558
11970,7099,7587
11975,6818,7596
11980,6668,7577
11985,6675,7558
11990,6839,7538
11995,7130,7500
12000,7490,7462
12005,7852,7433
12010,8147,7423
12015,8319,7433
12020,8335,7452
12025,8192,7481
12030,7917,7519
12035,7562,7558
12040,7196,7587
12045,6887,7606
12050,6695,7587
12055,6656,7567
12060,6778,7538
12065,7037,7500
12070,7384,7472
12075,7753,7433
12080,8074,7414
12085,8285,7414
12090,8347,7433
12095,8248,7472
12100,8006,7500
12105,7668,7538
12110,7298,7567
12115,6966,7587
12120,6736,7587
12125,6651,7577
12130,6727,7538
12135,6951,7509
12140,7279,7481
12145,7649,7433
12150,7991,15104
12155,8239,7433
12160,8346,7452
12165,8292,7481
12170,8088,7529
12175,7771,7548
12180,7403,7596
12185,7053,7616
12190,6788,7625
12195,6659,7606
12200,6689,7577
12205,6874,7548
12210,7178,7519
12215,7543,7481
12220,7900,7443
12225,8181,7433
12230,8331,7443
12235,8324,7472
12240,8160,7500
12245,7870,7538
12250,7509,7577
12255,7147,7606
12260,6852,7616
12265,6680,7606
12270,6664,7577
12275,6807,7538
12280,7082,7519
12285,7437,7481
12290,7803,7443
12295,8112,7423
12300,8304,7433
12305,8343,7452
12310,8221,7481
12315,7962,7509
12320,7615,7538
12325,7246,7577
12330,6926,7606
12335,6714,7596
12340,6652,7577
12345,6751,7538
12350,6993,7519
12355,7331,7481
12360,7701,7433
12365,8033,7414
12370,8263,7414
12375,8348,7433
12380,8272,7472
12385,8048,7491
12390,7720,7538
12395,7350,7567
12400,7008,7587
12405,6760,7596
12410,6653,7577
12415,6707,7548
12420,6911,7529
12425,7228,7481
12430,7596,7443
12435,7946,7423
12440,8211,7414
12445,8340,7423
12450,8310,7443
12455,8125,7481
12460,7821,7519
12465,7456,7548
12470,7099,7587
12475,6819,7587
12480,6668,7577
12485,6675,7558
12490,6839,7529
12495,7129,7481
12500,7490,7452
12505,7852,7414
12510,8147,7414
12515,8319,7423
12520,8335,7433
12525,8192,7472
12530,7917,7500
12535,7563,7538
12540,7196,7577
12545,6887,7587
12550,6695,7577
12555,6656,7558
12560,6778,7538
12565,7036,7491
12570,7383,7462
12575,7752,7423
12580,8073,7414
12585,8285,7414
12590,8347,7433
12595,8248,7462
12600,8006,7491
12605,7668,7538
12610,7298,7567
12615,6966,7587
12620,6736,7577
12625,6651,7567
12630,6727,7538
12635,6951,7509
12640,7279,7472
12645,7649,7433
12650,7991,7414
12655,8239,7414
12660,8346,7423
12665,8292,7452
12670,8088,7481
12675,7771,7519
12680,7403,7548
12685,7053,7577
12690,6788,7587
12695,6659,7577
12700,6689,7548
12705,6874,7529
12710,7178,7481
12715,7543,7452
12720,7900,7414
12725,8180,7414
12730,8331,7414
12735,8324,7443
12740,8160,7481
12745,7870,7500
12750,7509,7538
12755,7147,7577
12760,6852,7577
12765,6680,7577
12770,6664,7548
12775,6807,7529
12780,7082,7491
12785,7436,7452
12790,7803,7414
12795,8111,7414
12800,8304,7414
12805,8343,7433
12810,8221,7462
12815,7963,7491
12820,7616,7538
12825,7247,7567
12830,6926,7587
12835,6714,7577
12840,6652,7567
12845,6751,7538
12850,6993,7500
12855,7331,7472
12860,7701,7433
12865,8033,7414
12870,8263,7414
12875,8348,7433
12880,8272,7452
12885,8048,7481
12890,7720,7529
12895,7350,7558
12900,7009,7577
12905,6760,7587
12910,6653,7577
12915,6707,7538
12920,6911,7519
12925,7228,7481
12930,7596,7433
12935,7946,7404
12940,8211,7414
12945,8340,7414
12950,8310,7433
12955,8125,7481
12960,7821,7509
12965,7456,7538
12970,7099,7577
12975,6819,7577
12980,6668,7577
12985,6675,7548
12990,6839,7529
12995,7129,7481
13000,7490,7443
13005,7852,7414
13010,8147,7414
13015,8319,7414
13020,8335,7433
13025,8192,7472
13030,7917,7500
13035,7563,7538
13040,7196,7558
13045,6888,7587
13050,6695,7577
13055,6656,7567
13060,6777,7538
13065,7036,7500
13070,7383,7462
13075,7752,7433
13080,8073,7414
13085,8285,7414
13090,8347,7433
13095,8248,7462
13100,8007,7491
13105,7668,7529
13110,7298,7558
13115,6966,7577
13120,6736,7577
13125,6651,7567
13130,6727,7538
13135,6951,7500
13140,7279,7472
13145,7649,7433
13150,7990,7414
13155,8238,7414
13160,8346,7423
13165,8292,7452
13170,8088,7481
13175,7771,7529
13180,7403,7558
13185,7053,7577
13190,6788,7587
13195,6659,7577
13200,6689,7548
13205,6874,7529
13210,7178,7491
13215,7543,7452
13220,7900,7414
13225,8180,7414
13230,8331,7423
13235,8324,7452
13240,8160,7481
13245,7870,7519
13250,7510,7548
13255,7147,7587
13260,6852,7587
13265,6680,7577
13270,6664,7558
13275,6807,7538
13280,7082,7491
13285,7436,7462
13290,7803,7433
13295,8111,7414
13300,8304,7423
13305,8343,7443
13310,8222,7472
13315,7963,7500
13320,7616,7538
13325,7247,7587
13330,6926,7596
13335,6714,7596
13340,6652,7577
13345,6751,7538
13350,6992,7519
13355,7330,7481
13360,7701,7443
13365,8033,7423
13370,8263,7423
13375,8348,7433
13380,8272,7472
13385,8048,7500
13390,7720,7538
13395,7351,7577
13400,7009,7596
13405,6761,7596
13410,6653,7577
13415,6707,7548
13420,6911,7529
13425,7227,7491
13430,7596,7443
13435,7946,7423
13440,8211,7414
13445,8340,7433
13450,8310,7452
13455,8125,7481
13460,7821,7519
13465,7456,7548
13470,7100,7587
13475,6819,7587
13480,6668,7577
13485,6675,7558
13490,6839,7529
13495,7129,7491
13500,7489,7452
13505,7852,7423
13510,8147,7414
13515,8319,7423
13520,8335,7443
13525,8192,7481
13530,7917,7509
13535,7563,7538
13540,7197,7577
13545,6888,7587
13550,6695,7577
13555,6656,7558
13560,6777,7538
13565,7036,7500
13570,7383,7462
13575,7752,7423
13580,8073,7414
13585,8285,7414
13590,8347,7433
13595,8248,7452
13600,8007,7491
13605,7669,7529
13610,7298,7558
13615,6966,7577
13620,6736,7577
13625,6651,7567
13630,6727,7538
13635,6951,7500
13640,7278,7472
13645,7648,7433
13650,7990,7414
13655,8238,7404
13660,8346,7414
13665,8292,7443
13670,8088,7481
13675,7772,7519
13680,7403,7548
13685,7053,7577
13690,6788,7577
13695,6659,7577
13700,6689,7538
13705,6874,7519
13710,7177,7481
13715,7542,7443
13720,7899,7414
13725,8180,7414
13730,8331,7414
13735,8324,7443
13740,8160,7481
13745,7870,7509
13750,7510,7538
13755,7147,7577
13760,6852,7587
13765,6680,7577
13770,6664,7558
13775,6807,7529
13780,7082,7491
13785,7436,7462
13790,7802,7423
13795,8111,7414
13800,8304,7414
13805,8343,7443
13810,8222,7481
13815,7963,7500
13820,7616,7538
13825,7247,7577
13830,6926,7596
13835,6714,7587
13840,6652,7567
13845,6751,7538
13850,6992,7519
13855,7330,7481
13860,7700,7443
13865,8033,7414
13870,8263,7414
13875,8348,7433
13880,8272,7462
13885,8049,7500
13890,7721,7538
13895,7351,7567
13900,7009,7587
13905,6761,7587
13910,6653,7577
13915,6706,7538
13920,6911,7519
13925,7227,7481
13930,7596,7443
13935,7945,7414
13940,8211,7414
13945,8340,7423
13950,8310,7452
13955,8125,7481
13960,7822,7519
13965,7457,7548
13970,7100,7577
13975,6819,7587
13980,6668,7577
13985,6675,7558
13990,6839,7529
13995,7129,7491
14000,7489,7452
14005,7851,7423
14010,8147,7414
14015,8319,7423
14020,8335,7443
14025,8192,7481
14030,7918,7500
14035,7563,7538
14040,7197,7577
14045,6888,7587
14050,6696,7577
14055,6656,7558
14060,6777,7538
14065,7036,7500
14070,7383,7462
14075,7752,7423
14080,8073,7414
14085,8285,7414
14090,8347,7433
14095,8248,7452
14100,8007,7491
14105,7669,7529
14110,7299,7558
14115,6967,7577
14120,6736,7577
14125,6651,7567
14130,6727,7538
14135,6950,7500
14140,7278,7472
14145,7648,7443
14150,7990,7414
14155,8238,7414
14160,8346,7423
14165,8293,7452
14170,8088,7481
14175,7772,7519
14180,7404,7558
14185,7054,7577
14190,6789,7587
14195,6659,7577
14200,6689,7548
14205,6873,7529
14210,7177,7481
14215,7542,7452
14220,7899,7423
14225,8180,7414
14230,8331,7423
14235,8324,7452
14240,8160,7481
14245,7871,7519
14250,7510,7548
14255,7148,7577
14260,6852,7587
14265,6680,7577
14270,6664,7558
14275,6807,7538
14280,7081,7500
14285,7436,7462
14290,7802,7433
14295,8111,7414
14300,8303,7423
14305,8343,7443
14310,8222,7481
14315,7963,7509
14320,7616,7538
14325,7247,7577
14330,6926,7596
14335,6714,7596
14340,6652,7577
14345,6751,7538
14350,6992,7519
14355,7330,7481
14360,7700,7433
14365,8032,7414
14370,8263,7414
14375,8348,7433
14380,8272,7462
14385,8049,7491
14390,7721,7529
14395,7351,7567
14400,7009,7606
14405,6761,7587
14410,6653,7577
14415,6706,7548
14420,6911,7529
14425,7227,7481
14430,7595,7443
14435,7945,7414
14440,8210,7414
14445,8340,7423
14450,8310,7443
14455,8126,7481
14460,7822,7509
14465,7457,7548
14470,7100,7577
14475,6819,7577
14480,6668,7577
14485,6675,7548
14490,6839,7529
14495,7128,7481
14500,7489,7452
14505,7851,7414
14510,8147,7414
14515,8319,7414
14520,8335,7433
14525,8192,7472
14530,7918,7500
14535,7564,7538
14540,7197,7577
14545,6888,7577
14550,6696,7577
14555,6656,7558
14560,6777,7538
14565,7036,7491
14570,7382,7462
14575,7752,7433
14580,8073,7414
14585,8285,7414
14590,8347,7433
14595,8248,7462
14600,8007,7491
14605,7669,7538
14610,7299,7567
14615,6967,7577
14620,6736,7577
14625,6651,7567
14630,6727,7538
14635,6950,7509
14640,7278,7472
14645,7648,7433
14650,7990,7414
14655,8238,7414
14660,8346,7423
14665,8293,7452
14670,8088,7481
