theta,desired,actual
12925,6812,6701
12930,6845,6710
12935,6880,6720
12940,6917,6739
12945,6957,6758
12950,6999,6778
12955,7043,6807
12960,7089,6835
12965,7137,6864
12970,7186,6903
12975,7236,6932
12980,7287,6970
12985,7339,7009
12990,7392,7047
12995,7445,7086
13000,7498,7125
13005,7551,7173
13010,7604,7211
13015,7657,7250
13020,7709,7288
13025,7760,7337
13030,7811,7375
13035,7860,7414
13040,7907,7462
13045,7953,7500
13050,7997,7538
13055,8039,7577
13060,8080,7625
13065,8117,7674
13070,8153,7713
13075,8185,7751
13080,8215,7790
13085,8243,7829
13090,8267,7877
13095,8288,7926
13100,8306,7955
13105,8321,7993
13110,8333,8042
13115,8341,8081
13120,8347,8119
13125,8348,8158
13130,8347,8197
13135,8342,8216
13140,8334,8245
13145,8322,8274
13150,8307,8284
13155,8289,8294
13160,8268,8313
13165,8244,8313
13170,8217,8313
13175,8187,8303
13180,8154,8294
13185,8119,8274
13190,8082,8274
13195,8042,8245
13200,8000,8216
13205,7956,8187
13210,7910,8168
13215,7862,8129
13220,7813,8110
13225,7763,8061
13230,7712,8032
13235,7660,7984
13240,7607,7945
13245,7554,7906
13250,7501,7867
13255,7448,7829
13260,7395,7790
13265,7342,7751
13270,7290,7703
13275,7239,7664
13280,7188,7616
13285,7139,7577
13290,7092,7538
13295,7046,7500
13300,7002,7452
13305,6960,7414
13310,6919,7366
13315,6882,7327
13320,6846,7288
13325,6814,7250
13330,6784,7202
13335,6756,7163
13340,6732,7125
13345,6711,7086
13350,6693,7038
13355,6678,6999
13360,6666,6961
13365,6658,6922
13370,6652,6884
13375,6651,6864
13380,6652,6807
13385,6657,6768
13390,6665,6749
13395,6677,6729
13400,6692,6710
13405,6710,6701
13410,6731,6691
13415,6755,6691
13420,6782,6681
13425,6812,6691
13430,6845,6710
13435,6880,6720
13440,6917,6739
13445,6957,6758
13450,6999,6778
13455,7043,6807
13460,7089,6835
13465,7137,6864
13470,7186,6903
13475,7236,6932
13480,7287,6980
13485,7339,7009
13490,7392,7047
13495,7445,7086
13500,7498,7125
13505,7551,7173
13510,7604,7211
13515,7657,7250
13520,7709,7288
13525,7760,7337
13530,7811,7375
13535,7860,7423
13540,7907,7462
13545,7953,7500
13550,7997,7548
13555,8039,7587
13560,8080,7625
13565,8117,7674
13570,8153,7713
13575,8185,7751
13580,8215,7800
13585,8243,7829
13590,8267,7877
13595,8288,7926
13600,8306,7955
13605,8321,7993
13610,8333,8042
13615,8341,8081
13620,8347,8119
13625,8348,8158
13630,8347,8197
13635,8342,8216
13640,8334,8245
13645,8322,8274
13650,8307,8284
13655,8289,8303
13660,8268,8313
13665,8244,8313
13670,8217,8313
13675,8187,8303
13680,8154,8294
13685,8119,8274
13690,8082,8265
13695,8042,8245
13700,8000,8216
13705,7956,8197
13710,7910,8168
13715,7862,8129
13720,7813,8110
13725,7763,8061
13730,7712,8032
13735,7660,7984
13740,7607,7945
13745,7554,7897
13750,7501,7867
13755,7448,7829
13760,7395,7790
13765,7342,7751
13770,7290,7703
13775,7239,7664
13780,7188,7616
13785,7139,7577
13790,7092,7538
13795,7046,7491
13800,7002,7462
13805,6960,7414
13810,6920,7366
13815,6882,7327
13820,6846,7288
13825,6814,7250
13830,6784,7202
13835,6756,7163
13840,6732,7125
13845,6711,7086
13850,6693,7038
13855,6678,6999
13860,6666,6961
13865,6658,6922
13870,6652,6874
13875,6651,6855
13880,6652,6807
13885,6657,6768
13890,6665,6749
13895,6677,6729
13900,6692,6710
13905,6710,6701
13910,6731,6691
13915,6755,6691
13920,6782,6691
13925,6812,6691
13930,6845,6710
13935,6880,6720
13940,6917,6749
13945,6957,6758
13950,6999,6778
13955,7043,6807
13960,7089,6835
13965,7137,6864
13970,7186,6903
13975,7236,6932
13980,7287,6970
13985,7339,7009
13990,7392,7057
13995,7445,7086
14000,7498,7125
14005,7551,7173
14010,7604,7202
14015,7657,7250
14020,7709,7288
14025,7760,7337
14030,7811,7375
14035,7860,7414
14040,7907,7462
14045,7953,7500
14050,7997,7538
14055,8039,7577
14060,8079,7625
14065,8117,7674
14070,8153,7713
14075,8185,7751
14080,8215,7790
14085,8243,7829
14090,8267,7877
14095,8288,7926
14100,8306,7955
14105,8321,7993
14110,8333,8042
14115,8341,8081
14120,8347,8119
14125,8348,8158
14130,8347,8197
14135,8342,8216
14140,8334,8245
14145,8322,8274
14150,8307,8284
14155,8289,8294
14160,8268,8303
14165,8244,8313
14170,8217,8313
14175,8187,8313
14180,8155,8294
14185,8119,8274
14190,8082,8265
14195,8042,8245
14200,8000,8216
14205,7956,8197
14210,7910,8168
14215,7862,8129
14220,7813,8100
14225,7763,8061
14230,7712,8022
14235,7660,7993
14240,7607,7945
14245,7554,7906
14250,7501,7867
14255,7448,7829
14260,7395,7780
14265,7342,7751
14270,7290,7703
14275,7239,7664
14280,7188,7616
14285,7139,7577
14290,7092,7538
14295,7046,7491
14300,7002,7452
14305,6960,7414
14310,6920,7366
14315,6882,7327
14320,6846,7288
14325,6814,7250
14330,6784,7202
14335,6756,7163
14340,6732,7125
14345,6711,7086
14350,6693,7038
14355,6678,6999
14360,6666,6961
14365,6658,6922
14370,6652,6884
14375,6651,6845
14380,6652,6758
14385,6657,6768
14390,6665,6739
14395,6677,6729
14400,6692,6710
14405,6710,6701
14410,6731,6691
14415,6755,6691
14420,6782,6691
14425,6812,6701
14430,6844,6710
14435,6880,6720
14440,6917,6739
14445,6957,6749
14450,6999,6778
14455,7043,6807
14460,7089,6835
14465,7137,6864
14470,7186,6903
14475,7236,6932
14480,7287,6980
14485,7339,7009
14490,7392,7047
14495,7445,7086
14500,7498,7125
14505,7551,7173
14510,7604,7211
14515,7657,7250
14520,7709,7288
14525,7760,7327
14530,7811,7375
14535,7860,7414
14540,7907,7462
14545,7953,7500
14550,7997,7538
14555,8039,7587
14560,8079,7625
14565,8117,7674
14570,8153,7713
14575,8185,7751
14580,8215,7790
14585,8243,7829
14590,8267,7877
14595,8288,7926
14600,8306,7955
14605,8321,7993
14610,8333,8042
14615,8341,8071
14620,8347,8129
14625,8348,8158
14630,8347,8197
14635,8342,8216
14640,8334,8255
14645,8322,8274
14650,8307,8284
14655,8289,8303
14660,8268,8313
14665,8244,8313
14670,8217,8303
14675,8187,8303
14680,8155,8294
14685,8119,8274
14690,8082,8265
14695,8042,8235
14700,8000,8216
14705,7956,8197
14710,7910,8168
14715,7862,8129
14720,7813,8110
14725,7763,8061
14730,7712,8032
14735,7660,7984
14740,7607,7945
14745,7554,7906
14750,7501,7867
14755,7448,7829
14760,7395,7780
14765,7342,7751
14770,7290,7703
14775,7239,7664
14780,7188,7616
14785,7139,7577
14790,7092,7538
14795,7046,7500
14800,7002,7452
14805,6960,7414
14810,6920,7366
14815,6882,7327
14820,6846,7288
14825,6814,7250
14830,6784,7202
14835,6756,7163
14840,6732,7125
14845,6711,7086
14850,6693,7038
14855,6678,6999
14860,6666,6961
14865,6658,6922
14870,6652,6874
14875,6651,6835
14880,6652,6807
14885,6657,6768
14890,6665,6749
14895,6677,6720
14900,6692,6720
14905,6710,6701
14910,6731,6691
14915,6755,6691
14920,6782,6691
14925,6812,6691
14930,6844,6710
14935,6880,6729
14940,6917,6739
14945,6957,6758
14950,6999,6787
14955,7043,6807
14960,7089,6874
14965,7137,6864
14970,7186,6903
14975,7236,6932
14980,7287,6980
14985,7339,7009
14990,7392,7047
14995,7445,7086
15000,7498,7125
15005,7551,7173
15010,7604,7211
15015,7657,7250
15020,7709,7288
15025,7760,7337
15030,7811,7375
15035,7860,7414
15040,7907,7462
15045,7953,7500
15050,7997,7538
15055,8039,7577
15060,8079,7625
15065,8117,7674
15070,8153,7713
15075,8185,7751
15080,8215,7790
15085,8243,7829
15090,8267,7877
15095,8288,7926
15100,8306,7955
15105,8321,7993
15110,8333,8042
15115,8341,8081
15120,8347,8119
15125,8348,8158
15130,8347,8187
15135,8342,8226
15140,8334,8245
15145,8322,8274
15150,8307,8294
15155,8289,8303
15160,8268,8313
15165,8244,8313
15170,8217,8313
15175,8187,8313
15180,8155,8294
15185,8119,8274
15190,8082,8274
15195,8042,8245
15200,8000,8216
15205,7956,8197
15210,7910,8168
15215,7862,8129
15220,7813,8110
15225,7763,8061
15230,7712,8032
15235,7660,7984
15240,7607,7945
15245,7554,7906
15250,7501,7867
15255,7448,7829
15260,7395,7790
15265,7342,7751
15270,7290,7703
15275,7239,7664
15280,7188,7616
15285,7140,7577
15290,7092,7538
15295,7046,7491
15300,7002,7452
15305,6960,7414
15310,6920,7366
15315,6882,7327
15320,6846,7288
15325,6814,7250
15330,6784,7202
15335,6756,7163
15340,6732,7125
15345,6711,7086
15350,6693,7038
15355,6678,6999
15360,6666,6961
15365,6658,6922
15370,6652,6874
15375,6651,6835
15380,6652,6807
15385,6657,6778
15390,6665,6749
15395,6677,6729
15400,6692,6710
15405,6710,6691
15410,6731,6691
15415,6755,6691
15420,6782,6691
15425,6812,6701
