theta,desired,actual
8060,7513,7491
8065,6909,7529
8070,6651,7538
8075,6890,7529
8080,7486,7491
8085,8090,7481
8090,8348,7472
8095,8109,7481
8100,7513,7500
8105,6909,7500
8110,6651,7538
8115,6890,7529
8120,7486,7500
8125,8090,7481
8130,8348,7472
8135,8109,7481
8140,7513,7500
8145,6909,7538
8150,6651,7538
8155,6890,7529
8160,7486,7500
8165,8090,7481
8170,8348,7472
8175,8109,7481
8180,7513,7500
8185,6909,7529
8190,6651,7529
8195,6890,7519
8200,7486,7491
8205,8090,7481
8210,8348,7472
8215,8109,7481
8220,7513,7491
8225,6909,7529
8230,6651,7529
8235,6890,7529
8240,7486,7491
8245,8090,7481
8250,8348,7462
8255,8109,7481
8260,7513,7491
8265,6909,7529
8270,6651,7538
8275,6890,7529
8280,7486,7491
8285,8090,7481
8290,8348,7472
8295,8109,7481
8300,7513,7491
8305,6909,7529
8310,6651,7538
8315,6890,7529
8320,7486,7500
8325,8090,7481
8330,8348,7472
8335,8109,7481
8340,7513,7491
8345,6909,7529
8350,6651,7529
8355,6890,7519
8360,7486,7491
8365,8090,7481
8370,8348,7462
8375,8109,7481
8380,7513,7491
8385,6909,7529
8390,6651,7529
8395,6890,7519
8400,7486,7500
8405,8090,7481
8410,8348,7462
8415,8109,7481
8420,7513,7491
8425,6909,7529
8430,6651,7538
8435,6890,7529
8440,7486,7500
8445,8090,7481
8450,8348,7472
8455,8109,7481
8460,7513,7491
8465,6909,7529
8470,6651,7538
8475,6890,7519
8480,7486,7500
8485,8090,7481
8490,8348,7472
8495,8109,7481
8500,7513,7500
8505,6909,7529
8510,6651,7538
8515,6890,7529
8520,7486,7500
8525,8090,7481
8530,8348,7472
8535,8109,7481
8540,7513,7500
8545,6909,7529
8550,6651,7538
8555,6889,7529
8560,7486,7500
8565,8090,7481
8570,8348,7472
8575,8110,7481
8580,7513,7491
8585,6909,7529
8590,6651,7538
8595,6889,7519
8600,7486,7500
8605,8090,7481
8610,8348,7472
8615,8110,7481
8620,7513,7491
8625,6909,7519
8630,6651,7529
8635,6889,7529
8640,7485,7491
8645,8090,7481
8650,8348,7462
8655,8110,7481
8660,7514,7491
8665,6909,7529
8670,6651,7538
8675,6889,7529
8680,7485,7500
8685,8090,7481
8690,8348,7472
8695,8110,7481
8700,7514,7500
8705,6909,7529
8710,6651,7538
8715,6889,7519
8720,7485,7500
8725,8090,7481
8730,8348,7472
8735,8110,7481
8740,7514,7491
8745,6909,7529
8750,6651,7538
8755,6889,7529
8760,7485,7491
8765,8090,7481
8770,8348,7462
8775,8110,7481
8780,7514,7491
8785,6909,7529
8790,6651,7538
8795,6889,7529
8800,7485,7500
8805,8090,7481
8810,8348,7472
8815,8110,7481
8820,7514,7491
8825,6909,7519
8830,6651,7538
8835,6889,7529
8840,7485,7500
8845,8090,7481
8850,8348,7472
8855,8110,7481
8860,7514,7491
8865,6909,7529
8870,6651,7538
8875,6889,7529
8880,7485,7500
8885,8090,7481
8890,8348,7472
8895,8110,7481
8900,7514,7500
8905,6909,7529
8910,6651,7538
8915,6889,7529
8920,7485,7500
8925,8090,7481
8930,8348,7472
8935,8110,7481
8940,7514,7500
8945,6909,7529
8950,6651,7538
8955,6889,7529
8960,7485,7500
8965,8090,7481
8970,8348,7472
8975,8110,7481
8980,7514,7491
8985,6909,7529
8990,6651,7538
8995,6889,7519
9000,7485,7491
9005,8090,7481
9010,8348,7462
9015,8110,7481
9020,7514,7491
9025,6909,7529
9030,6651,7538
9035,6889,7529
9040,7485,7500
9045,8090,7481
9050,8348,7472
9055,8110,7481
9060,7514,7500
9065,6910,7529
9070,6651,7538
9075,6889,7529
9080,7485,7500
9085,8089,7481
9090,8348,7472
9095,8110,7481
9100,7514,7491
9105,6910,7529
9110,6651,7529
9115,6889,7529
9120,7485,7491
9125,8089,7481
9130,8348,7462
9135,8110,7481
9140,7514,7491
9145,6910,7529
9150,6651,7538
9155,6889,7529
9160,7485,7500
9165,8089,7481
9170,8348,7472
9175,8110,7481
9180,7514,7500
9185,6910,7529
9190,6651,7538
9195,6889,7529
9200,7485,7500
9205,8089,7481
9210,8348,7472
9215,8110,7481
9220,7514,7491
9225,6910,7529
9230,6651,7529
9235,6889,7529
9240,7485,7500
9245,8089,7481
9250,8348,7472
9255,8110,7481
9260,7514,7500
9265,6910,7529
9270,6651,7538
9275,6889,7529
9280,7485,7500
9285,8089,7481
9290,8348,7472
9295,8110,7481
9300,7514,7500
9305,6910,7529
9310,6651,7538
9315,6889,7529
9320,7485,7500
9325,8089,7481
9330,8348,7472
9335,8110,7481
9340,7514,7491
9345,6910,7529
9350,6651,7529
9355,6889,7529
9360,7485,7500
9365,8089,7481
9370,8348,7472
9375,8110,7481
9380,7514,7491
9385,6910,7529
9390,6651,7538
9395,6889,7529
9400,7485,7500
9405,8089,7481
9410,8348,7462
9415,8110,7481
9420,7514,7491
9425,6910,7529
9430,6651,7538
9435,6889,7529
9440,7485,7500
9445,8089,7481
9450,8348,7472
9455,8110,7481
9460,7514,7491
9465,6910,7529
9470,6651,7538
9475,6889,7529
9480,7485,7500
9485,8089,7481
9490,8348,7472
9495,8110,7481
9500,7514,7491
9505,6910,7519
9510,6651,7538
9515,6889,7529
9520,7485,7500
9525,8089,7481
9530,8348,7472
9535,8110,7481
9540,7514,7500
9545,6910,7529
9550,6651,7538
9555,6889,7529
9560,7485,7500
9565,8089,7481
9570,8348,7472
9575,8110,7481
9580,7514,7500
9585,6910,7529
9590,6651,7538
9595,6889,7529
9600,7485,7500
9605,8089,7481
9610,8348,7472
9615,8110,7481
9620,7514,7500
9625,6910,7529
9630,6651,7538
9635,6889,7529
9640,7485,7500
9645,8089,7481
9650,8348,7472
9655,8110,7481
9660,7514,7500
9665,6910,7529
9670,6651,7538
9675,6889,7529
9680,7485,7500
9685,8089,7481
9690,8348,7472
9695,8110,7481
9700,7514,7500
9705,6910,7529
9710,6651,7538
9715,6889,7529
9720,7485,7500
9725,8089,7481
9730,8348,7472
9735,8110,7481
9740,7514,7491
9745,6910,7529
9750,6651,7538
9755,6889,7529
9760,7485,7500
9765,8089,7481
9770,8348,7472
9775,8110,7481
9780,7514,7500
9785,6910,7529
9790,6651,7538
9795,6889,7529
9800,7484,7500
9805,8089,7481
9810,8348,7472
9815,8110,7481
9820,7515,7500
9825,6910,7529
9830,6651,7538
9835,6889,7529
9840,7484,7500
9845,8089,7481
9850,8348,7472
9855,8110,7481
9860,7515,7491
9865,6910,7529
9870,6651,7529
9875,6889,7529
9880,7484,7500
9885,8089,7481
9890,8348,7472
9895,8110,7481
9900,7515,7491
9905,6910,7529
9910,6651,7538
9915,6889,7529
9920,7484,7500
9925,8089,7481
9930,8348,7462
9935,8110,7481
9940,7515,7491
9945,6910,7529
9950,6651,7538
9955,6889,7529
9960,7484,7500
9965,8089,7481
9970,8348,7472
9975,8110,7481
9980,7515,7491
9985,6910,7529
9990,6651,7538
9995,6889,7529
10000,7484,7500
10005,8089,7481
10010,8348,7472
10015,8110,7481
10020,7515,7491
10025,6910,7529
10030,6651,7538
10035,6889,7519
10040,7484,7500
10045,8089,7481
10050,8348,7472
10055,8110,7481
10060,7515,7491
10065,6910,7529
10070,6651,7538
10075,6889,7529
10080,7484,7500
10085,8089,7481
10090,8348,7472
10095,8110,7481
10100,7515,7500
10105,6910,7529
10110,6651,7538
10115,6889,7529
10120,7484,7500
10125,8089,7481
10130,8348,7472
10135,8110,7481
10140,7515,7500
10145,6910,7529
10150,6651,7538
10155,6889,7529
10160,7484,7500
10165,8089,7481
10170,8348,7472
10175,8110,7481
10180,7515,7491
10185,6910,7529
10190,6651,7529
10195,6889,7529
10200,7484,7500
10205,8089,7481
10210,8348,7472
10215,8111,7481
10220,7515,7500
10225,6910,7529
10230,6651,7538
10235,6888,7529
10240,7484,7500
10245,8089,7481
10250,8348,7472
10255,8111,7481
10260,7515,7500
10265,6910,7529
10270,6651,7538
10275,6888,7529
10280,7484,7500
10285,8089,7481
10290,8348,7472
10295,8111,7481
10300,7515,7500
10305,6910,7529
10310,6651,7538
10315,6888,7529
10320,7484,7500
10325,8089,7481
10330,8348,7472
10335,8111,7481
10340,7515,7500
10345,6910,7529
10350,6651,7538
10355,6888,7529
10360,7484,7500
10365,8089,7481
10370,8348,7472
10375,8111,7481
10380,7515,7491
10385,6910,7529
10390,6651,7538
10395,6888,7529
10400,7484,7500
10405,8089,7481
10410,8348,7472
10415,8111,7481
10420,7515,7500
10425,6910,7529
10430,6651,7538
10435,6888,7529
10440,7484,7500
10445,8089,7481
10450,8348,7472
10455,8111,7481
10460,7515,7500
10465,6910,7529
10470,6651,7538
10475,6888,7529
10480,7484,7500
10485,8089,7481
10490,8348,7472
10495,8111,7481
10500,7515,7491
10505,6910,7529
10510,6651,7529
10515,6888,7529
10520,7484,7500
10525,8089,7481
10530,8348,7472
10535,8111,7481
10540,7515,7491
10545,6910,7519
10550,6651,7538
10555,6888,7529
10560,7484,7500
10565,8089,7481
10570,8348,7472
10575,8111,7481
10580,7515,7491
10585,6910,7529
10590,6651,7538
10595,6888,7529
10600,7484,7500
10605,8089,7481
10610,8348,7472
10615,8111,7481
10620,7515,7500
10625,6911,7529
10630,6651,7538
10635,6888,7519
10640,7484,7500
10645,8088,7481
10650,8348,7472
10655,8111,7481
10660,7515,7491
10665,6911,7529
10670,6651,7529
10675,6888,7529
10680,7484,7491
10685,8088,7481
10690,8348,7462
10695,8111,7481
10700,7515,7491
10705,6911,7529
10710,6651,7538
10715,6888,7529
10720,7484,7500
10725,8088,7481
10730,8348,7472
10735,8111,7481
10740,7515,7491
10745,6911,7529
10750,6651,7538
10755,6888,7529
10760,7484,7500
10765,8088,7481
10770,8348,7472
10775,8111,7481
10780,7515,7491
10785,6911,7519
10790,6651,7529
10795,6888,7529
10800,7484,7491
10805,8088,7481
10810,8348,7472
10815,8111,7481
10820,7515,7491
10825,6911,7529
10830,6651,7538
10835,6888,7529
10840,7484,7500
10845,8088,7481
10850,8348,7472
10855,8111,7481
10860,7515,7491
10865,6911,7529
10870,6651,7529
10875,6888,7519
10880,7484,7491
10885,8088,7481
10890,8348,7472
10895,8111,7481
10900,7515,7500
10905,6911,7529
10910,6651,7538
10915,6888,7529
10920,7484,7500
10925,8088,7481
10930,8348,7472
10935,8111,7481
10940,7516,7500
10945,6911,7529
10950,6651,7538
10955,6888,7529
10960,7483,7500
10965,8088,7481
10970,8348,7472
10975,8111,7481
10980,7516,7491
10985,6911,7529
10990,6651,7538
10995,6888,7529
11000,7483,7500
11005,8088,7481
11010,8348,7472
11015,8111,7481
11020,7516,7491
11025,6911,7529
11030,6651,7538
11035,6888,7529
11040,7483,7500
11045,8088,7481
11050,8348,7472
11055,8111,7481
11060,7516,7500
11065,6911,7529
11070,6651,7538
11075,6888,7529
11080,7483,7500
11085,8088,7481
11090,8348,7472
11095,8111,7481
11100,7516,7491
11105,6911,7519
11110,6651,7529
11115,6888,7529
11120,7483,7500
11125,8088,7481
11130,8348,7472
11135,8111,7481
11140,7516,7491
11145,6911,7529
11150,6651,7538
11155,6888,7529
11160,7483,7500
11165,8088,7481
11170,8348,7472
11175,8111,7481
11180,7516,7491
11185,6911,7529
11190,6651,7538
11195,6888,7529
11200,7483,7500
11205,8088,7481
11210,8348,7472
11215,8111,7481
11220,7516,7491
11225,6911,7529
11230,6651,7529
